Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-19,77,24225,26358,5724,25420,20127,14792,25989,20229,14877,24851,19963,14655,455,487,0.02796577848894598,0.005991800725834083,0.005991800725834083,0.052584371739308786,0.015647118069607432,0.015647118069607432,0.00334718523858318,0,0,646,102,85,1215,266,222,77,0,0,833,1703,77,178085,178955,177329
2023-06-26,78,21960,23909,5089,27397,22953,15355,28594,23153,15512,26172,22599,15078,423,475,0.02796577848894598,0.004848678192794019,0.004848678192794019,0.052584371739308786,0.014217111186742059,0.014217111186742059,0.00334718523858318,0,0,711,98,72,1367,288,212,83,0,0,881,1867,83,178966,180822,177412
2023-07-03,79,19916,21719,4524,29067,25521,15863,30942,25806,16077,27104,24956,15445,392,463,0.02796577848894598,0.0037055556597539556,0.0037055556597539556,0.052584371739308786,0.012787104303876688,0.012787104303876688,0.00334718523858318,0,0,766,85,57,1504,296,198,88,0,0,908,1998,88,179874,182820,177500
2023-07-10,80,18066,19760,4022,30464,27866,16324,33061,28216,16579,27687,27073,15764,360,451,0.02796577848894598,0.002562433126713892,0.002562433126713892,0.052584371739308786,0.011357097421011318,0.011357097421011318,0.00334718523858318,0,0,813,65,41,1627,293,183,91,0,0,919,2103,91,180793,184923,177591
2023-07-17,81,16390,18007,3576,31616,30018,16747,34972,30408,17025,27953,28985,16045,328,439,0.02796577848894598,0.001419310593673828,0.001419310593673828,0.052584371739308786,0.009927090538145944,0.009927090538145944,0.00334718523858318,0,0,852,40,23,1738,280,165,93,0,0,915,2183,93,181708,187106,177684
2023-07-24,82,14869,16436,3179,32550,32008,17139,36696,32406,17422,27932,30725,16297,297,427,0.02796577848894598,2.761880606337642e-4,2.761880606337642e-4,0.052584371739308786,0.008497083655280574,0.008497083655280574,0.00334718523858318,0,0,884,8,5,1839,258,145,94,0,0,897,2242,94,182605,189348,177778
2023-07-31,83,13484,15027,2826,33290,33832,17492,38253,34230,17775,27652,32320,16527,265,415,0.02796577848894598,0,0,0.052584371739308786,0.007067076772415203,0.007067076772415203,0.00334718523858318,0,0,910,0,0,1930,229,123,93,0,0,910,2282,93,183515,191630,177871
2023-08-07,84,12221,13763,2512,33855,35499,17806,39656,35897,18089,27136,33794,16741,233,403,0.02796577848894598,0,0,0.052584371739308786,0.005637069889549833,0.005637069889549833,0.00334718523858318,0,0,931,0,0,2012,193,100,93,0,0,931,2305,93,184446,193935,177964
2023-08-14,85,11066,12627,2233,34264,37026,18085,40921,37424,18368,26407,35170,16944,201,391,0.02796577848894598,0,0,0.052584371739308786,0.004207063006684461,0.004207063006684461,0.00334718523858318,0,0,947,0,0,2085,151,76,91,0,0,947,2312,91,185393,196247,178055
2023-08-21,86,10008,11605,1985,34534,38427,18333,42061,38825,18616,25483,36467,17141,170,379,0.02796577848894598,0,0,0.052584371739308786,0.0027770561238190895,0.0027770561238190895,0.00334718523858318,0,0,958,0,0,2152,104,51,88,0,0,958,2307,88,186351,198554,178143
2023-08-28,87,9036,10684,1765,34678,39715,18553,43086,40113,18836,24381,37703,17336,138,367,0.02796577848894598,0,0,0.052584371739308786,0.0013470492409537191,0.0013470492409537191,0.00334718523858318,0,0,966,0,0,2212,52,25,85,0,0,966,2289,85,187317,200843,178228
2023-09-04,88,8139,9854,1569,34711,40900,18749,44007,41298,19032,23118,38888,17532,106,355,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,970,0,0,2266,0,0,82,0,0,970,2266,82,188287,203109,178310
2023-09-11,89,7311,9105,1395,34643,41993,18923,44833,42391,19206,21707,39981,17706,75,344,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,971,0,0,2314,0,0,77,0,0,971,2314,77,189258,205423,178387
2023-09-18,90,6543,8427,1240,34485,43003,19078,45571,43401,19361,20160,40991,17861,43,332,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,969,0,0,2358,0,0,73,0,0,969,2358,73,190227,207781,178460
2023-09-25,91,5828,7812,1102,34247,43938,19216,46230,44336,19499,18490,41926,17999,11,320,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,964,0,0,2396,0,0,67,0,0,964,2396,67,191191,210177,178527
2023-10-02,92,5181,7253,980,33936,44805,19338,46815,45203,19621,16706,42793,18121,0,308,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,958,0,0,2431,0,0,62,0,0,958,2431,62,192149,212608,178589
2023-10-09,93,4606,6744,871,33562,45610,19447,47334,46008,19730,14819,43598,18230,0,296,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,949,0,0,2462,0,0,56,0,0,949,2462,56,193098,215070,178645
2023-10-16,94,4095,6280,774,33134,46358,19544,47795,46756,19827,12841,44346,18327,0,284,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,939,0,0,2489,0,0,50,0,0,939,2489,50,194037,217559,178695
2023-10-23,95,3641,5855,688,32661,47055,19630,48206,47453,19913,10782,45043,18413,0,272,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,927,0,0,2513,0,0,43,0,0,927,2513,43,194964,220072,178738
2023-10-30,96,3237,5465,612,32152,47705,19706,48574,48103,19989,8651,45693,18489,0,260,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,913,0,0,2535,0,0,36,0,0,913,2535,36,195877,222607,178774
2023-11-06,97,2878,5107,544,31612,48311,19774,48904,48709,20057,6456,46299,18557,0,248,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,899,0,0,2554,0,0,29,0,0,899,2554,29,196776,225161,178803
2023-11-13,98,2559,4776,484,31047,48878,19834,49201,49276,20117,4203,46866,18617,0,236,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,884,0,0,2572,0,0,22,0,0,884,2572,22,197660,227733,178825
2023-11-20,99,2275,4470,430,30463,49408,19888,49471,49806,20171,1900,47396,18671,0,224,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,868,0,0,2587,0,0,14,0,0,868,2587,14,198528,230320,178839
2023-11-27,100,2023,4186,382,29863,49904,19936,49717,50302,20219,252,47892,18719,0,212,0.02796577848894598,0,0,0.052584371739308786,0,0,0.00334718523858318,0,0,852,0,0,2601,0,0,6,0,0,852,2601,6,199380,232921,178845
