Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-01-15,107,29347,31654,5727,26348,19030,13801,26658,19109,13869,26038,18915,13702,210,63,0.017680336094220647,0.005151868548422719,0.005151868548422719,0.03102290706048843,0.012654454108202567,0.012654454108202567,0.004337765127952864,0,0,411,79,68,721,194,167,101,0,0,558,1082,101,198065,198589,197608
2024-01-22,108,26379,28299,5111,29046,22342,14349,29706,22515,14485,28378,22085,14147,190,51,0.017447578157056297,0.004915663057998754,0.004915663057998754,0.030685213311403708,0.012349201423692568,0.012349201423692568,0.004209943002708886,0,0,460,94,68,818,236,171,110,0,0,622,1225,110,198687,199814,197718
2024-01-29,109,23710,25293,4561,31385,25282,14832,32429,25560,15035,30315,24859,14523,170,39,0.017214820219891944,0.004679457567574796,0.004679457567574796,0.03034751956231898,0.012043948739182575,0.012043948739182575,0.00408212087746491,0,0,500,105,67,902,271,174,116,0,0,672,1347,116,199359,201161,197834
2024-02-05,110,21309,22598,4070,33403,27892,15257,34860,28282,15526,31893,27281,14838,150,27,0.01698206228272759,0.004443252077150831,0.004443252077150831,0.030009825813234248,0.011738696054672577,0.011738696054672577,0.003954298752220933,0,0,533,112,66,973,300,176,120,0,0,711,1449,120,200070,202610,197954
2024-02-12,111,19146,20182,3632,35137,30207,15631,37031,30714,15964,33152,29390,15098,130,16,0.016749304345563237,0.004207046586726866,0.004207046586726866,0.029672132064149523,0.01143344337016258,0.01143344337016258,0.0038264766269769535,0,0,559,117,64,1034,323,178,122,0,0,740,1535,122,200810,204145,198076
2024-02-19,112,17196,18014,3241,36617,32259,15960,38968,32886,16355,34126,31220,15311,110,4,0.016516546408398888,0.003970841096302906,0.003970841096302906,0.029334438315064798,0.011128190685652583,0.011128190685652583,0.0036986545017329772,0,0,580,120,62,1086,342,178,123,0,0,762,1606,123,201572,205751,198199
2024-02-26,113,15436,16075,2892,37871,34078,16249,40696,34825,16704,34846,32803,15483,90,0,0.016283788471234534,0.003734635605878941,0.003734635605878941,0.02899674456598007,0.010822938001142587,0.010822938001142587,0.003570832376488999,0,0,596,120,60,1130,356,177,122,0,0,776,1663,122,202348,207414,198321
2024-03-04,114,13845,14345,2581,38924,35689,16503,42237,36555,17015,35341,34167,15618,70,0,0.016051030534070185,0.0034984301154549827,0.0034984301154549827,0.02865905081689535,0.010517685316632594,0.010517685316632594,0.003443010251245023,0,0,608,119,57,1166,366,176,120,0,0,784,1708,120,203132,209122,198441
2024-03-11,115,12405,12801,2303,39798,37117,16727,43610,38099,17293,35635,35338,15722,50,0,0.01581827259690583,0.0032622246250310176,0.0032622246250310176,0.02832135706781062,0.010212432632122594,0.010212432632122594,0.003315188126001043,0,0,616,116,54,1196,373,174,117,0,0,786,1743,117,203918,210865,198558
2024-03-18,116,11100,11423,2055,40513,38383,16924,44831,39477,17541,35750,36339,15799,30,0,0.015585514659741478,0.0030260191346070595,0.0030260191346070595,0.027983663318725892,0.009907179947612605,0.009907179947612605,0.003187366000757067,0,0,620,112,51,1220,377,171,114,0,0,783,1768,114,204701,212633,198672
2024-03-25,117,9916,10194,1834,41085,39505,17098,45916,40706,17762,35705,37189,15852,10,0,0.015352756722577129,0.0027898136441830944,0.0027898136441830944,0.027645969569641167,0.009601927263102604,0.009601927263102604,0.0030595438755130887,0,0,622,107,47,1239,379,168,109,0,0,776,1786,109,205477,214419,198781
2024-04-01,118,8849,9097,1637,41531,40501,17251,46878,41803,17959,35518,37908,15884,0,0,0.015119998785412776,0.0025536081537591293,0.0025536081537591293,0.02730827582055644,0.009296674578592606,0.009296674578592606,0.0029317217502691124,0,0,621,101,44,1254,378,165,105,0,0,766,1797,105,206243,216216,198886
2024-04-08,119,7897,8118,1461,41865,41386,17387,47730,42782,18135,35206,38511,15899,0,0,0.014887240848248422,0.002317402663335171,0.002317402663335171,0.02697058207147171,0.008991421894082613,0.008991421894082613,0.002803899625025136,0,0,618,94,40,1264,376,161,100,0,0,752,1801,100,206995,218017,198986
2024-04-15,120,7047,7244,1304,42101,42174,17508,48486,43656,18292,34785,39013,15898,0,0,0.014654482911084073,0.002081197172911206,0.002081197172911206,0.026632888322386986,0.008686169209572615,0.008686169209572615,0.00267607749978116,0,0,614,86,36,1271,372,158,94,0,0,736,1801,94,207731,219818,199080
2024-04-22,121,6289,6464,1164,42252,42876,17616,49155,44436,18432,34268,39427,15885,0,0,0.01442172497391972,0.001844991682487248,0.001844991682487248,0.02629519457330226,0.008380916525062624,0.008380916525062624,0.00254825537453718,0,0,607,78,32,1275,366,153,89,0,0,717,1794,89,208448,221612,199169
2024-04-29,122,5612,5768,1039,42329,43503,17713,49749,45132,18557,33669,39764,15861,0,0,0.014188967036755366,0.0016087861920632829,0.0016087861920632829,0.02595750082421753,0.008075663840552624,0.008075663840552624,0.002420433249293202,0,0,600,69,28,1276,359,149,83,0,0,697,1784,83,209145,223396,199252
2024-05-06,123,5008,5147,927,42342,44064,17801,50276,45753,18669,32998,40034,15829,0,0,0.013956209099591017,0.0013725807016393247,0.0013725807016393247,0.025619807075132808,0.007770411156042634,0.007770411156042634,0.0022926111240492257,0,0,591,60,24,1275,351,144,77,0,0,675,1770,77,209820,225166,199329
2024-05-13,124,4469,4593,827,42300,44568,17881,50744,46307,18769,32266,40246,15790,0,0,0.013723451162426663,0.0011363752112153597,0.0011363752112153597,0.02528211332604808,0.0074651584715326345,0.0074651584715326345,0.002164788998805246,0,0,581,50,20,1271,342,139,71,0,0,651,1752,71,210471,226918,199400
