Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-03-18,116,30253,31797,5685,26323,19134,13724,26588,19203,13784,26059,19031,13635,0,0,0.015264940237127999,0.004562861696520648,0.004562861696520648,0.026867388036577178,0.011384336811311641,0.011384336811311641,0.00366249243767882,0,0,348,69,60,612,172,149,83,0,0,477,933,83,202226,202682,201832
2024-03-25,117,26795,28163,5035,29385,22684,14314,29954,22837,14434,28812,22451,14131,0,0,0.015026005175111136,0.004390364414132139,0.004390364414132139,0.026517335155869376,0.01115812257358188,0.01115812257358188,0.003534675194352894,0,0,396,84,60,705,214,154,92,0,0,540,1073,92,202766,203755,201924
2024-04-01,118,23733,24944,4460,32012,25807,14829,32918,26056,15009,31090,25420,14548,0,0,0.01478707011309427,0.004217867131743623,0.004217867131743623,0.026167282275161567,0.010931908335852104,0.010931908335852104,0.00340685795102697,0,0,435,96,60,784,250,158,98,0,0,591,1192,98,203357,204947,202022
2024-04-08,119,21021,22093,3950,34258,28554,15279,35528,28907,15519,32952,27992,14897,0,0,0.014548135051077406,0.004045369849355114,0.004045369849355114,0.025817229394453765,0.010705694098122342,0.010705694098122342,0.0032790407077010475,0,0,466,104,60,850,279,161,102,0,0,630,1290,102,203987,206237,202124
2024-04-15,120,18619,19568,3499,36170,30968,15671,37826,31432,15970,34449,30214,15185,0,0,0.014309199989060543,0.003872872566966598,0.003872872566966598,0.025467176513745964,0.01047947986039257,0.01047947986039257,0.003151223464375125,0,0,490,111,59,905,303,163,104,0,0,660,1371,104,204647,207608,202228
2024-04-22,121,16491,17332,3099,37789,33089,16013,39850,33668,16370,35627,32128,15421,0,0,0.014070264927043677,0.003700375284578096,0.003700375284578096,0.025117123633038155,0.010253265622662813,0.010253265622662813,0.003023406221049199,0,0,509,115,58,950,322,164,104,0,0,682,1436,104,205329,209044,202332
2024-04-29,122,14606,15351,2745,39151,34953,16311,41632,35649,16724,36525,33771,15611,0,0,0.013831329865026814,0.003527878002189573,0.003527878002189573,0.024767070752330353,0.010027051384933032,0.010027051384933032,0.002895588977723275,0,0,523,117,56,987,338,164,103,0,0,696,1489,103,206025,210533,202435
2024-05-06,123,12937,13597,2431,40288,36590,16570,43200,37403,17038,37177,35176,15761,0,0,0.013592394803009947,0.003355380719801071,0.003355380719801071,0.024417017871622544,0.009800837147203275,0.009800837147203275,0.0027677717343973507,0,0,532,117,55,1017,349,164,101,0,0,704,1530,101,206729,212063,202536
2024-05-13,124,11458,12043,2153,41229,38028,16795,44581,38957,17316,37616,36372,15876,0,0,0.013353459740993084,0.003182883437412548,0.003182883437412548,0.024066964990914742,0.009574622909473494,0.009574622909473494,0.0026399544910714248,0,0,538,116,53,1040,358,163,98,0,0,707,1561,98,207436,213624,202634
2024-05-20,125,10148,10667,1907,41998,39290,16990,45797,40333,17562,37869,37384,15960,0,0,0.013114524678976221,0.003010386155024046,0.003010386155024046,0.02371691211020694,0.00934840867174374,0.00934840867174374,0.002512137247745504,0,0,541,114,51,1057,364,162,94,0,0,706,1583,94,208142,215207,202728
