Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-09-25,91,27659,29673,5746,25443,19293,14237,25940,19370,14303,24947,19183,14143,331,243,0.02730017526082442,0.0048519185553515115,0.0048519185553515115,0.04903795882292821,0.011736068670345347,0.011736068670345347,0.00556239169872063,0,0,624,77,66,1120,187,160,127,0,0,767,1467,127,188141,188841,187501
2023-10-02,92,25048,26773,5140,27665,22340,14782,28718,22500,14909,26592,22100,14592,306,230,0.02730017526082442,0.004287691734495926,0.004287691734495926,0.04903795882292821,0.011005249172789602,0.011005249172789602,0.00556239169872063,0,0,695,83,61,1272,213,157,139,0,0,839,1642,139,188980,190483,187640
2023-10-09,93,22687,24166,4598,29552,25081,15269,31212,25324,15451,27826,24693,14981,281,217,0.02730017526082442,0.0037234649136403467,0.0037234649136403467,0.04903795882292821,0.010274429675233863,0.010274429675233863,0.00556239169872063,0,0,755,83,55,1408,231,153,148,0,0,893,1792,148,189873,192275,187788
2023-10-16,94,20551,21821,4113,31138,27551,15706,33450,27873,15936,28688,27000,15319,257,204,0.02730017526082442,0.0031592380927847608,0.0031592380927847608,0.04903795882292821,0.009543610177678116,0.009543610177678116,0.00556239169872063,0,0,807,79,48,1531,242,147,155,0,0,934,1920,155,190807,194195,187943
2023-10-23,95,18616,19712,3679,32455,29781,16099,35457,30174,16370,29215,29055,15613,232,192,0.02730017526082442,0.002595011271929182,0.002595011271929182,0.04903795882292821,0.00881279068012238,0.00881279068012238,0.00556239169872063,0,0,850,71,41,1640,246,140,160,0,0,962,2026,160,191769,196221,188103
2023-10-30,96,16860,17812,3291,33532,31800,16454,37257,32253,16758,29439,30890,15869,207,179,0.02730017526082442,0.002030784451073596,0.002030784451073596,0.04903795882292821,0.008081971182566632,0.008081971182566632,0.00556239169872063,0,0,886,60,33,1739,244,132,163,0,0,979,2115,163,192748,198336,188266
2023-11-06,97,15264,16099,2944,34395,33632,16777,38871,34132,17105,29390,32532,16093,182,166,0.02730017526082442,0.001466557630218017,0.001466557630218017,0.04903795882292821,0.007351151685010895,0.007351151685010895,0.00556239169872063,0,0,915,47,24,1827,237,123,164,0,0,986,2187,164,193734,200523,188430
2023-11-13,98,13811,14554,2634,35066,35300,17072,40318,35830,17415,29094,34004,16290,157,153,0.02730017526082442,9.02330809362431e-4,9.02330809362431e-4,0.04903795882292821,0.006620332187455148,0.006620332187455148,0.00556239169872063,0,0,939,30,15,1906,226,113,163,0,0,984,2245,163,194718,202768,188593
2023-11-20,99,12487,13160,2356,35566,36823,17344,41613,37365,17693,28574,35328,16465,133,141,0.02730017526082442,3.3810398850684514e-4,3.3810398850684514e-4,0.04903795882292821,0.005889512689899401,0.005889512689899401,0.00556239169872063,0,0,957,12,6,1977,211,103,162,0,0,975,2291,162,195693,205059,188755
2023-11-27,100,11278,11900,2108,35912,38211,17592,42771,38753,17941,27850,36523,16622,108,128,0.02730017526082442,0,0,0.04903795882292821,0.005158693192343663,0.005158693192343663,0.00556239169872063,0,0,971,0,0,2041,193,91,159,0,0,971,2325,159,196664,207384,188914
