Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-05,75,24140,25829,5736,24669,19873,14763,25262,20016,14882,24076,19731,14643,469,526,0.029248599340868587,0.01314706354545295,0.01314706354545295,0.05567031660706484,0.02153824567796319,0.02153824567796319,0.002826882074672337,0.0047558814129427095,0.0047558814129427095,656,224,187,1249,366,307,63,81,68,1067,1922,212,176967,177822,176112
2023-06-12,76,21943,23526,5110,26580,22440,15204,27827,22747,15444,25303,22133,14960,436,514,0.029248599340868587,0.012554773264791387,0.012554773264791387,0.05567031660706484,0.02074490759837679,0.02074490759837679,0.002826882074672337,0.004364638931205984,0.004364638931205984,722,250,185,1406,415,309,68,86,64,1157,2130,218,178124,179952,176330
2023-06-19,77,19953,21462,4553,28196,24738,15579,30148,25225,15942,26147,24245,15209,403,502,0.029248599340868587,0.011962482984129823,0.011962482984129823,0.05567031660706484,0.019951569518790388,0.019951569518790388,0.002826882074672337,0.003973396449469259,0.003973396449469259,777,268,182,1549,454,308,72,88,59,1227,2311,219,179351,182263,176549
2023-06-26,78,18147,19612,4056,29547,26798,15899,32250,27479,16385,26645,26103,15401,370,491,0.029248599340868587,0.01137019270346826,0.01137019270346826,0.05567031660706484,0.019158231439203987,0.019158231439203987,0.002826882074672337,0.003582153967732535,0.003582153967732535,825,281,177,1678,483,305,74,87,54,1283,2466,215,180634,184729,176764
2023-07-03,79,16504,17952,3614,30662,28648,16170,34154,29535,16778,26829,27737,15542,336,479,0.029248599340868587,0.010777902422806697,0.010777902422806697,0.05567031660706484,0.018364893359617582,0.018364893359617582,0.002826882074672337,0.0031909114859958107,0.0031909114859958107,864,289,171,1795,505,301,75,83,49,1324,2601,207,181958,187330,176971
2023-07-10,80,15007,16461,3220,31565,30314,16399,35878,31415,17128,26728,29176,15641,303,467,0.029248599340868587,0.010185612142145133,0.010185612142145133,0.05567031660706484,0.01757155528003118,0.01757155528003118,0.002826882074672337,0.0027996690042590856,0.0027996690042590856,897,292,165,1901,519,295,76,78,44,1354,2715,198,183312,190045,177169
2023-07-17,81,13640,15121,2869,32279,31818,16593,37439,33140,17441,26368,30444,15705,270,455,0.029248599340868587,0.00959332186148357,0.00959332186148357,0.05567031660706484,0.016778217200444777,0.016778217200444777,0.002826882074672337,0.002408426522522362,0.002408426522522362,923,291,157,1997,527,287,76,70,38,1371,2811,184,184683,192856,177353
2023-07-24,82,12389,13916,2556,32823,33181,16757,38852,34728,17722,25772,31563,15739,237,444,0.029248599340868587,0.009001031580822006,0.009001031580822006,0.05567031660706484,0.015984879120858376,0.015984879120858376,0.002826882074672337,0.002017184040785637,0.002017184040785637,944,286,149,2084,530,279,75,61,32,1379,2893,168,186062,195749,177521
2023-07-31,83,11242,12830,2277,33214,34420,16895,40130,36195,17975,24960,32553,15749,204,432,0.029248599340868587,0.008408741300160442,0.008408741300160442,0.05567031660706484,0.015191541041271971,0.015191541041271971,0.002826882074672337,0.0016259415590489127,0.0016259415590489127,960,279,141,2163,528,269,73,51,26,1380,2960,150,187442,198709,177671
2023-08-07,84,10187,11851,2029,33469,35550,17011,41285,37554,18204,23952,33431,15738,171,420,0.029248599340868587,0.00781645101949888,0.00781645101949888,0.05567031660706484,0.014398202961685574,0.014398202961685574,0.002826882074672337,0.0012346990773121876,0.0012346990773121876,971,269,132,2234,521,259,71,40,19,1372,3014,130,188814,201723,177801
2023-08-14,85,9213,10967,1808,33601,36585,17109,42328,38818,18412,22765,34212,15711,137,408,0.029248599340868587,0.007224160738837316,0.007224160738837316,0.05567031660706484,0.01360486488209917,0.01360486488209917,0.002826882074672337,8.434565955754633e-4,8.434565955754633e-4,979,257,123,2298,511,248,68,28,13,1359,3057,109,190173,204780,177910
2023-08-21,86,8312,10168,1611,33623,37538,17193,43269,39999,18602,21414,34911,15672,104,397,0.029248599340868587,0.006631870458175752,0.006631870458175752,0.05567031660706484,0.012811526802512766,0.012811526802512766,0.002826882074672337,4.522141138387382e-4,4.522141138387382e-4,983,243,113,2356,497,236,64,15,7,1339,3089,86,191512,207869,177996
2023-08-28,87,7476,9444,1435,33547,38420,17265,44115,41106,18777,19912,35539,15624,71,385,0.029248599340868587,0.006039580177514189,0.006039580177514189,0.05567031660706484,0.012018188722926364,0.012018188722926364,0.002826882074672337,6.09716321020139e-5,6.09716321020139e-5,983,227,104,2409,481,224,61,2,1,1314,3114,64,192826,210983,178060
2023-09-04,88,6699,8787,1278,33381,39241,17328,44874,42136,18934,18271,36108,15570,38,373,0.029248599340868587,0.005447289896852626,0.005447289896852626,0.05567031660706484,0.011224850643339963,0.011224850643339963,0.002826882074672337,0,0,981,209,94,2456,461,211,56,0,0,1284,3128,56,194110,214111,178116
2023-09-11,89,5973,8190,1139,33136,40008,17383,45553,43094,19073,16504,36626,15511,5,361,0.029248599340868587,0.004854999616191062,0.004854999616191062,0.05567031660706484,0.01043151256375356,0.01043151256375356,0.002826882074672337,0,0,976,191,84,2498,440,198,52,0,0,1251,3136,52,195361,217247,178168
2023-09-18,90,5322,7647,1015,32818,40730,17433,46157,43987,19197,14619,37104,15451,0,350,0.029248599340868587,0.004262709335529499,0.004262709335529499,0.05567031660706484,0.009638174484167157,0.009638174484167157,0.002826882074672337,0,0,969,171,74,2536,415,184,47,0,0,1214,3135,47,196575,220382,178215
2023-09-25,91,4742,7151,904,32438,41415,17480,46696,44821,19308,12629,37549,15392,0,338,0.029248599340868587,0.0036704190548679356,0.0036704190548679356,0.05567031660706484,0.008844836404580756,0.008844836404580756,0.002826882074672337,0,0,960,149,64,2570,389,170,41,0,0,1173,3129,41,197748,223511,178256
2023-10-02,92,4225,6697,805,32006,42068,17525,47177,45601,19407,10546,37968,15336,0,326,0.029248599340868587,0.003078128774206372,0.003078128774206372,0.05567031660706484,0.008051498324994353,0.008051498324994353,0.002826882074672337,0,0,949,127,54,2600,361,155,36,0,0,1130,3116,36,198878,226627,178292
2023-10-09,93,3764,6281,717,31531,42693,17569,47608,46331,19495,8381,38367,15283,0,314,0.029248599340868587,0.002485838493544809,0.002485838493544809,0.05567031660706484,0.007258160245407952,0.007258160245407952,0.002826882074672337,0,0,936,105,44,2626,331,141,30,0,0,1085,3098,30,199963,229725,178322
2023-10-16,94,3353,5899,639,31020,43297,17614,47995,47016,19573,6142,38752,15235,0,303,0.029248599340868587,0.0018935482128832454,0.0018935482128832454,0.05567031660706484,0.0064648221658215495,0.0064648221658215495,0.002826882074672337,0,0,922,81,33,2650,300,126,24,0,0,1036,3076,24,200999,232801,178346
2023-10-23,95,2987,5547,569,30479,43884,17661,48344,47659,19643,3836,39128,15194,0,291,0.029248599340868587,0.001301257932221682,0.001301257932221682,0.05567031660706484,0.005671484086235147,0.005671484086235147,0.002826882074672337,0,0,907,56,23,2672,267,111,17,0,0,986,3050,17,201985,235851,178363
2023-10-30,96,2661,5221,507,29914,44458,17710,48659,48264,19705,1471,39501,15160,0,279,0.029248599340868587,7.089676515601186e-4,7.089676515601186e-4,0.05567031660706484,0.004878146006648746,0.004878146006648746,0.002826882074672337,0,0,891,31,13,2691,232,96,11,0,0,935,3019,11,202920,238870,178374
2023-11-06,97,2371,4919,452,29329,45022,17763,48945,48833,19760,290,39873,15135,0,267,0.029248599340868587,1.1667737089855518e-4,1.1667737089855518e-4,0.05567031660706484,0.004084807927062342,0.004084807927062342,0.002826882074672337,0,0,875,5,2,2709,197,80,4,0,0,882,2986,4,203802,241856,178378
2023-11-13,98,2112,4639,403,28730,45558,17812,49203,49369,19809,259,40248,15119,0,256,0.029248599340868587,0,0,0.05567031660706484,0.00329146984747594,0.00329146984747594,0.002826882074672337,0,0,858,0,0,2725,161,65,1,0,0,858,2951,1,204660,244807,178379
