Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-12-18,103,28994,31387,5723,27241,19391,13954,27504,19413,13973,26979,19292,13870,0,0,0.018237495829168875,0.0014336368257791138,0.0014336368257791138,0.02910855243126686,0.007756702404566826,0.007756702404566826,0.0073664392270708905,0,0,441,22,19,703,121,103,178,0,0,482,927,178,195510,195955,195206
2023-12-25,104,25853,27987,5103,29892,22773,14561,30449,22813,14593,29330,22554,14391,0,0,0.01799596835075464,9.345803701030497e-4,9.345803701030497e-4,0.028729575254596205,0.0071092277704855236,0.0071092277704855236,0.00726236144691308,0,0,490,18,13,790,138,99,196,0,0,521,1027,196,196031,196982,195402
2024-01-01,105,23052,24955,4550,32162,25795,15108,33040,25845,15146,31268,25439,14850,0,0,0.017754440872340405,4.355239144269857e-4,4.355239144269857e-4,0.02835059807792554,0.006461753136404223,0.006461753136404223,0.007158283666755269,0,0,531,10,6,863,147,94,210,0,0,547,1104,210,196578,198086,195612
2024-01-08,106,20555,22252,4057,34096,28498,15601,35316,28548,15639,32841,27992,15255,0,0,0.017512913393926167,0,0,0.02797162090125488,0.00581427850232292,0.00581427850232292,0.007054205886597456,0,0,563,0,0,924,150,88,221,0,0,563,1162,221,197141,199248,195833
2024-01-15,107,18328,19841,3618,35734,30909,16040,37315,30959,16078,34094,30255,15613,0,0,0.017271385915511934,0,0,0.027592643724584223,0.005166803868241617,0.005166803868241617,0.006950128106439645,0,0,589,0,0,974,148,81,228,0,0,589,1203,228,197730,200451,196061
2024-01-22,108,16343,17692,3226,37110,33058,16432,39067,33108,16470,35064,32264,15932,0,0,0.0170298584370977,0,0,0.027213666547913566,0.004519329234160316,0.004519329234160316,0.006846050326281836,0,0,609,0,0,1015,140,73,233,0,0,609,1228,233,198339,201679,196294
2024-01-29,109,14573,15775,2877,38257,34975,16781,40601,35025,16819,35786,34053,16217,0,0,0.016788330958683463,0,0,0.0268346893712429,0.0038718546000790135,0.0038718546000790135,0.006741972546124027,0,0,623,0,0,1048,128,64,236,0,0,623,1240,236,198962,202919,196530
2024-02-05,110,12994,14066,2565,39203,36684,17093,41942,36734,17131,36291,35649,16475,0,0,0.01654680348026923,0,0,0.026455712194572243,0.003224379965997711,0.003224379965997711,0.006637894765966216,0,0,633,0,0,1074,113,54,238,0,0,633,1241,238,199595,204160,196768
2024-02-12,111,11586,12542,2287,39972,38208,17371,43113,38258,17409,36605,37078,16709,0,0,0.016305276001854992,0,0,0.02607673501790158,0.0025769053319164093,0.0025769053319164093,0.006533816985808403,0,0,639,0,0,1094,95,44,237,0,0,639,1233,237,200234,205393,197005
2024-02-19,112,10331,11183,2039,40585,39567,17619,44133,39617,17657,36752,38363,16923,0,0,0.01606374852344076,0,0,0.025697757841230923,0.0019294306978351076,0.0019294306978351076,0.006429739205650594,0,0,642,0,0,1108,74,34,235,0,0,642,1216,235,200876,206609,197240
