Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-09-05,36,9380,8268,5547,21018,16603,19616,22089,17007,20105,19947,16200,19127,937,524,0.07933625436168117,0.03432621652947761,0.03432621652947761,0.12897354210314751,0.05936869945527866,0.05936869945527866,0.029698966620214824,0.009283733603676552,0.009283733603676552,1712,553,670,2783,956,1159,641,149,181,2935,4898,971,124732,126695,122768
2022-09-12,37,9030,7747,4881,20477,17071,19663,22623,17924,20682,18224,16198,18618,776,471,0.07933625436168117,0.03156048626331441,0.03156048626331441,0.12897354210314751,0.05846392482314033,0.05846392482314033,0.029698966620214824,0.004657047703488494,0.004657047703488494,1667,524,619,2849,994,1175,592,75,89,2810,5018,756,127542,131713,123524
2022-09-19,38,8560,7234,4295,19936,17509,19683,23166,18854,21267,16390,16096,18014,614,417,0.07933625436168117,0.02879475599715122,0.02879475599715122,0.12897354210314751,0.057559150191001995,0.057559150191001995,0.029698966620214824,3.0361803300450046e-5,3.0361803300450046e-5,1625,492,566,2918,1032,1190,541,0,1,2683,5140,542,130225,136853,124066
2022-09-26,39,7986,6729,3779,19381,17921,19687,23706,19722,21783,14429,15896,17325,453,363,0.07933625436168117,0.02602902573098803,0.02602902573098803,0.12897354210314751,0.056654375558863664,0.056654375558863664,0.029698966620214824,0,0,1582,456,512,2988,1068,1205,487,0,0,2550,5261,487,132775,142114,124553
2022-10-03,40,7319,6231,3325,18802,18312,19683,24236,20530,22237,12331,15605,16565,292,310,0.07933625436168117,0.02326329546482484,0.02326329546482484,0.12897354210314751,0.055749600926725325,0.055749600926725325,0.029698966620214824,0,0,1538,417,458,3057,1099,1214,429,0,0,2413,5370,429,135188,147484,124982
2022-10-10,41,6570,5739,2926,18189,18685,19679,24749,21278,22636,10084,15227,15744,130,256,0.07933625436168117,0.020497565198661652,0.020497565198661652,0.12897354210314751,0.054844826294587,0.054844826294587,0.029698966620214824,0,0,1492,375,403,3126,1126,1220,366,0,0,2270,5472,366,137458,152956,125348
2022-10-17,42,5781,5253,2575,17535,19043,19681,25239,21967,22987,7681,14768,14874,0,203,0.07933625436168117,0.017731834932498462,0.017731834932498462,0.12897354210314751,0.053940051662448654,0.053940051662448654,0.029698966620214824,0,0,1443,331,349,3192,1148,1221,299,0,0,2123,5561,299,139581,158517,125647
2022-10-24,43,5087,4771,2266,16838,19389,19695,25705,22598,23296,5120,14234,13964,0,149,0.07933625436168117,0.014966104666335273,0.014966104666335273,0.12897354210314751,0.05303527703031032,0.05303527703031032,0.029698966620214824,0,0,1391,285,295,3255,1165,1219,228,0,0,1971,5639,228,141552,164156,125875
2022-10-31,44,4476,4294,1994,16113,19725,19727,26164,23171,23568,2416,13629,13022,0,96,0.07933625436168117,0.012200374400172083,0.012200374400172083,0.12897354210314751,0.052130502398172,0.052130502398172,0.029698966620214824,0,0,1336,237,240,3315,1178,1214,152,0,0,1813,5707,152,143365,169863,126027
2022-11-07,45,3939,3821,1755,15372,20054,19780,26629,23686,23807,537,12957,12054,0,42,0.07933625436168117,0.009434644134008893,0.009434644134008893,0.12897354210314751,0.05122572776603366,0.05122572776603366,0.029698966620214824,0,0,1278,186,186,3374,1187,1207,72,0,0,1650,5768,72,145015,175631,126099
