Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-01-15,107,32672,30875,5101,27152,21209,13677,27814,21416,13865,26481,20980,13471,6574,2749,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2522,1247,757,2867,1361,864,2186,1133,650,4526,5092,3969,202241,203347,201184
2024-01-22,108,31050,29726,4548,28110,23167,13480,29145,23507,13779,27052,22804,13162,1921,2199,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2585,1390,750,2972,1524,862,2212,1257,639,4725,5358,4108,206966,208705,205292
2024-01-29,109,29500,28151,4055,28801,24873,13234,30253,25365,13648,27304,24355,12798,1817,1649,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2676,1518,739,3115,1673,857,2259,1366,624,4933,5645,4249,211899,214350,209541
2024-02-05,110,28298,26433,3615,29258,26296,12949,31172,26959,13481,27270,25603,12389,1997,1335,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2742,1630,725,3233,1805,849,2280,1459,607,5097,5887,4346,216996,220237,213887
2024-02-12,111,26617,24587,3223,29542,27440,12631,31964,28292,13286,27008,26552,11942,1388,1021,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2785,1723,710,3331,1918,839,2277,1534,587,5218,6088,4398,222214,226325,218285
2024-02-19,112,25087,22942,2873,29616,28308,12289,32594,29368,13070,26478,27205,11466,1356,1021,0.09518983514922198,0.06552728601965069,0.0548104065703408,0.10686533462288225,0.07115780213410461,0.06220645246738756,0.08351433567556171,0.059896769905196774,0.04741436067329404,2812,1798,692,3416,2013,826,2256,1590,566,5302,6255,4412,227516,232580,222697
