Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-08-07,84,26504,27998,5747,24449,19285,14440,24951,19402,14540,23947,19161,14333,0,0,0.028162801344798503,0.007246220365923923,0.007246220365923923,0.05105996925595238,0.0149428360231391,0.0149428360231391,0.005265633433644622,0,0,618,117,100,1120,241,207,116,0,0,835,1568,116,183655,184388,182936
2023-08-14,85,23708,25045,5141,26556,22111,14951,27621,22355,15146,25469,21840,14734,0,0,0.028162801344798503,0.006605088477996661,0.006605088477996661,0.05105996925595238,0.014113533943151768,0.014113533943151768,0.005265633433644622,0,0,689,127,95,1274,274,205,126,0,0,911,1753,126,184566,186141,183062
2023-08-21,86,21207,22403,4599,28309,24621,15404,29988,24997,15688,26560,24185,15075,0,0,0.028162801344798503,0.005963956590069398,0.005963956590069398,0.05105996925595238,0.013284231863164436,0.013284231863164436,0.005265633433644622,0,0,748,132,89,1410,297,201,134,0,0,969,1908,134,185535,188049,183196
2023-08-28,87,18970,20040,4114,29749,26853,15807,32085,27360,16173,27266,26237,15365,0,0,0.028162801344798503,0.005322824702142135,0.005322824702142135,0.05105996925595238,0.012454929783177101,0.012454929783177101,0.005265633433644622,0,0,797,131,82,1531,311,195,140,0,0,1010,2037,140,186545,190086,183336
2023-09-04,88,16969,17926,3680,30912,28841,16167,33942,29474,16607,27629,28033,15611,0,0,0.028162801344798503,0.004681692814214872,0.004681692814214872,0.05105996925595238,0.01162562770318977,0.01162562770318977,0.005265633433644622,0,0,838,126,74,1638,318,188,144,0,0,1038,2144,144,187583,192230,183480
2023-09-11,89,15179,16035,3292,31831,30615,16490,35587,31365,16995,27686,29606,15820,0,0,0.028162801344798503,0.0040405609262876094,0.0040405609262876094,0.05105996925595238,0.010796325623202437,0.010796325623202437,0.005265633433644622,0,0,871,117,65,1733,318,179,145,0,0,1053,2230,145,188636,194460,183625
2023-09-18,90,13578,14344,2945,32536,32202,16781,37042,33056,17342,27470,30984,15998,0,0,0.028162801344798503,0.003399429038360347,0.003399429038360347,0.05105996925595238,0.009967023543215105,0.009967023543215105,0.005265633433644622,0,0,896,104,56,1817,313,169,146,0,0,1056,2299,146,189692,196759,183771
2023-09-25,91,12146,12831,2634,33052,33626,17046,38329,34569,17653,27011,32195,16151,0,0,0.028162801344798503,0.0027582971504330842,0.0027582971504330842,0.05105996925595238,0.009137721463227774,0.009137721463227774,0.005265633433644622,0,0,916,89,46,1891,302,158,145,0,0,1051,2351,145,190743,199110,183916
2023-10-02,92,10865,11478,2356,33402,34908,17288,39468,35922,17931,26335,33261,16282,0,0,0.028162801344798503,0.0021171652625058216,0.0021171652625058216,0.05105996925595238,0.00830841938324044,0.00830841938324044,0.005265633433644622,0,0,931,71,36,1957,287,147,142,0,0,1038,2391,142,191781,201501,184058
2023-10-09,93,9719,10267,2107,33607,36067,17511,40475,37133,18180,25466,34203,16397,0,0,0.028162801344798503,0.0014760333745785588,0.0014760333745785588,0.05105996925595238,0.007479117303253109,0.007479117303253109,0.005265633433644622,0,0,941,52,26,2015,269,134,139,0,0,1019,2418,139,192800,203919,184197
2023-10-16,94,8694,9184,1885,33686,37120,17718,41366,38216,18402,24424,35039,16498,0,0,0.028162801344798503,8.349014866512961e-4,8.349014866512961e-4,0.05105996925595238,0.006649815223265776,0.006649815223265776,0.005265633433644622,0,0,946,30,15,2067,247,121,134,0,0,991,2435,134,193791,206354,184331
2023-10-23,95,7777,8215,1686,33654,38082,17914,42154,39185,18601,23229,35786,16590,0,0,0.028162801344798503,1.9376959872403334e-4,1.9376959872403334e-4,0.05105996925595238,0.005820513143278444,0.005820513143278444,0.005265633433644622,0,0,949,7,3,2112,222,107,129,0,0,959,2441,129,194750,208795,184460
2023-10-30,96,6957,7348,1508,33526,38949,18092,42852,40052,18779,21897,36457,16675,0,0,0.028162801344798503,0,0,0.05105996925595238,0.004991211063291111,0.004991211063291111,0.005265633433644622,0,0,948,0,0,2152,196,93,122,0,0,948,2441,122,195698,211236,184582
2023-11-06,97,6223,6573,1349,33316,39724,18251,43471,40827,18938,20443,37065,16756,0,0,0.028162801344798503,0,0,0.05105996925595238,0.0041619089833037784,0.0041619089833037784,0.005265633433644622,0,0,944,0,0,2188,167,78,115,0,0,944,2433,115,196642,213669,184697
2023-11-13,98,5567,5880,1207,33034,40417,18393,44019,41520,19080,18879,37622,16835,0,0,0.028162801344798503,0,0,0.05105996925595238,0.003332606903316446,0.003332606903316446,0.005265633433644622,0,0,938,0,0,2220,136,63,108,0,0,938,2419,108,197580,216088,184805
2023-11-20,99,4980,5260,1080,32691,41037,18520,44507,42140,19207,17218,38138,16914,0,0,0.028162801344798503,0,0,0.05105996925595238,0.0025033048233291137,0.0025033048233291137,0.005265633433644622,0,0,930,0,0,2248,104,48,99,0,0,930,2400,99,198510,218488,184904
2023-11-27,100,4455,4705,966,32295,41592,18634,44941,42695,19321,15470,38622,16996,0,0,0.028162801344798503,0,0,0.05105996925595238,0.0016740027433417813,0.0016740027433417813,0.005265633433644622,0,0,921,0,0,2273,71,32,91,0,0,921,2376,91,199431,220864,184995
