Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-11-04,149,36302,32756,5848,24780,17044,13104,24954,17044,13104,24606,16993,13058,518,0,0.012218515709956426,0,0,0.020283991679785788,0.0036633097802693648,0.0036633097802693648,0.0041530397401270645,0,0,264,0,0,438,51,46,90,0,0,264,535,90,215728,215999,215554
2024-11-11,150,33635,29888,5336,27660,19912,13616,28033,19912,13616,27285,19803,13525,512,0,0.012047293636983848,0,0,0.020023005288805396,0.0034138385705002657,0.0034138385705002657,0.0040715819851623,0,0,299,0,0,500,58,45,100,0,0,299,603,100,216027,216602,215654
2024-11-18,151,31197,27271,4869,30277,22529,14083,30869,22529,14083,29676,22357,13949,507,0,0.01187607156401127,0,0,0.019762018897825005,0.003164367360731166,0.003164367360731166,0.003990124230197536,0,0,328,0,0,554,63,43,109,0,0,328,660,109,216355,217262,215763
2024-11-25,152,28966,24883,4443,32655,24917,14509,33485,24917,14509,31806,24679,14334,501,0,0.011704849491038692,0,0,0.019501032506844613,0.002914896150962069,0.002914896150962069,0.0039086664752327705,0,0,354,0,0,602,66,41,116,0,0,354,709,116,216709,217971,215879
2024-12-02,153,26925,22704,4054,34815,27096,14898,35900,27096,14898,33699,26792,14684,496,0,0.011533627418066118,0,0,0.019240046115864225,0.0026654249411929695,0.0026654249411929695,0.0038272087202680096,0,0,377,0,0,644,66,39,122,0,0,377,749,122,217086,218720,216001
2024-12-09,154,25058,20716,3699,36777,29084,15253,38132,29084,15253,35376,28715,15003,491,0,0.01136240534509354,0,0,0.018979059724883833,0.0024159537314238726,0.0024159537314238726,0.0037457509653032444,0,0,396,0,0,681,65,36,126,0,0,396,782,126,217482,219502,216127
2024-12-16,155,23349,18902,3375,38559,30898,15577,40196,30898,15577,36856,30466,15294,485,0,0.011191183272120962,0,0,0.01871807333390344,0.0021664825216547727,0.0021664825216547727,0.003664293210338481,0,0,412,0,0,714,63,33,130,0,0,412,810,130,217894,220312,216257
2024-12-23,156,21784,17247,3079,40179,32553,15873,42109,32553,15873,38159,32062,15560,480,0,0.011019961199148384,0,0,0.01845708694292305,0.0019170113118856737,0.0019170113118856737,0.0035828354553737165,0,0,425,0,0,742,59,30,132,0,0,425,831,132,218319,221143,216389
2024-12-30,157,20350,15737,2809,41651,34063,16143,43883,34063,16143,39301,33518,15804,474,0,0.010848739126175809,0,0,0.018196100551942665,0.0016675401021165768,0.0016675401021165768,0.003501377700408954,0,0,436,0,0,766,54,26,134,0,0,436,846,134,218755,221989,216523
2025-01-06,158,19037,14359,2563,42988,35441,16389,45531,35441,16389,40296,34848,16027,469,0,0.010677517053203231,0,0,0.017935114160962273,0.0014180688923474774,0.0014180688923474774,0.0034199199454441904,0,0,445,0,0,787,48,23,134,0,0,445,858,134,219200,222847,216657
2025-01-13,159,17833,13102,2339,44203,36698,16613,47063,36698,16613,41158,36064,16232,463,0,0.010506294980230653,0,0,0.01767412776998188,0.0011685976825783805,0.0011685976825783805,0.003338462190479425,0,0,452,0,0,805,41,19,135,0,0,452,865,135,219652,223712,216792
2025-01-20,160,16729,11955,2134,45308,37845,16818,48491,37845,16818,41900,37177,16422,458,0,0.010335072907258075,0,0,0.01741314137900149,9.191264728092802e-4,9.191264728092802e-4,0.0032570044355146616,0,0,457,0,0,820,34,15,134,0,0,457,869,134,220109,224581,216926
2025-01-27,161,15716,10908,1947,46312,38892,17005,49823,38892,17005,42533,38199,16598,452,0,0.0101638508342855,0,0,0.017152154988021102,6.696552630401811e-4,6.696552630401811e-4,0.003175546680549899,0,0,461,0,0,832,25,11,133,0,0,461,868,133,220570,225449,217059
2025-02-03,162,14787,9953,1776,47225,39847,17176,51067,39847,17176,43067,39138,16762,447,0,0.009992628761312922,0,0,0.01689116859704071,4.201840532710847e-4,4.201840532710847e-4,0.0030940889255851346,0,0,463,0,0,842,16,7,132,0,0,463,865,132,221033,226314,217191
