Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-10-24,43,8414,10003,4615,20111,16816,15228,20855,17055,15453,19366,16576,15003,0,0,0.06433362783450113,0.023842015526750627,0.023842015526750627,0.1007831688942926,0.038805001379720434,0.038805001379720434,0.027884086774709646,0.00887902967378082,0.00887902967378082,1313,381,358,2058,621,583,569,142,133,2052,3262,844,141994,143204,140786
2022-10-31,44,7514,8934,4122,19717,17521,15391,21215,18002,15835,18164,17032,14940,0,0,0.06433362783450113,0.021667073175468197,0.021667073175468197,0.1007831688942926,0.03596580281700179,0.03596580281700179,0.027884086774709646,0.0073683435339346025,0.0073683435339346025,1294,364,330,2102,613,556,540,122,111,1988,3271,773,143982,146475,141559
2022-11-07,45,6711,7979,3681,19252,18134,15532,21512,18857,16188,16829,17391,14856,0,0,0.06433362783450113,0.01949213082418577,0.01949213082418577,0.1007831688942926,0.033126604254283154,0.033126604254283154,0.027884086774709646,0.005857657394088389,0.005857657394088389,1268,342,300,2138,596,525,506,100,88,1910,3259,694,145892,149734,142253
2022-11-14,46,5994,7126,3287,18730,18673,15657,21760,19634,16517,15378,17673,14760,0,0,0.06433362783450113,0.017317188472903342,0.017317188472903342,0.1007831688942926,0.03028740569156451,0.03028740569156451,0.027884086774709646,0.004346971254242174,0.004346971254242174,1239,314,269,2168,571,490,469,76,65,1822,3229,610,147714,152963,142863
2022-11-21,47,5353,6364,2936,18166,19152,15771,21972,20346,16826,13826,17896,14658,0,0,0.06433362783450113,0.015142246121620913,0.015142246121620913,0.1007831688942926,0.027448207128845867,0.027448207128845867,0.027884086774709646,0.0028362851143959606,0.0028362851143959606,1205,283,237,2193,539,453,429,50,42,1725,3185,521,149439,156148,143384
2022-11-28,48,4781,5684,2622,17569,19584,15880,22158,21002,17121,12184,18075,14558,0,0,0.06433362783450113,0.012967303770338485,0.012967303770338485,0.1007831688942926,0.024609008566127223,0.024609008566127223,0.027884086774709646,0.0013255989745497455,0.0013255989745497455,1169,248,205,2214,501,414,386,24,19,1622,3129,429,151061,159277,143813
2022-12-05,49,4270,5076,2342,16950,19981,15989,22329,21610,17401,10462,18226,14465,0,0,0.06433362783450113,0.010792361419056058,0.010792361419056058,0.1007831688942926,0.021769810003408586,0.021769810003408586,0.027884086774709646,0,0,1130,211,171,2233,457,373,340,0,0,1512,3063,340,152573,162340,144153
2022-12-12,50,3813,4533,2092,16317,20352,16101,22494,22153,17651,8669,18360,14386,0,0,0.06433362783450113,0.00861741906777363,0.00861741906777363,0.1007831688942926,0.018930611440689943,0.018930611440689943,0.027884086774709646,0,0,1090,172,138,2250,409,329,292,0,0,1400,2988,292,153973,165328,144445
2022-12-19,51,3405,4048,1868,15675,20706,16221,22660,22638,17875,6810,18489,14326,0,0,0.06433362783450113,0.006442476716491201,0.006442476716491201,0.1007831688942926,0.0160914128779713,0.0160914128779713,0.027884086774709646,0,0,1050,131,104,2267,356,284,242,0,0,1285,2907,242,155258,168235,144687
2022-12-26,52,3041,3615,1668,15031,21051,16352,22834,23071,18075,4890,18622,14289,0,0,0.06433362783450113,0.004267534365208773,0.004267534365208773,0.1007831688942926,0.013252214315252657,0.013252214315252657,0.027884086774709646,0,0,1008,88,69,2284,300,237,190,0,0,1165,2821,190,156423,171056,144877
2023-01-02,53,2716,3229,1490,14389,21393,16496,23023,23457,18253,2914,18768,14279,0,0,0.06433362783450113,0.002092592013926345,0.002092592013926345,0.1007831688942926,0.010413015752534017,0.010413015752534017,0.027884086774709646,0,0,967,44,34,2301,240,188,136,0,0,1045,2729,136,157468,173785,145013
2023-01-09,54,2426,2884,1331,13753,21738,16655,23232,23802,18412,884,18935,14300,0,0,0.06433362783450113,0,0,0.1007831688942926,0.007573817189815375,0.007573817189815375,0.027884086774709646,0,0,926,0,0,2320,178,138,81,0,0,926,2636,81,158394,176421,145094
2023-01-16,55,2167,2576,1189,13127,22046,16797,23466,24110,18554,259,19130,14355,0,0,0.06433362783450113,0,0,0.1007831688942926,0.0047346186270967325,0.0047346186270967325,0.027884086774709646,0,0,885,0,0,2341,113,87,25,0,0,885,2541,25,159279,178962,145119
2023-01-23,56,1935,2301,1062,12514,22321,16924,23691,24385,18681,232,19359,14447,0,0,0.06433362783450113,0,0,0.1007831688942926,0.0018954200643780906,0.0018954200643780906,0.027884086774709646,0,0,845,0,0,2365,46,35,7,0,0,845,2446,7,160124,181408,145126
2023-01-30,57,1728,2055,948,11916,22567,17038,23892,24631,18795,207,19605,14561,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,805,0,0,2388,0,0,6,0,0,805,2388,6,160929,183796,145132
2023-02-06,58,1543,1835,847,11334,22787,17139,24071,24851,18896,185,19825,14662,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,767,0,0,2408,0,0,6,0,0,767,2408,6,161696,186204,145138
2023-02-13,59,1378,1639,756,10770,22983,17230,24231,25047,18987,165,20021,14753,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,729,0,0,2426,0,0,5,0,0,729,2426,5,162425,188630,145143
2023-02-20,60,1231,1464,675,10224,23158,17311,24373,25222,19068,147,20196,14834,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,693,0,0,2442,0,0,5,0,0,693,2442,5,163118,191072,145148
2023-02-27,61,1099,1307,603,9698,23315,17383,24501,25379,19140,132,20353,14906,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,658,0,0,2456,0,0,4,0,0,658,2456,4,163776,193528,145152
2023-03-06,62,982,1167,539,9191,23455,17447,24614,25519,19204,117,20493,14970,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,624,0,0,2469,0,0,4,0,0,624,2469,4,164400,195997,145156
2023-03-13,63,877,1042,481,8705,23580,17505,24716,25644,19262,105,20618,15028,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,591,0,0,2481,0,0,3,0,0,591,2481,3,164991,198478,145159
2023-03-20,64,783,931,430,8239,23691,17556,24807,25755,19313,94,20729,15079,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,560,0,0,2491,0,0,3,0,0,560,2491,3,165551,200969,145162
2023-03-27,65,699,831,384,7793,23791,17602,24888,25855,19359,84,20829,15125,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,530,0,0,2500,0,0,3,0,0,530,2500,3,166081,203469,145165
2023-04-03,66,624,742,343,7367,23880,17643,24961,25944,19400,75,20918,15166,0,0,0.06433362783450113,0,0,0.1007831688942926,0,0,0.027884086774709646,0,0,501,0,0,2508,0,0,2,0,0,501,2508,2,166582,205977,145167
