Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-09-25,91,27328,29430,5746,25443,19293,14237,25940,19370,14303,24947,19183,14143,0,0,0.02730017526082442,0.0048519185553515115,0.0048519185553515115,0.04903795882292821,0.011736068670345347,0.011736068670345347,0.00556239169872063,0,0,624,77,66,1120,187,160,127,0,0,767,1467,127,188141,188841,187501
2023-10-02,92,24446,26326,5140,27630,22314,14782,28683,22474,14909,26557,22074,14592,0,0,0.02730017526082442,0.004287691734495926,0.004287691734495926,0.04903795882292821,0.011005249172789602,0.011005249172789602,0.00556239169872063,0,0,695,83,61,1272,213,157,139,0,0,839,1642,139,188980,190483,187640
2023-10-09,93,21868,23549,4598,29454,25008,15269,31113,25251,15451,27728,24620,14981,0,0,0.02730017526082442,0.0037234649136403467,0.0037234649136403467,0.04903795882292821,0.010274429675233863,0.010274429675233863,0.00556239169872063,0,0,754,83,55,1407,231,153,148,0,0,892,1791,148,189872,192274,187788
2023-10-16,94,19562,21065,4113,30956,27413,15706,33265,27735,15936,28508,26863,15319,0,0,0.02730017526082442,0.0031592380927847608,0.0031592380927847608,0.04903795882292821,0.009543610177678116,0.009543610177678116,0.00556239169872063,0,0,804,79,48,1526,241,147,154,0,0,931,1914,154,190803,194188,187942
2023-10-23,95,17499,18843,3679,32174,29564,16099,35169,29957,16370,28940,28841,15613,0,0,0.02730017526082442,0.002595011271929182,0.002595011271929182,0.04903795882292821,0.00881279068012238,0.00881279068012238,0.00556239169872063,0,0,845,71,41,1631,244,140,159,0,0,957,2015,159,191760,196203,188101
2023-10-30,96,15653,16856,3291,33142,31491,16454,36854,31944,16758,29061,30586,15869,0,0,0.02730017526082442,0.002030784451073596,0.002030784451073596,0.04903795882292821,0.008081971182566632,0.008081971182566632,0.00556239169872063,0,0,878,60,33,1725,242,132,161,0,0,971,2099,161,192731,198302,188262
2023-11-06,97,14002,15078,2944,33888,33223,16777,38343,33722,17105,28905,32129,16093,0,0,0.02730017526082442,0.001466557630218017,0.001466557630218017,0.04903795882292821,0.007351151685010895,0.007351151685010895,0.00556239169872063,0,0,905,46,24,1807,235,123,162,0,0,975,2165,162,193706,200467,188424
2023-11-13,98,12525,13488,2634,34440,34783,17072,39659,35312,17415,28502,33496,16290,0,0,0.02730017526082442,9.02330809362431e-4,9.02330809362431e-4,0.04903795882292821,0.006620332187455148,0.006620332187455148,0.00556239169872063,0,0,925,30,15,1880,223,113,161,0,0,970,2216,161,194676,202683,188585
2023-11-20,99,11204,12065,2356,34821,36194,17344,40821,36735,17693,27878,34711,16465,0,0,0.02730017526082442,3.3810398850684514e-4,3.3810398850684514e-4,0.04903795882292821,0.005889512689899401,0.005889512689899401,0.00556239169872063,0,0,940,12,6,1945,208,103,159,0,0,958,2256,159,195634,204939,188744
2023-11-27,100,10022,10793,2108,35052,37466,17592,41848,38007,17941,27058,35793,16622,0,0,0.02730017526082442,0,0,0.04903795882292821,0.005158693192343663,0.005158693192343663,0.00556239169872063,0,0,951,0,0,2002,190,91,155,0,0,951,2283,155,196585,207222,188899
