Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-11-11,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.02194860349836447,3.210295447953239e-4,3.210295447953239e-4,0.03833206434049625,0.0057574688579786456,0.0057574688579786456,0.005565142656232688,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-11-18,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.020716812966924493,1.856437379458356e-4,1.856437379458356e-4,0.03659448287776093,0.005580010136041586,0.005580010136041586,0.0048391430560880515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-11-25,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01948502243548456,5.0257931096347325e-5,5.0257931096347325e-5,0.03485690141502568,0.005402551414104524,0.005402551414104524,0.004113143455943434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-02,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01825323190404461,0,0,0.03311931995229041,0.005225092692167445,0.005225092692167445,0.003387143855798816,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-09,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.017021441372604636,0,0,0.0313817384895551,0.005047633970230384,0.005047633970230384,0.0026611442556541756,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-16,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.015789650841164685,0,0,0.029644157026819815,0.004870175248293323,0.004870175248293323,0.0019351446555095561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-23,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.014557860309724738,0,0,0.02790657556408454,0.004692716526356262,0.004692716526356262,0.0012091450553649349,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-30,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.013326069778284762,0,0,0.02616899410134923,0.004515257804419182,0.004515257804419182,4.831454552202963e-4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-06,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.012094279246844815,0,0,0.024431412638613953,0.004337799082482126,0.004337799082482126,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-13,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.010862488715404864,0,0,0.022693831175878677,0.00416034036054506,0.00416034036054506,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
