Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-01-08,106,29273,31547,5722,26499,19035,13813,26825,19128,13894,26173,18920,13714,228,75,0.01875748063233082,0.0061038122501570514,0.0061038122501570514,0.03270630278819686,0.013608323521468572,0.013608323521468572,0.004808658476464774,0,0,439,93,81,765,208,180,113,0,0,613,1153,113,197715,198255,197215
2024-01-15,107,26306,28189,5101,29182,22344,14352,29877,22549,14515,28478,22086,14150,208,63,0.01856215897028688,0.00590350496316417,0.00590350496316417,0.03242382708026573,0.01334684752371786,0.01334684752371786,0.0047004908603080365,0,0,492,112,82,870,255,185,123,0,0,686,1310,123,198401,199565,197338
2024-01-22,108,23641,25183,4548,31499,25274,14823,32599,25606,15068,30371,24848,14513,188,51,0.018366837308242942,0.005703197676171293,0.005703197676171293,0.032141351372334585,0.01308537152596715,0.01308537152596715,0.0045923232441513005,0,0,536,127,82,960,295,190,131,0,0,745,1445,131,199146,201010,197469
2024-01-29,109,21245,22491,4055,33491,27866,15234,35027,28337,15561,31896,27251,14813,168,39,0.018171515646199,0.005502890389178408,0.005502890389178408,0.03185887566440344,0.012823895528216434,0.012823895528216434,0.004484155627994561,0,0,572,139,82,1039,328,193,136,0,0,793,1560,136,199939,202570,197605
2024-02-05,110,19089,20079,3615,35193,30157,15593,37191,30776,16001,33094,29334,15058,148,27,0.017976193984155057,0.0053025831021855305,0.0053025831021855305,0.031576399956472295,0.012562419530465725,0.012562419530465725,0.00437598801183782,0,0,602,148,81,1106,356,195,140,0,0,831,1657,140,200770,204227,197745
2024-02-12,111,17147,17917,3223,36637,32180,15905,39120,32953,16393,34000,31132,15253,128,15,0.01778087232211112,0.005102275815192649,0.005102275815192649,0.031293924248541154,0.01230094353271501,0.01230094353271501,0.004267820395681084,0,0,626,154,80,1164,379,197,141,0,0,860,1740,141,201630,205967,197886
2024-02-19,112,15395,15977,2873,37853,33965,16177,40839,34896,16743,34647,32678,15406,108,3,0.01758555066006718,0.004901968528199765,0.004901968528199765,0.031011448540610012,0.012039467534964293,0.012039467534964293,0.004159652779524348,0,0,644,158,78,1213,397,197,141,0,0,880,1807,141,202510,207774,198027
2024-02-26,113,13813,14244,2561,38865,35538,16413,42369,36629,17055,35062,34000,15521,88,0,0.01739022899802324,0.004701661241206887,0.004701661241206887,0.03072897283267887,0.011777991537213582,0.011777991537213582,0.004051485163367612,0,0,658,160,76,1255,411,197,140,0,0,894,1863,140,203404,209637,198167
2024-03-04,114,12383,12699,2283,39695,36923,16617,43729,38174,17333,35270,35123,15603,68,0,0.0171949073359793,0.004501353954214006,0.004501353954214006,0.03044649712474773,0.01151651553946287,0.01151651553946287,0.00394331754721087,0,0,668,160,74,1290,422,196,138,0,0,902,1908,138,204306,211545,198305
2024-03-11,115,11088,11322,2035,40363,38141,16794,44937,39551,17581,35294,36070,15656,48,0,0.01699958567393536,0.004301046667221128,0.004301046667221128,0.030164021416816587,0.011255039541712161,0.011255039541712161,0.003835149931054131,0,0,675,159,71,1319,430,195,135,0,0,905,1944,135,205211,213489,198440
