Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-01,70,22742,24234,5747,24361,19907,14884,24985,20090,15036,23738,19723,14731,534,628,0.030229934489554067,0.016607791723943614,0.016607791723943614,0.058168877404364897,0.02721123967665088,0.02721123967665088,0.0022909915747432417,0.006004343771236348,0.006004343771236348,675,287,239,1298,471,392,51,104,87,1201,2161,242,173134,174094,172175
2023-05-08,71,20755,22205,5119,26109,22234,15273,27415,22625,15581,24769,21838,14961,497,617,0.030229934489554067,0.016034170991165355,0.016034170991165355,0.058168877404364897,0.026450417910551298,0.026450417910551298,0.0022909915747432417,0.00561792407177941,0.00561792407177941,736,319,239,1453,531,398,54,111,83,1294,2382,248,174428,176476,172423
2023-05-15,72,18948,20386,4560,27587,24315,15596,29625,24936,16062,25441,23682,15120,460,606,0.030229934489554067,0.0154605502583871,0.0154605502583871,0.058168877404364897,0.025689596144451723,0.025689596144451723,0.0022909915747432417,0.005231504372322475,0.005231504372322475,789,344,236,1595,581,400,57,114,78,1369,2576,249,175797,179052,172672
2023-05-22,73,17303,18755,4062,28822,26179,15862,31636,27047,16487,25787,25286,15218,424,595,0.030229934489554067,0.014886929525608841,0.014886929525608841,0.058168877404364897,0.024928774378352146,0.024928774378352146,0.0022909915747432417,0.004845084672865537,0.004845084672865537,834,362,232,1723,622,400,58,115,73,1428,2745,246,177225,181797,172918
2023-05-29,74,15800,17291,3618,29841,27852,16079,33467,28982,16863,25837,26680,15264,387,584,0.030229934489554067,0.014313308792830583,0.014313308792830583,0.058168877404364897,0.024167952612252568,0.024167952612252568,0.0022909915747432417,0.004458664973408598,0.004458664973408598,871,375,227,1840,654,398,59,113,68,1473,2892,240,178698,184689,173158
2023-06-05,75,14426,15976,3223,30664,29357,16253,35133,30761,17196,25615,27890,15264,351,573,0.030229934489554067,0.013739688060052324,0.013739688060052324,0.058168877404364897,0.023407130846152986,0.023407130846152986,0.0022909915747432417,0.00407224527395166,0.00407224527395166,902,383,221,1947,678,395,59,109,62,1506,3020,230,180204,187709,173388
2023-06-12,76,13165,14793,2871,31312,30715,16391,36649,32403,17492,25146,28938,15227,314,562,0.030229934489554067,0.013166067327274066,0.013166067327274066,0.058168877404364897,0.02264630908005341,0.02264630908005341,0.0022909915747432417,0.0036858255744947194,0.0036858255744947194,927,387,214,2044,697,389,59,103,56,1528,3130,218,181732,190839,173606
2023-06-19,77,12004,13729,2557,31803,31943,16499,38029,33923,17756,24452,29844,15158,277,551,0.030229934489554067,0.01259244659449581,0.01259244659449581,0.058168877404364897,0.021885487313953837,0.021885487313953837,0.0022909915747432417,0.0032994058750377853,0.0032994058750377853,947,387,206,2132,709,383,58,95,50,1540,3224,203,183272,194063,173809
2023-06-26,78,10934,12770,2278,32153,33058,16580,39284,35335,17991,23551,30626,15062,241,540,0.030229934489554067,0.012018825861717552,0.012018825861717552,0.058168877404364897,0.021124665547854256,0.021124665547854256,0.0022909915747432417,0.002912986175580846,0.002912986175580846,961,384,198,2212,717,375,56,87,44,1543,3304,187,184815,197367,173996
2023-07-03,79,9944,11904,2029,32375,34075,16639,40424,36653,18202,22460,31301,14945,204,529,0.030229934489554067,0.011445205128939293,0.011445205128939293,0.058168877404364897,0.020363843781754678,0.020363843781754678,0.0022909915747432417,0.0025265664761239086,0.0025265664761239086,972,378,190,2285,720,366,54,77,38,1540,3371,169,186355,200738,174165
