Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-08-21,86,9411,10962,1811,33933,39545,18616,42558,39849,18837,23268,38052,17676,140,387,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,979,0,0,2281,0,0,73,0,0,979,2281,73,186362,199460,177212
2023-08-28,87,8493,10143,1614,33974,40739,18813,43513,41043,19034,21954,39246,17873,107,375,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,984,0,0,2339,0,0,70,0,0,984,2339,70,187346,201799,177282
2023-09-04,88,7643,9401,1438,33914,41844,18989,44372,42148,19210,20487,40351,18049,75,363,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,985,0,0,2392,0,0,66,0,0,985,2392,66,188331,204191,177348
2023-09-11,89,6854,8728,1281,33763,42868,19146,45142,43172,19367,18880,41375,18206,43,351,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,983,0,0,2439,0,0,62,0,0,983,2439,62,189314,206630,177410
2023-09-18,90,6118,8118,1142,33530,43818,19285,45831,44122,19506,17145,42325,18345,10,340,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,979,0,0,2481,0,0,57,0,0,979,2481,57,190293,209111,177467
2023-09-25,91,5452,7562,1018,33224,44702,19409,46445,45006,19630,15292,43209,18469,0,328,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,972,0,0,2519,0,0,52,0,0,972,2519,52,191265,211630,177519
2023-10-02,92,4858,7055,907,32855,45525,19520,46993,45829,19741,13333,44032,18580,0,316,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,963,0,0,2553,0,0,46,0,0,963,2553,46,192228,214183,177565
2023-10-09,93,4329,6591,808,32432,46293,19619,47482,46597,19840,11279,44800,18679,0,304,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,952,0,0,2583,0,0,40,0,0,952,2583,40,193180,216766,177605
2023-10-16,94,3858,6165,720,31963,47011,19707,47919,47315,19928,9140,45518,18767,0,292,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,940,0,0,2610,0,0,34,0,0,940,2610,34,194120,219376,177639
2023-10-23,95,3438,5774,642,31457,47682,19785,48312,47986,20006,6926,46189,18845,0,280,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,926,0,0,2634,0,0,27,0,0,926,2634,27,195046,222010,177666
2023-10-30,96,3064,5413,572,30919,48311,19855,48665,48615,20076,4645,46818,18915,0,268,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,912,0,0,2655,0,0,21,0,0,912,2655,21,195958,224665,177687
2023-11-06,97,2730,5081,510,30357,48900,19917,48985,49204,20138,2304,47407,18977,0,257,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,896,0,0,2675,0,0,14,0,0,896,2675,14,196854,227340,177701
2023-11-13,98,2433,4773,454,29774,49453,19973,49275,49757,20194,297,47960,19033,0,245,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,880,0,0,2692,0,0,7,0,0,880,2692,7,197734,230032,177708
2023-11-20,99,2168,4486,405,29176,49973,20022,49539,50277,20243,265,48480,19082,0,233,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,863,0,0,2708,0,0,1,0,0,863,2708,1,198597,232740,177709
