Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-08-29,35,9162,8021,5756,21473,16427,20205,22565,16782,20652,20381,16072,19757,1046,541,0.07933625436168117,0.0370919467956408,0.0370919467956408,0.1287159378763872,0.059278552426188805,0.059278552426188805,0.029956570846975138,0.01490534116509279,0.01490534116509279,1755,593,748,2847,948,1196,663,238,301,3096,4991,1202,122215,124110,120321
2022-09-05,36,8942,7543,5065,20869,16826,20202,23054,17584,21145,18577,16051,19238,880,485,0.07933625436168117,0.03432621652947761,0.03432621652947761,0.1287159378763872,0.05860556545624396,0.05860556545624396,0.029956570846975138,0.010046867602711257,0.010046867602711257,1704,564,694,2904,984,1210,611,161,198,2962,5098,970,125177,129208,121291
2022-09-12,37,8582,7067,4457,20286,17200,20172,23570,18406,21653,16683,15937,18621,713,429,0.07933625436168117,0.03156048626331441,0.03156048626331441,0.1287159378763872,0.057932578486299104,0.057932578486299104,0.029956570846975138,0.005188394040329718,0.005188394040329718,1656,531,638,2967,1019,1225,557,83,100,2825,5211,740,128002,134419,122031
2022-09-19,38,8098,6592,3922,19707,17553,20126,24100,19249,22182,14679,15731,17916,546,373,0.07933625436168117,0.02879475599715122,0.02879475599715122,0.1287159378763872,0.057259591516354257,0.057259591516354257,0.029956570846975138,3.299204779481854e-4,3.299204779481854e-4,1609,495,581,3034,1054,1240,500,5,6,2685,5328,511,130687,139747,122542
2022-09-26,39,7505,6118,3451,19116,17887,20073,24632,20040,22653,12549,15433,17132,379,317,0.07933625436168117,0.02602902573098803,0.02602902573098803,0.1287159378763872,0.0565866045464094,0.0565866045464094,0.029956570846975138,0,0,1563,457,524,3102,1089,1255,440,0,0,2544,5446,440,133231,145193,122982
2022-10-03,40,6816,5645,3037,18500,18205,20020,25157,20774,23067,10279,15046,16279,212,261,0.07933625436168117,0.02326329546482484,0.02326329546482484,0.1287159378763872,0.055913617576464555,0.055913617576464555,0.029956570846975138,0,0,1517,416,467,3171,1121,1267,376,0,0,2400,5559,376,135631,150752,123358
2022-10-10,41,6044,5172,2672,17850,18510,19975,25667,21452,23432,7859,14576,15370,46,205,0.07933625436168117,0.020497565198661652,0.020497565198661652,0.1287159378763872,0.05524063060651971,0.05524063060651971,0.029956570846975138,0,0,1468,373,410,3238,1148,1274,308,0,0,2251,5660,308,137882,156412,123666
2022-10-17,42,5319,4700,2351,17159,18803,19942,26157,22073,23753,5280,14026,14412,0,149,0.07933625436168117,0.017731834932498462,0.017731834932498462,0.1287159378763872,0.054567643636574854,0.054567643636574854,0.029956570846975138,0,0,1416,328,354,3304,1171,1279,235,0,0,2098,5754,235,139980,162166,123901
2022-10-24,43,4681,4229,2069,16436,19086,19926,26637,22637,24035,2551,13400,13414,0,93,0.07933625436168117,0.014966104666335273,0.014966104666335273,0.1287159378763872,0.05389465666663,0.05389465666663,0.029956570846975138,0,0,1361,281,298,3367,1190,1280,158,0,0,1940,5837,158,141920,168003,124059
2022-10-31,44,4119,3758,1821,15694,19361,19931,27123,23145,24283,562,12703,12383,0,37,0.07933625436168117,0.012200374400172083,0.012200374400172083,0.1287159378763872,0.05322166969668515,0.05322166969668515,0.029956570846975138,0,0,1304,233,243,3429,1205,1279,76,0,0,1780,5913,76,143700,173916,124135
2022-11-07,45,3625,3307,1602,14943,19629,19962,27600,23596,24502,494,11938,11326,0,0,0.07933625436168117,0.009434644134008893,0.009434644134008893,0.1287159378763872,0.052548682726740306,0.052548682726740306,0.029956570846975138,0,0,1245,183,188,3491,1216,1276,17,0,0,1616,5983,17,145316,179899,124152
2022-11-14,46,3190,2910,1410,14192,19895,20021,28020,23993,24694,435,11111,10247,0,0,0.07933625436168117,0.006668913867845697,0.006668913867845697,0.1287159378763872,0.05187569575679545,0.05187569575679545,0.029956570846975138,0,0,1186,131,133,3553,1224,1271,15,0,0,1450,6048,15,146766,185947,124167
2022-11-21,47,2807,2561,1241,13449,20166,20112,28390,24342,24863,383,10231,9152,0,0,0.07933625436168117,0.003903183601682507,0.003903183601682507,0.1287159378763872,0.051202708786850605,0.051202708786850605,0.029956570846975138,0,0,1126,78,78,3607,1229,1264,13,0,0,1282,6100,13,148048,192047,124180
2022-11-28,48,2470,2254,1092,12719,20450,20238,28716,24649,25012,337,9308,8045,0,0,0.07933625436168117,0.0011374533355193173,0.0011374533355193173,0.1287159378763872,0.05052972181690575,0.05052972181690575,0.029956570846975138,0,0,1067,23,23,3654,1230,1256,11,0,0,1113,6140,11,149161,198187,124191
2022-12-05,49,2174,1983,961,12006,20721,20369,29002,24920,25143,296,8350,6929,0,0,0.07933625436168117,0,0,0.1287159378763872,0.049856734846960904,0.049856734846960904,0.029956570846975138,0,0,1009,0,0,3696,1229,1247,10,0,0,1009,6172,10,150170,204359,124201
2022-12-12,50,1913,1745,846,11314,20959,20484,29254,25158,25258,261,7362,5807,0,0,0.07933625436168117,0,0,0.1287159378763872,0.04918374787701606,0.04918374787701606,0.029956570846975138,0,0,953,0,0,3733,1226,1237,9,0,0,953,6196,9,151123,210555,124210
2022-12-19,51,1683,1536,744,10646,21168,20586,29476,25367,25360,230,6351,4684,0,0,0.07933625436168117,0,0,0.1287159378763872,0.0485107609070712,0.0485107609070712,0.029956570846975138,0,0,898,0,0,3765,1220,1225,8,0,0,898,6210,8,152021,216765,124218
2022-12-26,52,1481,1352,655,10003,21352,20675,29671,25551,25449,202,5321,3560,0,0,0.07933625436168117,0,0,0.1287159378763872,0.047837773937126356,0.047837773937126356,0.029956570846975138,0,0,845,0,0,3794,1214,1213,7,0,0,845,6221,7,152866,222986,124225
2023-01-02,53,1303,1190,576,9387,21514,20754,29843,25713,25528,178,4278,2439,0,0,0.07933625436168117,0,0,0.1287159378763872,0.0471647869671815,0.0471647869671815,0.029956570846975138,0,0,794,0,0,3819,1205,1200,6,0,0,794,6224,6,153660,229210,124231
2023-01-09,54,1147,1047,507,8798,21657,20823,29994,25856,25597,156,3226,1321,0,0,0.07933625436168117,0,0,0.1287159378763872,0.046491799997236655,0.046491799997236655,0.029956570846975138,0,0,745,0,0,3841,1195,1187,5,0,0,745,6223,5,154405,235433,124236
