Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-03-13,63,20916,20823,5735,23844,20214,15290,24473,20428,15467,23175,19999,15112,664,764,0.028836661575610642,0.02373544948150695,0.02373544948150695,0.05950797856700586,0.035662625073369814,0.035662625073369814,0,0.01180827388964409,0.01180827388964409,629,427,353,1298,642,531,0,213,176,1409,2471,389,166921,167983,165901
2023-03-20,64,19105,19155,5068,25590,22166,15601,26907,22620,15960,24153,21705,15236,623,755,0.028836661575610642,0.023312948661339334,0.023312948661339334,0.05950797856700586,0.03508323099575789,0.03508323099575789,0,0.011542666326920773,0.011542666326920773,688,471,356,1456,717,543,0,231,174,1515,2716,405,168436,170699,166306
2023-03-27,65,17463,17671,4478,27075,23888,15834,29130,24604,16378,24775,23154,15275,581,745,0.028836661575610642,0.022890447841171713,0.022890447841171713,0.05950797856700586,0.03450383691814597,0.03450383691814597,0,0.011277058764197457,0.011277058764197457,738,507,357,1601,780,551,0,245,172,1602,2932,417,170038,173631,166723
2023-04-03,66,15970,16350,3957,28326,25407,15999,31162,26405,16731,25074,24375,15240,539,735,0.028836661575610642,0.022467947021004096,0.022467947021004096,0.05950797856700586,0.03392444284053405,0.03392444284053405,0,0.011011451201474141,0.011011451201474141,781,537,356,1733,835,556,0,255,168,1674,3124,423,171712,176755,167146
2023-04-10,67,14609,15173,3497,29367,26749,16106,33020,28045,17027,25078,25397,15142,497,725,0.028836661575610642,0.022045446200836476,0.022045446200836476,0.05950797856700586,0.03334504876292212,0.03334504876292212,0,0.010745843638750826,0.010745843638750826,817,560,353,1854,880,558,0,262,164,1730,3292,426,173442,180047,167572
2023-04-17,68,13364,14124,3090,30220,27936,16165,34720,29544,17275,24813,26243,14991,455,716,0.028836661575610642,0.021622945380668855,0.021622945380668855,0.05950797856700586,0.0327656546853102,0.0327656546853102,0,0.010480236076027506,0.010480236076027506,847,578,348,1965,919,558,0,266,159,1773,3442,425,175215,183489,167997
2023-04-24,69,12223,13187,2730,30904,28987,16182,36275,30919,17482,24302,26935,14795,414,706,0.028836661575610642,0.021200444560501238,0.021200444560501238,0.05950797856700586,0.03218626060769828,0.03218626060769828,0,0.010214628513304192,0.010214628513304192,871,592,343,2066,951,556,0,268,153,1806,3573,421,177021,187062,168418
2023-05-01,70,11173,12349,2412,31435,29919,16164,37697,32185,17653,23565,27492,14560,372,696,0.028836661575610642,0.020777943740333617,0.020777943740333617,0.05950797856700586,0.03160686653008636,0.03160686653008636,0,0.009949020950580874,0.009949020950580874,891,602,336,2159,977,553,0,268,147,1829,3689,415,178850,190751,168833
2023-05-08,71,10203,11598,2131,31829,30747,16116,38997,33356,17793,22622,27930,14293,330,686,0.028836661575610642,0.020355442920166,0.020355442920166,0.05950797856700586,0.03102747245247444,0.03102747245247444,0,0.009683413387857559,0.009683413387857559,906,609,329,2243,999,548,0,266,141,1844,3790,407,180694,194541,169240
2023-05-15,72,9304,10925,1883,32098,31483,16043,40184,34442,17906,21488,28263,13999,288,676,0.028836661575610642,0.01993294209999838,0.01993294209999838,0.05950797856700586,0.03044807837486252,0.03044807837486252,0,0.009417805825134242,0.009417805825134242,918,613,321,2321,1016,542,0,263,135,1852,3879,398,182546,198420,169638
