Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-11-07,45,9554,16335,4565,19996,18434,14825,20884,18673,15031,19108,18194,14619,441,1247,0.063385487379308,0.022259967838184673,0.022259967838184673,0.10739217558163683,0.036366535385355225,0.036366535385355225,0.019378799176979176,0.008153400291014119,0.008153400291014119,1279,378,325,2167,618,531,391,139,119,1982,3316,649,145074,146408,143741
2022-11-14,46,8864,15832,4076,19753,19813,15014,21538,20302,15421,17889,19316,14601,334,1249,0.063385487379308,0.02025668343301417,0.02025668343301417,0.10739217558163683,0.033730236683412095,0.033730236683412095,0.019378799176979176,0.006783130182616245,0.006783130182616245,1267,373,300,2243,630,507,370,123,99,1940,3380,592,147014,149788,144333
2022-11-21,47,8140,15385,3639,19451,21149,15177,22141,21895,15779,16526,20383,14559,226,1251,0.063385487379308,0.01825339902784366,0.01825339902784366,0.10739217558163683,0.031093937981468957,0.031093937981468957,0.019378799176979176,0.005412860074218366,0.005412860074218366,1252,362,274,2313,631,479,347,105,79,1888,3423,531,148902,153211,144864
2022-11-28,48,7386,14987,3249,19091,22455,15320,22694,23463,16110,15021,21410,14500,119,1252,0.063385487379308,0.016250114622673152,0.016250114622673152,0.10739217558163683,0.02845763927952582,0.02845763927952582,0.019378799176979176,0.004042589965820487,0.004042589965820487,1233,344,247,2378,623,449,320,82,59,1824,3450,461,150726,156661,145325
2022-12-05,49,6606,14634,2901,18673,23742,15450,23195,25013,16419,13376,22411,14432,12,1254,0.063385487379308,0.01424683021750265,0.01424683021750265,0.10739217558163683,0.025821340577582688,0.025821340577582688,0.019378799176979176,0.002672319857422613,0.002672319857422613,1210,320,218,2437,606,416,291,57,39,1748,3459,387,152474,160120,145712
2022-12-12,50,5898,14321,2590,18197,25020,15572,23644,26553,16711,11593,23400,14362,0,1256,0.063385487379308,0.012243545812332148,0.012243545812332148,0.10739217558163683,0.023185041875639557,0.023185041875639557,0.019378799176979176,0.0013020497490247394,0.0013020497490247394,1184,291,189,2491,580,381,259,29,19,1664,3452,307,154138,163572,146019
2022-12-19,51,5266,14043,2312,17676,26300,15691,24051,28089,16989,9686,24390,14297,0,1258,0.063385487379308,0.010240261407161638,0.010240261407161638,0.10739217558163683,0.02054874317369642,0.02054874317369642,0.019378799176979176,0,0,1153,256,159,2539,546,343,225,0,0,1568,3428,225,155706,167000,146244
2022-12-26,52,4701,13796,2064,17121,27589,15810,24428,29595,17237,7668,25393,14241,0,1259,0.063385487379308,0.008236977001991129,0.008236977001991129,0.10739217558163683,0.017912444471753275,0.017912444471753275,0.019378799176979176,0,0,1120,217,129,2583,503,304,188,0,0,1466,3390,188,157172,170390,146432
2023-01-02,53,4197,13578,1843,16540,28896,15932,24783,31074,17458,5549,26420,14199,0,1261,0.063385487379308,0.006233692596820627,0.006233692596820627,0.10739217558163683,0.015276145769810148,0.015276145769810148,0.019378799176979176,0,0,1085,172,99,2623,452,263,149,0,0,1356,3338,149,158528,173728,146581
2023-01-09,54,3747,13385,1645,15942,30230,16063,25125,32530,17656,3337,27483,14176,0,1263,0.063385487379308,0.004230408191650124,0.004230408191650124,0.10739217558163683,0.012639847067867017,0.012639847067867017,0.019378799176979176,0,0,1048,122,67,2662,393,221,108,0,0,1237,3276,108,159765,177004,146689
