Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-10-03,40,9046,9432,4806,19456,16781,16653,20340,17054,16934,18573,16508,16373,615,530,0.07863444534046779,0.026080849650194943,0.026080849650194943,0.12305305609946399,0.043150703954133535,0.043150703954133535,0.034215834581471594,0.009010995346256354,0.009010995346256354,1564,417,429,2447,690,709,680,144,148,2410,3846,972,136584,138020,135146
2022-10-10,41,8450,8801,4236,18999,17505,16831,20778,18055,17387,17143,16946,16267,477,488,0.07863444534046779,0.02354476934845575,0.02354476934845575,0.12305305609946399,0.03994166002453269,0.03994166002453269,0.034215834581471594,0.007147878672378809,0.007147878672378809,1530,395,392,2503,681,676,635,118,117,2317,3860,870,138901,141880,136016
2022-10-17,42,7787,8203,3734,18507,18181,16979,21193,19009,17803,15588,17327,16130,339,446,0.07863444534046779,0.021008689046716558,0.021008689046716558,0.12305305609946399,0.03673261609493185,0.03673261609493185,0.034215834581471594,0.00528476199850127,0.00528476199850127,1494,368,354,2557,663,639,587,90,86,2216,3859,763,141117,145739,136779
2022-10-24,43,7064,7635,3291,17976,18818,17108,21584,19923,18191,13904,17663,15976,201,405,0.07863444534046779,0.018472608744977373,0.018472608744977373,0.12305305609946399,0.033523572165331014,0.033523572165331014,0.034215834581471594,0.003421645324623735,0.003421645324623735,1455,336,314,2608,637,597,533,59,55,2105,3842,647,143222,149581,137426
2022-10-31,44,6289,7092,2901,17400,19424,17225,21946,20801,18556,12086,17965,15815,63,363,0.07863444534046779,0.01593652844323818,0.01593652844323818,0.12305305609946399,0.030314528235730172,0.030314528235730172,0.034215834581471594,0.0015585286507461896,0.0015585286507461896,1414,300,273,2656,604,551,476,28,25,1987,3811,529,145209,153392,137955
2022-11-07,45,5543,6573,2557,16778,20005,17338,22278,21642,18900,10131,18242,15656,0,322,0.07863444534046779,0.013400448141498995,0.013400448141498995,0.12305305609946399,0.027105484306129336,0.027105484306129336,0.034215834581471594,0,0,1368,260,231,2701,564,503,414,0,0,1859,3768,414,147068,157160,138369
2022-11-14,46,4886,6073,2254,16116,20568,17453,22588,22422,19203,8047,18505,15507,0,280,0.07863444534046779,0.010864367839759803,0.010864367839759803,0.12305305609946399,0.023896440376528494,0.023896440376528494,0.034215834581471594,0,0,1319,217,188,2741,517,452,347,0,0,1724,3710,347,148792,160870,138716
2022-11-21,47,4306,5591,1987,15429,21117,17575,22893,23142,19470,5847,18761,15377,0,238,0.07863444534046779,0.008328287538020618,0.008328287538020618,0.12305305609946399,0.02068739644692766,0.02068739644692766,0.034215834581471594,0,0,1267,171,145,2780,464,397,275,0,0,1583,3641,275,150375,164511,138991
2022-11-28,48,3795,5125,1751,14727,21658,17709,23204,23805,19706,3541,19020,15273,0,197,0.07863444534046779,0.005792207236281426,0.005792207236281426,0.12305305609946399,0.017478352517326816,0.017478352517326816,0.034215834581471594,0,0,1213,122,102,2817,404,340,200,0,0,1437,3561,200,151812,168072,139191
2022-12-05,49,3345,4672,1543,14019,22195,17859,23533,24413,19914,1136,19288,15200,0,155,0.07863444534046779,0.0032561269345422333,0.0032561269345422333,0.12305305609946399,0.014269308587725975,0.014269308587725975,0.034215834581471594,0,0,1158,71,58,2855,340,281,121,0,0,1287,3476,121,153099,171548,139312
2022-12-12,50,2948,4232,1360,13314,22733,18029,23891,24967,20097,397,19572,15163,0,114,0.07863444534046779,7.20046632803048e-4,7.20046632803048e-4,0.12305305609946399,0.011060264658125141,0.011060264658125141,0.034215834581471594,0,0,1102,16,13,2896,270,220,39,0,0,1131,3386,39,154230,174934,139351
2022-12-19,51,2598,3802,1199,12617,23235,18190,24227,25469,20258,350,19878,15166,0,72,0.07863444534046779,0,0,0.12305305609946399,0.007851220728524306,0.007851220728524306,0.034215834581471594,0,0,1047,0,0,2940,196,158,14,0,0,1047,3294,14,155277,178228,139365
2022-12-26,52,2290,3381,1057,11933,23686,18332,24523,25920,20400,308,20211,15214,0,30,0.07863444534046779,0,0,0.12305305609946399,0.004642176798923455,0.004642176798923455,0.034215834581471594,0,0,992,0,0,2981,118,94,12,0,0,992,3193,12,156269,181421,139377
2023-01-02,53,2018,2980,932,11267,24087,18457,24784,26321,20525,272,20575,15310,0,0,0.07863444534046779,0,0,0.12305305609946399,0.001433132869322621,0.001433132869322621,0.034215834581471594,0,0,938,0,0,3018,37,29,11,0,0,938,3084,11,157207,184505,139388
2023-01-09,54,1779,2627,821,10620,24440,18568,25014,26674,20636,239,20928,15421,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,886,0,0,3050,0,0,9,0,0,886,3050,9,158093,187555,139397
2023-01-16,55,1568,2315,724,9996,24752,18665,25217,26986,20733,211,21240,15518,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,835,0,0,3078,0,0,8,0,0,835,3078,8,158928,190633,139405
2023-01-23,56,1382,2040,638,9396,25027,18751,25396,27261,20819,186,21515,15604,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,786,0,0,3103,0,0,7,0,0,786,3103,7,159714,193736,139412
2023-01-30,57,1218,1798,562,8821,25269,18827,25554,27503,20895,164,21757,15680,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,739,0,0,3125,0,0,6,0,0,739,3125,6,160453,196861,139418
2023-02-06,58,1074,1585,495,8271,25482,18894,25692,27716,20962,144,21970,15747,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,694,0,0,3144,0,0,6,0,0,694,3144,6,161147,200005,139424
2023-02-13,59,947,1397,436,7748,25670,18953,25814,27904,21021,127,22158,15806,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,650,0,0,3161,0,0,5,0,0,650,3161,5,161797,203166,139429
2023-02-20,60,835,1231,384,7251,25836,19005,25922,28070,21073,112,22324,15858,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,609,0,0,3176,0,0,4,0,0,609,3176,4,162406,206342,139433
2023-02-27,61,736,1085,338,6780,25982,19051,26017,28216,21119,99,22470,15904,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,570,0,0,3190,0,0,4,0,0,570,3190,4,162976,209532,139437
2023-03-06,62,649,956,298,6334,26111,19091,26101,28345,21159,87,22599,15944,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,533,0,0,3201,0,0,3,0,0,533,3201,3,163509,212733,139440
2023-03-13,63,572,843,263,5913,26224,19126,26175,28458,21194,77,22712,15979,0,0,0.07863444534046779,0,0,0.12305305609946399,0,0,0.034215834581471594,0,0,498,0,0,3212,0,0,3,0,0,498,3212,3,164007,215945,139443
