Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-01-15,107,29137,31591,5727,26348,19030,13801,26658,19109,13869,26038,18915,13702,0,0,0.017680336094220647,0.005151868548422719,0.005151868548422719,0.03102290706048843,0.012654454108202567,0.012654454108202567,0.004337765127952864,0,0,411,79,68,721,194,167,101,0,0,558,1082,101,198065,198589,197608
2024-01-22,108,26002,28191,5111,29023,22336,14349,29683,22509,14485,28355,22079,14147,0,0,0.017447578157056297,0.004915663057998754,0.004915663057998754,0.030685213311403708,0.012349201423692568,0.012349201423692568,0.004209943002708886,0,0,460,94,68,818,236,171,110,0,0,622,1225,110,198687,199814,197718
2024-01-29,109,23204,25157,4561,31321,25265,14832,32365,25543,15035,30252,24842,14523,0,0,0.017214820219891944,0.004679457567574796,0.004679457567574796,0.03034751956231898,0.012043948739182575,0.012043948739182575,0.00408212087746491,0,0,500,105,67,901,271,174,116,0,0,672,1346,116,199359,201160,197834
2024-02-05,110,20707,22450,4070,33286,27860,15257,34742,28250,15526,31778,27249,14838,0,0,0.01698206228272759,0.004443252077150831,0.004443252077150831,0.030009825813234248,0.011738696054672577,0.011738696054672577,0.003954298752220933,0,0,532,112,66,971,300,176,120,0,0,710,1447,120,200069,202607,197954
2024-02-12,111,18479,20034,3632,34956,30159,15631,36848,30666,15964,32975,29342,15098,0,0,0.016749304345563237,0.004207046586726866,0.004207046586726866,0.029672132064149523,0.01143344337016258,0.01143344337016258,0.0038264766269769535,0,0,558,117,64,1031,323,178,122,0,0,739,1532,122,200808,204139,198076
2024-02-19,112,16490,17878,3241,36368,32195,15960,38715,32822,16355,33883,31157,15311,0,0,0.016516546408398888,0.003970841096302906,0.003970841096302906,0.029334438315064798,0.011128190685652583,0.011128190685652583,0.0036986545017329772,0,0,577,120,62,1081,341,178,122,0,0,759,1600,122,201567,205739,198198
2024-02-26,113,14715,15954,2892,37551,33999,16249,40369,34746,16704,34535,32726,15483,0,0,0.016283788471234534,0.003734635605878941,0.003734635605878941,0.02899674456598007,0.010822938001142587,0.010822938001142587,0.003570832376488999,0,0,592,120,60,1123,355,177,121,0,0,772,1655,121,202339,207394,198319
2024-03-04,114,13131,14237,2581,38532,35597,16503,41834,36463,17015,34962,34078,15618,0,0,0.016051030534070185,0.0034984301154549827,0.0034984301154549827,0.02865905081689535,0.010517685316632594,0.010517685316632594,0.003443010251245023,0,0,603,119,57,1157,365,176,119,0,0,779,1698,119,203118,209092,198438
2024-03-11,115,11718,12705,2303,39335,37013,16727,43131,37995,17293,35190,35238,15722,0,0,0.01581827259690583,0.0032622246250310176,0.0032622246250310176,0.02832135706781062,0.010212432632122594,0.010212432632122594,0.003315188126001043,0,0,610,116,54,1185,372,174,116,0,0,780,1731,116,203898,210823,198554
2024-03-18,116,10457,11338,2055,39983,38268,16924,44280,39362,17541,35244,36229,15799,0,0,0.015585514659741478,0.0030260191346070595,0.0030260191346070595,0.027983663318725892,0.009907179947612605,0.009907179947612605,0.003187366000757067,0,0,613,112,51,1207,376,171,112,0,0,776,1754,112,204674,212577,198666
2024-03-25,117,9332,10118,1834,40494,39381,17098,45297,40582,17762,35145,37071,15852,0,0,0.015352756722577129,0.0027898136441830944,0.0027898136441830944,0.027645969569641167,0.009601927263102604,0.009601927263102604,0.0030595438755130887,0,0,614,107,47,1224,378,168,108,0,0,768,1770,108,205442,214347,198774
2024-04-01,118,8328,9029,1637,40886,40369,17251,46198,41671,17959,34912,37783,15884,0,0,0.015119998785412776,0.0025536081537591293,0.0025536081537591293,0.02730827582055644,0.009296674578592606,0.009296674578592606,0.0029317217502691124,0,0,612,101,44,1237,377,165,103,0,0,757,1779,103,206199,216126,198877
2024-04-08,119,7432,8057,1461,41173,41247,17387,46996,42643,18135,34562,38380,15899,0,0,0.014887240848248422,0.002317402663335171,0.002317402663335171,0.02697058207147171,0.008991421894082613,0.008991421894082613,0.002803899625025136,0,0,609,94,40,1246,375,161,98,0,0,743,1782,98,206942,217908,198975
2024-04-15,120,6632,7190,1304,41370,42028,17508,47704,43510,18292,34110,38877,15898,0,0,0.014654482911084073,0.002081197172911206,0.002081197172911206,0.026632888322386986,0.008686169209572615,0.008686169209572615,0.00267607749978116,0,0,603,86,36,1252,370,158,92,0,0,725,1780,92,207667,219688,199067
2024-04-22,121,5918,6416,1164,41487,42724,17616,48331,44284,18432,33570,39286,15885,0,0,0.01442172497391972,0.001844991682487248,0.001844991682487248,0.02629519457330226,0.008380916525062624,0.008380916525062624,0.00254825537453718,0,0,597,78,32,1254,365,153,87,0,0,707,1772,87,208374,221460,199154
