Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-11-13,98,29117,31132,5746,26081,18985,14014,26545,19035,14057,25618,18874,13917,319,167,0.026117196510891647,0.0032203564363256568,0.0032203564363256568,0.04599393235656503,0.010465998873801546,0.010465998873801546,0.006240460665218269,0,0,609,50,43,1072,161,140,145,0,0,702,1373,145,192880,193551,192323
2023-11-20,99,26355,28017,5142,28459,22204,14580,29444,22305,14661,27456,21957,14383,297,155,0.026117196510891647,0.0027055601284301234,0.0027055601284301234,0.04599393235656503,0.009809446109968901,0.009809446109968901,0.006240460665218269,0,0,681,51,38,1221,187,138,160,0,0,770,1546,160,193650,195097,192483
2023-11-27,100,23861,25216,4602,30485,25098,15088,32042,25248,15201,28871,24696,14789,275,142,0.026117196510891647,0.002190763820534583,0.002190763820534583,0.04599393235656503,0.00915289334613625,0.00915289334613625,0.006240460665218269,0,0,743,49,32,1354,204,134,171,0,0,824,1692,171,194474,196789,192654
2023-12-04,101,21608,22697,4119,32196,27705,15546,34369,27897,15684,29904,27130,15143,254,130,0.026117196510891647,0.0016759675126390497,0.0016759675126390497,0.04599393235656503,0.008496340582303608,0.008496340582303608,0.006240460665218269,0,0,796,42,25,1474,215,129,180,0,0,863,1818,180,195337,198607,192834
2023-12-11,102,19570,20431,3686,33625,30057,15961,36452,30281,16117,30593,29295,15453,232,118,0.026117196510891647,0.0011611712047435163,0.0011611712047435163,0.04599393235656503,0.007839787818470965,0.007839787818470965,0.006240460665218269,0,0,841,32,18,1581,219,123,187,0,0,891,1923,187,196228,200530,193021
2023-12-18,103,17725,18390,3299,34803,32184,16338,38317,32427,16504,30972,31223,15724,211,105,0.026117196510891647,6.46374896847976e-4,6.46374896847976e-4,0.04599393235656503,0.007183235054638313,0.007183235054638313,0.006240460665218269,0,0,878,19,10,1677,218,116,191,0,0,907,2011,191,197135,202541,193212
2023-12-25,104,16052,16551,2952,35756,34112,16683,39986,34359,16851,31072,32943,15963,189,93,0.026117196510891647,1.3157858895244262e-4,1.3157858895244262e-4,0.04599393235656503,0.006526682290805672,0.006526682290805672,0.006240460665218269,0,0,909,4,2,1762,212,108,193,0,0,915,2082,193,198050,204623,193405
2024-01-01,105,14534,14893,2642,36508,35851,16993,41478,36098,17161,30919,34480,16174,168,81,0.026117196510891647,0,0,0.04599393235656503,0.005870129526973028,0.005870129526973028,0.006240460665218269,0,0,934,0,0,1839,202,99,194,0,0,934,2140,194,198984,206763,193599
2024-01-08,106,13153,13397,2364,37082,37416,17271,42812,37663,17439,30538,35857,16363,146,69,0.026117196510891647,0,0,0.04599393235656503,0.0052135767631403766,0.0052135767631403766,0.006240460665218269,0,0,953,0,0,1908,188,89,193,0,0,953,2185,193,199937,208948,193792
2024-01-15,107,11896,12046,2116,37496,38823,17519,44003,39070,17687,29951,37092,16532,125,56,0.026117196510891647,0,0,0.04599393235656503,0.004557023999307734,0.004557023999307734,0.006240460665218269,0,0,968,0,0,1969,172,79,191,0,0,968,2220,191,200905,211168,193983
2024-01-22,108,10749,10825,1894,37767,40088,17741,45066,40335,17909,29177,38205,16685,103,44,0.026117196510891647,0,0,0.04599393235656503,0.0039004712354750917,0.0039004712354750917,0.006240460665218269,0,0,979,0,0,2024,152,69,187,0,0,979,2245,187,201884,213413,194170
2024-01-29,109,9701,9720,1695,37910,41225,17940,46013,41472,18108,28233,39211,16826,81,32,0.026117196510891647,0,0,0.04599393235656503,0.0032439184716424397,0.0032439184716424397,0.006240460665218269,0,0,986,0,0,2073,131,58,182,0,0,986,2262,182,202870,215675,194352
2024-02-05,110,8742,8718,1517,37939,42246,18118,46856,42493,18286,27136,40125,16957,60,19,0.026117196510891647,0,0,0.04599393235656503,0.002587365707809797,0.002587365707809797,0.006240460665218269,0,0,990,0,0,2116,107,47,176,0,0,990,2270,176,203860,217945,194528
2024-02-12,111,7862,7809,1358,37866,43162,18277,47605,43409,18445,25899,40959,17081,38,7,0.026117196510891647,0,0,0.04599393235656503,0.0019308129439771548,0.0019308129439771548,0.006240460665218269,0,0,991,0,0,2155,82,35,169,0,0,991,2272,169,204851,220217,194697
2024-02-19,112,7053,6989,1215,37703,43982,18420,48269,44229,18588,24535,41724,17200,17,0,0.026117196510891647,0,0,0.04599393235656503,0.0012742601801445036,0.0012742601801445036,0.006240460665218269,0,0,989,0,0,2190,55,24,162,0,0,989,2269,162,205840,222486,194859
2024-02-26,113,6312,6255,1087,37459,44716,18548,48857,44963,18716,23056,42431,17317,0,0,0.026117196510891647,0,0,0.04599393235656503,6.177074163118612e-4,6.177074163118612e-4,0.006240460665218269,0,0,985,0,0,2220,27,11,153,0,0,985,2258,153,206825,224744,195012
2024-03-04,114,5649,5598,973,37144,45373,18662,49376,45620,18830,21472,43088,17431,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,978,0,0,2247,0,0,144,0,0,978,2247,144,207803,226991,195156
2024-03-11,115,5056,5010,871,36767,45961,18764,49835,46208,18932,19794,43676,17533,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,970,0,0,2271,0,0,134,0,0,970,2271,134,208773,229262,195290
2024-03-18,116,4525,4484,779,36338,46487,18856,50242,46734,19024,18033,44202,17625,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,960,0,0,2292,0,0,124,0,0,960,2292,124,209733,231554,195414
2024-03-25,117,4050,4013,697,35864,46958,18938,50604,47205,19106,16197,44673,17707,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,949,0,0,2311,0,0,113,0,0,949,2311,113,210682,233865,195527
2024-04-01,118,3625,3591,624,35352,47380,19011,50928,47627,19179,14295,45095,17780,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,937,0,0,2327,0,0,101,0,0,937,2327,101,211619,236192,195628
2024-04-08,119,3244,3214,558,34810,47757,19077,51220,48004,19245,12334,45472,17846,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,923,0,0,2342,0,0,89,0,0,923,2342,89,212542,238534,195717
2024-04-15,120,2903,2876,499,34242,48095,19136,51484,48342,19304,10319,45810,17905,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,909,0,0,2356,0,0,77,0,0,909,2356,77,213451,240890,195794
2024-04-22,121,2598,2574,447,33653,48397,19188,51725,48644,19356,8256,46112,17957,0,0,0.026117196510891647,0,0,0.04599393235656503,0,0,0.006240460665218269,0,0,894,0,0,2368,0,0,64,0,0,894,2368,64,214345,243258,195858
