Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-04-03,66,21648,23511,5735,24351,19997,15094,24976,20182,15249,23727,19812,14938,617,785,0.0285579117424082,0.021546294184851898,0.021546294184851898,0.05651485315519406,0.03213706561396782,0.03213706561396782,6.009703296223357e-4,0.010955522755735978,0.010955522755735978,638,377,316,1262,562,472,13,192,161,1331,2296,366,169887,170852,168922
2023-04-10,67,19795,21648,5091,26087,22215,15420,27393,22611,15734,24746,21816,15102,578,777,0.0285579117424082,0.021085884591301663,0.021085884591301663,0.05651485315519406,0.031505347651462706,0.031505347651462706,6.009703296223357e-4,0.010666421531140618,0.010666421531140618,695,422,318,1412,636,480,14,211,159,1435,2528,384,171322,173380,169306
2023-04-17,68,18111,19986,4519,27565,24188,15674,29601,24816,16149,25421,23549,15188,539,769,0.0285579117424082,0.020625474997751424,0.020625474997751424,0.05651485315519406,0.030873629688957592,0.030873629688957592,6.009703296223357e-4,0.010377320306545257,0.010377320306545257,745,458,318,1548,698,486,15,226,157,1521,2732,398,172843,176112,169704
2023-04-24,69,16577,18502,4012,28812,25944,15865,31620,26822,16503,25782,25043,15207,500,760,0.0285579117424082,0.020165065404201186,0.020165065404201186,0.05651485315519406,0.03024191172645248,0.03024191172645248,6.009703296223357e-4,0.01008821908194989,0.01008821908194989,787,488,316,1673,750,488,15,238,153,1591,2911,406,174434,179023,170110
2023-05-01,70,15176,17177,3562,29850,27510,16002,33466,28654,16804,25856,26326,15168,460,752,0.0285579117424082,0.019704655810650947,0.019704655810650947,0.05651485315519406,0.029610193763947367,0.029610193763947367,6.009703296223357e-4,0.009799117857354527,0.009799117857354527,823,511,313,1787,794,489,15,245,149,1647,3070,409,176081,182093,170519
2023-05-08,71,13893,15992,3162,30702,28910,16094,35154,30333,17060,25669,27425,15081,421,744,0.0285579117424082,0.01924424621710071,0.01924424621710071,0.05651485315519406,0.028978475801442253,0.028978475801442253,6.009703296223357e-4,0.009510016632759164,0.009510016632759164,852,529,308,1891,830,487,16,250,144,1689,3208,410,177770,185301,170929
2023-05-15,72,12715,14932,2807,31385,30163,16147,36699,31876,17276,25242,28361,14952,382,736,0.0285579117424082,0.01878383662355047,0.01878383662355047,0.05651485315519406,0.02834675783893714,0.02834675783893714,6.009703296223357e-4,0.009220915408163801,0.009220915408163801,877,543,302,1987,860,484,15,253,139,1722,3331,407,179492,188632,171336
2023-05-22,73,11630,13983,2492,31917,31287,16166,38112,33300,17457,24596,29155,14788,343,728,0.0285579117424082,0.01832342703000023,0.01832342703000023,0.05651485315519406,0.027715039876432025,0.027715039876432025,6.009703296223357e-4,0.008931814183568438,0.008931814183568438,896,553,296,2074,883,479,15,253,134,1745,3436,402,181237,192068,171738
2023-05-29,74,10628,13133,2212,32312,32298,16157,39403,34618,17609,23748,29823,14595,304,720,0.0285579117424082,0.017863017436449993,0.017863017436449993,0.05651485315519406,0.027083321913926914,0.027083321913926914,6.009703296223357e-4,0.008642712958973073,0.008642712958973073,911,559,289,2154,902,473,15,252,128,1759,3529,395,182996,195597,172133
2023-06-05,75,9700,12370,1964,32582,33211,16124,40582,35844,17735,22714,30382,14377,265,712,0.0285579117424082,0.017402607842899754,0.017402607842899754,0.05651485315519406,0.0264516039514218,0.0264516039514218,6.009703296223357e-4,0.00835361173437771,0.00835361173437771,923,562,281,2227,916,466,14,249,122,1766,3609,385,184762,199206,172518
2023-06-12,76,8837,11685,1743,32741,34037,16072,41657,36988,17840,21510,30846,14140,226,704,0.0285579117424082,0.016942198249349515,0.016942198249349515,0.05651485315519406,0.025819885988916685,0.025819885988916685,6.009703296223357e-4,0.008064510509782345,0.008064510509782345,930,563,273,2293,925,458,14,245,116,1766,3676,375,186528,202882,172893
2023-06-19,77,8032,11068,1547,32798,34788,16003,42636,38060,17926,20148,31226,13887,187,695,0.0285579117424082,0.016481788655799277,0.016481788655799277,0.05651485315519406,0.02518816802641157,0.02518816802641157,6.009703296223357e-4,0.007775409285186984,0.007775409285186984,935,561,265,2354,932,449,13,240,110,1761,3735,363,188289,206617,173256
2023-06-26,78,7278,10512,1373,32763,35474,15921,43526,39069,17996,18640,31534,13621,148,687,0.0285579117424082,0.016021379062249038,0.016021379062249038,0.05651485315519406,0.024556450063906457,0.024556450063906457,6.009703296223357e-4,0.007486308060591621,0.007486308060591621,937,557,256,2410,935,440,12,234,104,1750,3785,350,190039,210402,173606
2023-07-03,79,6570,10011,1219,32644,36102,15827,44332,40022,18052,16997,31779,13344,109,679,0.0285579117424082,0.015560969468698801,0.015560969468698801,0.05651485315519406,0.023924732101401343,0.023924732101401343,6.009703296223357e-4,0.007197206835996258,0.007197206835996258,936,552,248,2460,935,431,11,227,98,1736,3826,336,191775,214228,173942
2023-07-10,80,5902,9558,1082,32450,36681,15725,45060,40926,18097,15230,31971,13061,70,671,0.0285579117424082,0.015100559875148563,0.015100559875148563,0.05651485315519406,0.02329301413889623,0.02329301413889623,6.009703296223357e-4,0.006908105611400895,0.006908105611400895,932,545,239,2505,932,420,10,220,92,1716,3857,322,193491,218085,174264
2023-07-17,81,5270,9148,961,32186,37217,15616,45714,41787,18132,13346,32117,12772,31,663,0.0285579117424082,0.014640150281598324,0.014640150281598324,0.05651485315519406,0.022661296176391118,0.022661296176391118,6.009703296223357e-4,0.00661900438680553,0.00661900438680553,927,537,230,2547,927,410,9,212,86,1694,3884,307,195185,221969,174571
2023-07-24,82,4678,8776,853,31859,37716,15503,46298,42611,18159,11354,32223,12481,0,655,0.0285579117424082,0.014179740688048087,0.014179740688048087,0.05651485315519406,0.022029578213886007,0.022029578213886007,6.009703296223357e-4,0.0063299031622101685,0.0063299031622101685,919,528,221,2584,921,399,8,203,81,1668,3904,292,196853,225873,174863
2023-07-31,83,4153,8438,757,31474,38184,15386,46816,43401,18180,9262,32296,12188,0,647,0.0285579117424082,0.013719331094497848,0.013719331094497848,0.05651485315519406,0.021397860251380893,0.021397860251380893,6.009703296223357e-4,0.0060408019376148045,0.0060408019376148045,910,517,213,2617,912,389,7,195,75,1640,3918,277,198493,229791,175140
2023-08-07,84,3687,8130,672,31041,38625,15267,47276,44162,18195,7082,32342,11895,0,639,0.0285579117424082,0.01325892150094761,0.01325892150094761,0.05651485315519406,0.02076614228887578,0.02076614228887578,6.009703296223357e-4,0.0057517007130194414,0.0057517007130194414,899,506,204,2646,901,378,6,186,70,1609,3925,262,200102,233716,175402
2023-08-14,85,3273,7848,597,30569,39044,15147,47686,44898,18205,4824,32366,11604,0,631,0.0285579117424082,0.012798511907397371,0.012798511907397371,0.05651485315519406,0.020134424326370665,0.020134424326370665,6.009703296223357e-4,0.005462599488424078,0.005462599488424078,886,494,195,2672,889,366,4,177,65,1575,3927,246,201677,237643,175648
