Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-03-06,62,20638,20487,5748,23834,20151,15271,24463,20434,15505,23140,19868,15037,689,790,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,629,552,457,1323,835,691,0,269,223,1638,2849,492,166020,167231,164874
2023-03-13,63,18876,18877,5077,25556,21927,15476,26872,22530,15952,24066,21316,14992,647,781,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,687,615,466,1483,943,716,0,295,224,1768,3142,519,167788,170373,165393
2023-03-20,64,17277,17446,4484,27022,23461,15597,29075,24416,16322,24641,22479,14849,604,772,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,737,669,472,1628,1040,736,0,317,223,1878,3404,540,169666,173777,165933
2023-03-27,65,15823,16172,3961,28259,24781,15644,31091,26118,16624,24895,23388,14619,562,762,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,779,716,476,1762,1127,753,0,334,221,1971,3642,555,171637,177419,166488
2023-04-03,66,14495,15038,3499,29291,25912,15629,32938,27657,16869,24858,24069,14314,519,753,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,815,756,477,1884,1206,767,0,348,217,2048,3857,565,173685,181276,167053
2023-04-10,67,13280,14027,3091,30139,26876,15560,34630,29054,17064,24554,24547,13943,477,744,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,844,791,477,1996,1277,779,0,358,213,2112,4052,571,175797,185328,167624
2023-04-17,68,12164,13124,2730,30820,27693,15446,36180,30326,17218,24005,24843,13516,434,734,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,869,820,475,2099,1341,788,0,365,207,2164,4228,572,177961,189556,168196
2023-04-24,69,11136,12317,2411,31352,28380,15294,37600,31489,17336,23232,24975,13040,392,725,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,888,845,471,2193,1400,795,0,369,201,2204,4388,570,180165,193944,168766
2023-05-01,70,10185,11595,2130,31748,28952,15108,38900,32556,17423,22253,24959,12521,349,716,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,904,866,467,2279,1454,800,0,371,194,2237,4533,565,182402,198477,169331
2023-05-08,71,9303,10948,1881,32022,29422,14896,40089,33538,17486,21085,24809,11966,307,706,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,915,883,461,2357,1503,804,0,371,186,2259,4664,557,184661,203141,169888
2023-05-15,72,8481,10367,1661,32185,29802,14661,41175,34447,17528,19742,24539,11379,264,697,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,923,898,455,2429,1548,807,0,369,178,2276,4784,547,186937,207925,170435
2023-05-22,73,7713,9845,1467,32247,30103,14408,42165,35292,17553,18237,24159,10764,222,688,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,928,909,447,2495,1590,809,0,365,169,2284,4894,534,189221,212819,170969
2023-05-29,74,6992,9374,1296,32217,30333,14139,43065,36082,17564,16582,23679,10125,179,678,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,930,919,440,2555,1629,810,0,359,160,2289,4994,519,191510,217813,171488
2023-06-05,75,6313,8949,1145,32104,30501,13859,43881,36824,17564,14788,23107,9465,137,669,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,929,926,431,2610,1666,811,0,352,151,2286,5087,503,193796,222900,171991
2023-06-12,76,5670,8564,1011,31916,30614,13570,44618,37524,17557,12866,22451,8788,94,659,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,925,931,423,2659,1700,811,0,344,141,2279,5170,485,196075,228070,172476
2023-06-19,77,5060,8215,893,31658,30679,13274,45280,38189,17544,10824,21718,8096,52,650,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,920,934,414,2704,1732,810,0,334,131,2268,5246,465,198343,233316,172941
2023-06-26,78,4478,7897,789,31336,30702,12973,45871,38825,17528,8671,20914,7390,9,641,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,913,936,405,2744,1763,810,0,323,120,2254,5317,443,200597,238633,173384
2023-07-03,79,3955,7606,697,30956,30687,12669,46394,39436,17510,6414,20044,6673,0,631,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,903,937,396,2780,1792,809,0,311,110,2236,5381,421,202833,244014,173805
2023-07-10,80,3493,7340,616,30526,30639,12363,46856,40026,17492,4064,19112,5946,0,622,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,892,936,387,2812,1820,808,0,298,99,2215,5440,397,205048,249454,174202
2023-07-17,81,3085,7096,544,30054,30561,12058,47264,40599,17476,1632,18121,5211,0,613,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,880,935,377,2840,1848,807,0,284,88,2192,5495,372,207240,254949,174574
2023-07-24,82,2725,6871,481,29548,30456,11753,47624,41158,17462,360,17075,4467,0,603,0.028827487165386245,0.030514597635880505,0.030514597635880505,0.06060189433030587,0.04616016129452871,0.04616016129452871,0,0.014869033977232299,0.014869033977232299,866,933,368,2864,1874,807,0,269,77,2167,5545,346,209407,260494,174920
