Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-11-04,149,38436,31833,5216,26484,19615,13164,27143,19711,13259,25819,19452,13010,6394,2617,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,1914,962,565,2206,1048,650,1629,873,477,3441,3904,2979,219447,220429,218597
2024-11-11,150,36543,30811,4705,28212,21647,13110,29191,21847,13296,27214,21382,12866,1869,2094,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,2034,1084,565,2367,1186,655,1714,980,474,3683,4208,3168,223130,224637,221765
2024-11-18,151,34733,29365,4244,29622,23467,13008,30962,23786,13288,28245,23084,12671,1767,1570,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,2167,1196,563,2546,1314,656,1806,1077,469,3926,4516,3352,227056,229153,225117
2024-11-25,152,33276,27762,3829,30747,25044,12865,32487,25497,13241,28944,24527,12430,1943,1271,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,2275,1297,558,2701,1431,656,1875,1163,462,4130,4788,3500,231186,233941,228617
2024-12-02,153,31369,26016,3454,31643,26378,12688,33823,26979,13163,29367,25711,12151,1350,972,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,2361,1384,552,2834,1534,654,1921,1236,453,4297,5022,3610,235483,238963,232227
2024-12-09,154,29617,24441,3116,32284,27467,12482,34945,28231,13058,29488,26635,11839,1319,972,0.07679891245431214,0.05527054788227273,0.04290653404784038,0.08722261934231523,0.06016673328124766,0.04936871797917943,0.06637520556630905,0.050374362483297803,0.03644435011650133,2430,1458,544,2950,1623,650,1949,1295,443,4432,5223,3687,239915,244186,235914
