Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-08-15,33,9784,7697,5909,21283,16194,21586,22374,16480,21976,20192,15909,21196,1340,569,0.07933625436168117,0.042623407327967176,0.042623407327967176,0.1292409840866801,0.06059445326659148,0.06059445326659148,0.029431524636682214,0.02465236138934287,0.02465236138934287,1735,678,925,2826,963,1315,644,392,535,3338,5104,1571,116575,118341,114808
2022-08-22,34,9778,7279,5200,20768,16473,21435,22954,17092,22269,18474,15843,20584,1168,506,0.07933625436168117,0.03985767706180399,0.03985767706180399,0.1292409840866801,0.06009568779638444,0.06009568779638444,0.029431524636682214,0.019619666327223537,0.019619666327223537,1689,645,860,2892,990,1321,594,312,416,3194,5203,1322,119769,123544,116130
2022-08-29,35,9601,6849,4576,20294,16736,21264,23584,17735,22593,16681,15698,19881,997,444,0.07933625436168117,0.0370919467956408,0.0370919467956408,0.1292409840866801,0.05959692232617739,0.05959692232617739,0.029431524636682214,0.014586971265104207,0.014586971265104207,1648,611,795,2967,1019,1327,544,231,300,3054,5313,1075,122823,128857,117205
2022-09-05,36,9274,6408,4027,19836,16984,21083,24245,18407,22952,14785,15472,19095,825,381,0.07933625436168117,0.03432621652947761,0.03432621652947761,0.1292409840866801,0.059098156855970335,0.059098156855970335,0.029431524636682214,0.00955427620298488,0.00955427620298488,1610,574,730,3048,1048,1335,491,150,190,2914,5431,831,125737,134288,118036
2022-09-12,37,8815,5957,3544,19375,17217,20901,24923,19106,23349,12765,15162,18233,654,318,0.07933625436168117,0.03156048626331441,0.03156048626331441,0.1292409840866801,0.05859939138576328,0.05859939138576328,0.029431524636682214,0.004521581140865535,0.004521581140865535,1574,536,665,3133,1079,1345,435,70,86,2775,5557,591,128512,139845,118627
2022-09-19,38,8239,5498,3119,18896,17436,20724,25605,19821,23774,10602,14767,17301,482,256,0.07933625436168117,0.02879475599715122,0.02879475599715122,0.1292409840866801,0.058100625915556245,0.058100625915556245,0.029431524636682214,0,0,1537,496,602,3221,1110,1357,376,0,0,2635,5688,376,131147,145533,119003
2022-09-26,39,7561,5031,2745,18386,17642,20559,26282,20481,24148,8282,14285,16306,311,193,0.07933625436168117,0.02602902573098803,0.02602902573098803,0.1292409840866801,0.0576018604453492,0.0576018604453492,0.029431524636682214,0,0,1499,454,539,3309,1142,1369,312,0,0,2492,5820,312,133639,151353,119315
2022-10-03,40,6792,4557,2416,17835,17836,20410,26946,21085,24477,5793,13719,15256,139,130,0.07933625436168117,0.02326329546482484,0.02326329546482484,0.1292409840866801,0.05710309497514215,0.05710309497514215,0.029431524636682214,0,0,1459,410,478,3397,1170,1379,244,0,0,2347,5946,244,135986,157299,119559
2022-10-10,41,5977,4077,2126,17235,18017,20282,27591,21632,24767,3125,13072,14160,0,67,0.07933625436168117,0.020497565198661652,0.020497565198661652,0.1292409840866801,0.0566043295049351,0.0566043295049351,0.029431524636682214,0,0,1415,366,418,3483,1194,1386,170,0,0,2199,6063,170,138185,163362,119729
2022-10-17,42,5260,3593,1871,16585,18187,20177,28216,22121,25022,717,12347,13025,0,5,0.07933625436168117,0.017731834932498462,0.017731834932498462,0.1292409840866801,0.05610556403472805,0.05610556403472805,0.029431524636682214,0,0,1367,319,360,3566,1214,1390,92,0,0,2046,6170,92,140231,169532,119821
2022-10-24,43,4629,3162,1646,15900,18346,20100,28826,22552,25247,631,11548,11859,0,0,0.07933625436168117,0.014966104666335273,0.014966104666335273,0.1292409840866801,0.055606798564521005,0.055606798564521005,0.029431524636682214,0,0,1316,272,302,3647,1230,1391,21,0,0,1890,6268,21,142121,175800,119842
2022-10-31,44,4073,2782,1448,15195,18502,20053,29363,22932,25445,556,10685,10666,0,0,0.07933625436168117,0.012200374400172083,0.012200374400172083,0.1292409840866801,0.05510803309431395,0.05510803309431395,0.029431524636682214,0,0,1261,224,245,3726,1243,1391,19,0,0,1730,6360,19,143851,182160,119861
2022-11-07,45,3584,2448,1274,14478,18661,20038,29836,23266,25619,489,9767,9450,0,0,0.07933625436168117,0.009434644134008893,0.009434644134008893,0.1292409840866801,0.0546092676241069,0.0546092676241069,0.029431524636682214,0,0,1206,175,189,3795,1252,1390,16,0,0,1570,6437,16,145421,188597,119877
2022-11-14,46,3154,2154,1121,13759,18831,20057,30252,23560,25772,430,8802,8217,0,0,0.07933625436168117,0.006668913867845697,0.006668913867845697,0.1292409840866801,0.054110502153899856,0.054110502153899856,0.029431524636682214,0,0,1149,124,134,3856,1259,1386,14,0,0,1407,6501,14,146828,195098,119891
2022-11-21,47,2775,1895,986,13046,19016,20114,30618,23819,25907,379,7798,6970,0,0,0.07933625436168117,0.003903183601682507,0.003903183601682507,0.1292409840866801,0.05361173668369281,0.05361173668369281,0.029431524636682214,0,0,1092,74,78,3910,1263,1382,13,0,0,1244,6555,13,148072,201653,119904
2022-11-28,48,2442,1668,868,12344,19221,20209,30940,24046,26025,333,6760,5712,0,0,0.07933625436168117,0.0011374533355193173,0.0011374533355193173,0.1292409840866801,0.05311297121348576,0.05311297121348576,0.029431524636682214,0,0,1035,22,23,3957,1265,1376,11,0,0,1080,6598,11,149152,208251,119915
2022-12-05,49,2149,1468,764,11658,19421,20313,31223,24246,26129,293,5695,4447,0,0,0.07933625436168117,0,0,0.1292409840866801,0.052614205743278714,0.052614205743278714,0.029431524636682214,0,0,979,0,0,3999,1265,1369,10,0,0,979,6633,10,150131,214884,119925
2022-12-12,50,1891,1292,672,10991,19597,20405,31472,24422,26221,258,4607,3177,0,0,0.07933625436168117,0,0,0.1292409840866801,0.05211544027307167,0.05211544027307167,0.029431524636682214,0,0,925,0,0,4035,1264,1362,9,0,0,925,6661,9,151056,221545,119934
2022-12-19,51,1664,1137,591,10346,19752,20486,31691,24577,26302,227,3501,1905,0,0,0.07933625436168117,0,0,0.1292409840866801,0.051616674802864616,0.051616674802864616,0.029431524636682214,0,0,872,0,0,4067,1261,1353,8,0,0,872,6681,8,151928,228226,119942
2022-12-26,52,1464,1001,520,9725,19888,20557,31884,24713,26373,200,2381,631,0,0,0.07933625436168117,0,0,0.1292409840866801,0.051117909332657564,0.051117909332657564,0.029431524636682214,0,0,821,0,0,4096,1256,1345,7,0,0,821,6697,7,152749,234923,119949
2023-01-02,53,1288,881,458,9129,20008,20619,32054,24833,26435,176,1250,62,0,0,0.07933625436168117,0,0,0.1292409840866801,0.05061914386245052,0.05061914386245052,0.029431524636682214,0,0,772,0,0,4121,1251,1335,6,0,0,772,6707,6,153521,241630,119955
2023-01-09,54,1133,775,403,8560,20114,20674,32204,24939,26490,155,111,55,0,0,0.07933625436168117,0,0,0.1292409840866801,0.05012037839224347,0.05012037839224347,0.029431524636682214,0,0,724,0,0,4143,1245,1325,5,0,0,724,6713,5,154245,248343,119960
2023-01-16,55,997,682,355,8017,20207,20722,32335,25032,26538,136,93,48,0,0,0.07933625436168117,0,0,0.1292409840866801,0.04962161292203643,0.04962161292203643,0.029431524636682214,0,0,679,0,0,4162,1238,1314,5,0,0,679,6714,5,154924,255057,119965
2023-01-23,56,877,600,312,7501,20289,20765,32451,25114,26581,120,82,43,0,0,0.07933625436168117,0,0,0.1292409840866801,0.04912284745182938,0.04912284745182938,0.029431524636682214,0,0,636,0,0,4179,1230,1304,4,0,0,636,6713,4,155560,261770,119969
