Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-09-18,90,27240,29167,5747,25259,19248,14268,25739,19333,14341,24780,19130,14167,0,0,0.02664806664094538,0.005355817764578087,0.005355817764578087,0.0478121545431333,0.012741558337509212,0.012741558337509212,0.005483978738757465,0,0,604,85,73,1083,203,174,124,0,0,762,1460,124,187430,188128,186792
2023-09-25,91,24372,26096,5142,27454,22227,14805,28471,22404,14946,26417,21969,14600,0,0,0.02664806664094538,0.004790086931244219,0.004790086931244219,0.0478121545431333,0.012014448660819837,0.012014448660819837,0.005483978738757465,0,0,673,92,68,1231,232,172,136,0,0,833,1635,136,188263,189763,186928
2023-10-02,92,21806,23348,4601,29288,24881,15283,30892,25152,15487,27622,24464,14972,0,0,0.02664806664094538,0.00422435609791035,0.00422435609791035,0.0478121545431333,0.011287338984130462,0.011287338984130462,0.005483978738757465,0,0,732,94,63,1361,253,169,145,0,0,889,1783,145,189152,191546,187073
2023-10-09,93,19510,20890,4117,30804,27248,15711,33037,27610,15971,28441,26656,15292,0,0,0.02664806664094538,0.003658625264576482,0.003658625264576482,0.0478121545431333,0.010560229307441087,0.010560229307441087,0.005483978738757465,0,0,780,91,56,1477,266,164,151,0,0,927,1907,151,190079,193453,187224
2023-10-16,94,17456,18690,3684,32037,29364,16095,34935,29810,16404,28915,28585,15568,0,0,0.02664806664094538,0.0030928944312426133,0.0030928944312426133,0.0478121545431333,0.009833119630751713,0.009833119630751713,0.005483978738757465,0,0,821,84,49,1580,271,157,156,0,0,954,2008,156,191033,195461,187380
2023-10-23,95,15618,16722,3296,33021,31258,16442,36614,31778,16792,29083,30282,15807,0,0,0.02664806664094538,0.002527163597908745,0.002527163597908745,0.0478121545431333,0.009106009954062336,0.009106009954062336,0.005483978738757465,0,0,854,74,41,1670,271,149,159,0,0,969,2090,159,192002,197551,187539
2023-10-30,96,13974,14961,2949,33785,32958,16757,38099,33539,17139,28976,31777,16013,0,0,0.02664806664094538,0.0019614327645748764,0.0019614327645748764,0.0478121545431333,0.00837890027737296,0.00837890027737296,0.005483978738757465,0,0,880,61,32,1751,266,141,159,0,0,973,2158,159,192975,199709,187698
2023-11-06,97,12503,13386,2638,34356,34487,17045,39411,35114,17450,28625,33095,16193,0,0,0.02664806664094538,0.001395701931241008,0.001395701931241008,0.0478121545431333,0.007651790600683586,0.007651790600683586,0.005483978738757465,0,0,900,46,23,1822,257,131,159,0,0,969,2210,159,193944,201919,187857
2023-11-13,98,11187,11977,2360,34756,35867,17309,40570,36523,17728,28057,34261,16350,0,0,0.02664806664094538,8.299710979071395e-4,8.299710979071395e-4,0.0478121545431333,0.00692468092399421,0.00692468092399421,0.005483978738757465,0,0,916,29,14,1884,243,121,157,0,0,959,2248,157,194903,204167,188014
2023-11-20,99,10009,10716,2112,35008,37119,17552,41594,37784,17976,27295,35296,16488,0,0,0.02664806664094538,2.6424026457327107e-4,2.6424026457327107e-4,0.0478121545431333,0.006197571247304834,0.006197571247304834,0.005483978738757465,0,0,926,9,5,1940,226,110,154,0,0,940,2276,154,195843,206443,188168
2023-11-27,100,8955,9588,1890,35129,38247,17774,42498,38912,18198,26360,36217,16612,0,0,0.02664806664094538,0,0,0.0478121545431333,0.00547046157061546,0.00547046157061546,0.005483978738757465,0,0,933,0,0,1989,207,98,150,0,0,933,2294,150,196776,208737,188318
2023-12-04,101,8012,8578,1691,35136,39257,17973,43296,39922,18397,25271,37042,16725,0,0,0.02664806664094538,0,0,0.0478121545431333,0.004743351893926084,0.004743351893926084,0.005483978738757465,0,0,936,0,0,2032,185,86,145,0,0,936,2303,145,197712,211040,188463
