Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-08-14,85,25929,28185,5749,25102,19202,14403,25581,19315,14500,24624,19079,14296,0,0,0.027417557419975525,0.0070342286854608235,0.0070342286854608235,0.048533757621795015,0.01473512823154981,0.01473512823154981,0.006301357218156039,0,0,622,113,97,1100,236,204,143,0,0,832,1540,143,184519,185227,183830
2023-08-21,86,23200,25218,5144,27143,22046,14916,28155,22282,15105,26111,21777,14699,0,0,0.027417557419975525,0.006405840333992777,0.006405840333992777,0.048533757621795015,0.013924592945664758,0.013924592945664758,0.006301357218156039,0,0,688,123,92,1242,269,202,155,0,0,903,1713,155,185422,186940,183985
2023-08-28,87,20758,22564,4603,28841,24573,15371,30432,24936,15646,27187,24139,15042,0,0,0.027417557419975525,0.00577745198252473,0.00577745198252473,0.048533757621795015,0.013114057659779707,0.013114057659779707,0.006301357218156039,0,0,744,127,86,1366,292,198,165,0,0,957,1856,165,186379,188796,184150
2023-09-04,88,18573,20189,4119,30235,26821,15776,32446,27311,16130,27895,26207,15333,0,0,0.027417557419975525,0.005149063631056683,0.005149063631056683,0.048533757621795015,0.012303522373894652,0.012303522373894652,0.006301357218156039,0,0,791,127,79,1477,307,193,171,0,0,997,1977,171,187376,190773,184321
2023-09-11,89,16618,18064,3685,31361,28825,16139,34225,29436,16564,28275,28018,15582,0,0,0.027417557419975525,0.004520675279588637,0.004520675279588637,0.048533757621795015,0.011492987088009603,0.011492987088009603,0.006301357218156039,0,0,829,121,71,1575,314,185,176,0,0,1021,2074,176,188397,192847,184497
2023-09-18,90,14869,16163,3297,32250,30614,16464,35796,31337,16952,28363,29605,15793,0,0,0.027417557419975525,0.00389228692812059,0.00389228692812059,0.048533757621795015,0.01068245180212455,0.01068245180212455,0.006301357218156039,0,0,860,112,63,1661,314,177,178,0,0,1035,2152,178,189432,194999,184675
2023-09-25,91,13304,14462,2950,32931,32215,16757,37182,33038,17299,28191,30997,15973,0,0,0.027417557419975525,0.003263898576652543,0.003263898576652543,0.048533757621795015,0.009871916516239497,0.009871916516239497,0.006301357218156039,0,0,884,100,54,1737,309,167,179,0,0,1038,2213,179,190470,197212,184854
2023-10-02,92,11904,12940,2640,33428,33652,17023,38404,34560,17609,27786,32220,16126,0,0,0.027417557419975525,0.002635510225184496,0.002635510225184496,0.048533757621795015,0.009061381230354444,0.009061381230354444,0.006301357218156039,0,0,903,85,44,1805,299,157,178,0,0,1032,2261,178,191502,199473,185032
2023-10-09,93,10651,11578,2362,33764,34946,17267,39482,35922,17887,27175,33297,16259,0,0,0.027417557419975525,0.002007121873716449,0.002007121873716449,0.048533757621795015,0.008250845944469391,0.008250845944469391,0.006301357218156039,0,0,917,68,34,1864,285,145,175,0,0,1019,2294,175,192521,201767,185207
2023-10-16,94,9530,10359,2113,33959,36117,17492,40432,37141,18136,26380,34249,16375,0,0,0.027417557419975525,0.0013787335222484023,0.0013787335222484023,0.048533757621795015,0.007440310658584339,0.007440310658584339,0.006301357218156039,0,0,926,48,24,1916,267,133,171,0,0,998,2316,171,193519,204083,185378
