Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-10-31,44,8790,12153,4575,19826,17292,14832,20657,17534,15050,18995,17051,14614,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1306,555,500,2137,796,718,475,313,282,2361,3651,1070,144034,145324,142743
2022-11-07,45,7855,10860,4088,19472,18000,14817,21143,18501,15258,17732,17493,14370,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1289,585,502,2198,851,731,449,326,279,2376,3780,1054,146410,149104,143797
2022-11-14,46,7019,9704,3653,19042,18547,14751,21560,19323,15419,16318,17751,14064,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1266,609,501,2250,898,741,419,334,274,2376,3889,1027,148786,152993,144824
2022-11-21,47,6272,8671,3264,18551,18953,14641,21921,20017,15540,14771,17846,13704,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1238,627,499,2294,938,749,386,339,268,2364,3981,993,151150,156974,145817
2022-11-28,48,5605,7748,2917,18012,19235,14493,22239,20599,15625,13105,17797,13297,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1206,641,495,2333,972,754,349,341,262,2342,4059,952,153492,161033,146769
2022-12-05,49,5009,6923,2607,17437,19410,14313,22525,21084,15681,11334,17622,12848,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1171,650,490,2367,1000,759,310,340,254,2311,4126,904,155803,165159,147673
2022-12-12,50,4476,6186,2330,16836,19491,14106,22790,21485,15713,9470,17335,12364,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1134,656,484,2397,1024,761,268,336,245,2274,4182,849,158077,169341,148522
2022-12-19,51,4000,5528,2082,16217,19490,13877,23042,21812,15725,7521,16950,11849,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1095,659,477,2425,1043,763,224,331,236,2231,4231,791,160308,173572,149313
2022-12-26,52,3574,4940,1860,15588,19419,13630,23290,22076,15721,5495,16479,11308,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1055,659,469,2452,1059,763,178,324,226,2183,4274,728,162491,177846,150041
2023-01-02,53,3194,4414,1662,14954,19288,13367,23540,22287,15703,3397,15933,10743,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1014,657,461,2478,1072,763,130,315,216,2132,4313,661,164623,182159,150702
2023-01-09,54,2854,3944,1485,14321,19106,13092,23800,22453,15675,1232,15321,10158,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,973,652,452,2505,1082,762,80,304,205,2077,4349,589,166700,186508,151291
2023-01-16,55,2550,3524,1327,13694,18880,12807,24075,22581,15639,304,14651,9555,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,931,646,443,2533,1090,761,29,292,194,2020,4384,515,168720,190892,151806
2023-01-23,56,2279,3149,1186,13074,18617,12515,24339,22676,15598,271,13930,8937,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,891,638,433,2562,1096,759,7,280,182,1962,4417,469,170682,195309,152275
2023-01-30,57,2036,2814,1060,12467,18322,12218,24576,22745,15553,243,13164,8306,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,850,630,423,2590,1101,757,6,266,171,1903,4448,443,172585,199757,152718
2023-02-06,58,1819,2515,947,11873,18001,11918,24787,22793,15507,217,12359,7664,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,811,620,413,2615,1104,755,6,251,159,1844,4474,416,174429,204231,153134
2023-02-13,59,1625,2247,846,11295,17660,11616,24976,22825,15462,194,11521,7012,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,772,609,403,2638,1106,753,5,236,146,1784,4497,387,176213,208728,153521
2023-02-20,60,1452,2008,756,10733,17302,11313,25144,22844,15418,173,10652,6351,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,735,597,393,2658,1108,751,5,220,134,1725,4517,359,177938,213245,153880
2023-02-27,61,1297,1794,676,10190,16931,11010,25295,22855,15377,155,9757,5683,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,698,585,383,2676,1109,748,4,203,121,1666,4533,328,179604,217778,154208
2023-03-06,62,1159,1603,604,9665,16549,10710,25429,22860,15341,138,8839,5009,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,663,573,372,2692,1109,746,4,186,108,1608,4547,298,181212,222325,154506
2023-03-13,63,1036,1432,540,9159,16160,10412,25549,22862,15309,123,7900,4328,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,629,560,362,2706,1110,745,3,169,96,1551,4561,268,182763,226886,154774
2023-03-20,64,926,1280,483,8673,15766,10117,25656,22863,15283,110,6942,3642,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,596,546,352,2719,1110,743,3,151,83,1494,4572,237,184257,231458,155011
2023-03-27,65,827,1144,432,8208,15369,9826,25752,22866,15264,99,5968,2951,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,564,533,342,2730,1110,742,3,133,70,1439,4582,206,185696,236040,155217
2023-04-03,66,739,1022,386,7762,14971,9540,25838,22874,15254,88,4980,2256,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,534,520,332,2740,1110,741,2,114,56,1386,4591,172,187082,240631,155389
2023-04-10,67,660,913,345,7336,14574,9258,25915,22888,15252,79,3979,1557,0,0,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,505,506,323,2750,1110,740,2,95,43,1334,4600,140,188416,245231,155529
