Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-05-06,123,31145,31738,5672,26475,18697,13640,26727,18762,13698,26224,18586,13542,0,0,0.014338688594074962,0.00446143978387066,0.00446143978387066,0.02539964241829029,0.012047643220445266,0.012047643220445266,0.00327773476985963,0,0,326,65,58,577,176,156,74,0,0,449,909,74,205589,206049,205214
2024-05-13,124,27535,28059,5014,29711,22296,14239,30254,22441,14356,29164,22043,14038,0,0,0.01411271908286495,0.004298683891622537,0.004298683891622537,0.025070825576675976,0.011836492892841183,0.011836492892841183,0.0031546125890539265,0,0,374,80,59,670,222,162,83,0,0,513,1054,83,206102,207103,205297
2024-05-20,125,24343,24806,4433,32490,25457,14761,33358,25694,14937,31607,25035,14452,0,0,0.013886749571654939,0.0041359279993744,0.0041359279993744,0.02474200873506165,0.011625342565237085,0.011625342565237085,0.003031490408248228,0,0,413,92,59,749,261,167,88,0,0,564,1177,88,206666,208280,205385
2024-05-27,126,21521,21930,3919,34868,28232,15216,36088,28570,15451,33615,27618,14796,0,0,0.013660780060444928,0.003973172107126277,0.003973172107126277,0.02441319189344733,0.011414192237633004,0.011414192237633004,0.002908368227442523,0,0,444,101,59,814,293,170,92,0,0,604,1277,92,207270,209557,205477
2024-06-03,127,19026,19388,3465,36895,30666,15612,38489,31112,15905,35241,29840,15077,0,0,0.013434810549234916,0.00381041621487814,0.00381041621487814,0.024084375051833008,0.011203041910028903,0.011203041910028903,0.0027852460466368228,0,0,468,108,58,869,320,173,94,0,0,634,1362,94,207904,210919,205571
2024-06-10,128,16820,17140,3063,38614,32802,15957,40601,33360,16307,36533,31746,15304,0,0,0.013208841038024905,0.003647660322630017,0.003647660322630017,0.023755558210218693,0.01099189158242482,0.01099189158242482,0.0026621238658311192,0,0,487,112,57,914,342,175,94,0,0,656,1431,94,208560,212350,205665
2024-06-17,129,14870,15153,2708,40063,34675,16256,42458,35347,16662,37532,33373,15483,0,0,0.012982871526814894,0.00348490443038188,0.00348490443038188,0.02342674136860437,0.010780741254820722,0.010780741254820722,0.0025390016850254174,0,0,501,114,56,951,360,176,93,0,0,671,1487,93,209231,213837,205758
2024-06-24,130,13146,13396,2394,41276,36317,16516,44091,37104,16976,38275,34756,15621,0,0,0.012756902015604882,0.0033221485381337568,0.0033221485381337568,0.023097924526990048,0.01056959092721664,0.01056959092721664,0.002415879504219719,0,0,511,115,54,981,374,176,91,0,0,680,1531,91,209911,215368,205849
2024-07-01,131,11622,11843,2116,42283,37755,16742,45527,38657,17254,38795,35925,15723,0,0,0.012530932504394875,0.0031593926458856197,0.0031593926458856197,0.022769107685375732,0.01035844059961254,0.01035844059961254,0.0022927573234140172,0,0,517,115,52,1004,384,176,88,0,0,684,1564,88,210595,216932,205937
2024-07-08,132,10275,10470,1871,43110,39015,16937,46790,40030,17499,39120,36906,15793,0,0,0.012304962993184863,0.0029966367536374966,0.0029966367536374966,0.02244029084376141,0.010147290272008459,0.010147290272008459,0.0021696351426083154,0,0,520,113,50,1022,392,175,84,0,0,683,1589,84,211278,218521,206021
2024-07-15,133,9084,9256,1654,43780,40118,17106,47901,41244,17716,39276,37722,15836,0,0,0.012078993481974852,0.0028338808613893735,0.0028338808613893735,0.02211147400214709,0.009936139944404378,0.009936139944404378,0.0020465129618026136,0,0,521,111,48,1035,398,174,80,0,0,680,1607,80,211958,220128,206101
2024-07-22,134,8031,8183,1462,44314,41084,17252,48878,42317,17908,39286,38394,15856,0,0,0.01185302397076484,0.0026711249691412364,0.0026711249691412364,0.02178265716053277,0.009724989616800277,0.009724989616800277,0.00192339078099691,0,0,519,107,46,1043,401,172,76,0,0,672,1616,76,212630,221744,206177
2024-07-29,135,7100,7234,1293,44730,41930,17378,49738,43266,18077,39168,38940,15855,0,0,0.01162705445955483,0.0025083690768931133,0.0025083690768931133,0.02145384031891845,0.009513839289196194,0.009513839289196194,0.0018002686001912117,0,0,515,103,43,1049,403,170,71,0,0,661,1622,71,213291,223366,206248
2024-08-05,136,6277,6395,1143,45043,42671,17487,50495,44105,18227,38940,39377,15837,0,0,0.011401084948344818,0.0023456131846449763,0.0023456131846449763,0.02112502347730413,0.009302688961592096,0.009302688961592096,0.0016771464193855064,0,0,510,98,41,1051,402,168,66,0,0,649,1621,66,213940,224987,206314
2024-08-12,137,5549,5654,1010,45268,43319,17582,51162,44846,18360,38618,39717,15804,0,0,0.011175115437134807,0.002182857292396853,0.002182857292396853,0.020796206635689807,0.009091538633988015,0.009091538633988015,0.0015540242385798063,0,0,503,93,38,1050,401,166,61,0,0,634,1617,61,214574,226604,206375
2024-08-19,138,4906,4999,893,45415,43886,17663,51750,45501,18477,38214,39974,15758,0,0,0.010949145925924796,0.002020101400148716,0.002020101400148716,0.02046738979407549,0.008880388306383914,0.008880388306383914,0.0014309020577741027,0,0,496,88,36,1047,398,163,55,0,0,620,1608,55,215194,228212,206430
2024-08-26,139,4337,4419,789,45497,44384,17734,52269,46081,18581,37741,40160,15702,0,0,0.010723176414714784,0.001857345507900593,0.001857345507900593,0.020138572952461166,0.008669237978779833,0.008669237978779833,0.001307779876968401,0,0,487,82,33,1042,394,160,50,0,0,602,1596,50,215796,229808,206480
2024-09-02,140,3834,3907,698,45522,44821,17795,52727,46593,18672,37209,40282,15636,0,0,0.010497206903504773,0.001694589615652456,0.001694589615652456,0.019809756110846843,0.008458087651175733,0.008458087651175733,0.0011846576961627008,0,0,478,75,30,1035,390,157,45,0,0,583,1582,45,216379,231390,206525
2024-09-09,141,3390,3454,617,45498,45205,17849,53132,47046,18753,36626,40351,15563,0,0,0.010271237392294762,0.0015318337234043328,0.0015318337234043328,0.019480939269232524,0.008246937323571651,0.008246937323571651,0.001061535515356999,0,0,468,69,27,1027,384,154,39,0,0,564,1565,39,216943,232955,206564
2024-09-16,142,2997,3054,545,45434,45543,17897,53491,47446,18825,36001,40373,15484,0,0,0.01004526788108475,0.0013690778311561957,0.0013690778311561957,0.019152122427618205,0.008035786995967551,0.008035786995967551,9.384133345512954e-4,0,0,457,62,24,1018,378,151,34,0,0,543,1547,34,217486,234502,206598
2024-09-23,143,2650,2700,482,45335,45842,17938,53809,47800,18888,35341,40356,15400,0,0,0.009819298369874739,0.0012063219389080726,0.0012063219389080726,0.018823305586003883,0.00782463666836347,0.00782463666836347,8.152911537455936e-4,0,0,446,55,22,1007,371,147,29,0,0,523,1525,29,218009,236027,206627
2024-09-30,144,2343,2387,426,45207,46107,17975,54092,48113,18944,34653,40305,15312,0,0,0.009593328858664728,0.0010435660466599356,0.0010435660466599356,0.018494488744389564,0.00761348634075937,0.00761348634075937,6.921689729398918e-4,0,0,435,48,19,995,364,144,24,0,0,502,1503,24,218511,237530,206651
2024-10-07,145,2071,2110,377,45056,46343,18008,54344,48390,18993,33942,40226,15221,0,0,0.009367359347454716,8.808101544118124e-4,8.808101544118124e-4,0.01816567190277524,0.007402336013155288,0.007402336013155288,5.690467921341917e-4,0,0,423,41,16,983,356,140,20,0,0,480,1479,20,218991,239009,206671
2024-10-14,146,1831,1865,333,44884,46555,18039,54569,48635,19037,33213,40123,15128,0,0,0.009141389836244705,7.180542621636754e-4,7.180542621636754e-4,0.017836855061160922,0.007191185685551189,0.007191185685551189,4.4592461132848815e-4,0,0,412,33,13,969,348,137,15,0,0,458,1454,15,219449,240463,206686
