Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-01-09,54,3213,8983,1485,14786,22212,13092,24381,25731,15675,1557,18251,10158,0,687,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,1002,743,452,2563,1218,762,88,353,205,2197,4543,646,167244,187368,151547
2023-01-16,55,2871,8697,1327,14166,22417,12807,24686,26339,15639,342,17958,9555,0,670,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,962,751,443,2595,1249,761,37,348,194,2156,4605,579,169400,191973,152126
2023-01-23,56,2565,8423,1186,13551,22585,12515,24984,26922,15598,306,17605,8937,0,652,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,921,758,433,2627,1279,759,8,343,182,2112,4665,533,171512,196638,152659
2023-01-30,57,2292,8162,1060,12943,22717,12218,25250,27482,15553,273,17194,8306,0,635,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,881,764,423,2659,1307,757,7,336,171,2068,4723,514,173580,201361,153173
2023-02-06,58,2048,7910,947,12345,22818,11918,25488,28023,15507,244,16729,7664,0,617,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,842,768,413,2687,1334,755,6,328,159,2023,4776,493,175603,206137,153666
2023-02-13,59,1830,7668,846,11760,22888,11616,25700,28546,15462,218,16211,7012,0,600,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,803,772,403,2712,1360,753,6,319,146,1978,4825,471,177581,210962,154137
2023-02-20,60,1635,7435,756,11190,22930,11313,25890,29053,15418,195,15641,6351,0,583,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,765,774,393,2735,1386,751,5,309,134,1932,4872,448,179513,215834,154585
2023-02-27,61,1461,7209,676,10636,22946,11010,26059,29545,15377,174,15022,5683,0,565,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,728,775,383,2755,1410,748,5,299,121,1886,4913,425,181399,220747,155010
2023-03-06,62,1306,6990,604,10099,22937,10710,26210,30025,15341,155,14355,5009,0,548,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,692,776,372,2773,1434,746,4,287,108,1840,4953,399,183239,225700,155409
2023-03-13,63,1167,6776,540,9581,22905,10412,26345,30495,15309,139,13641,4328,0,530,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,657,776,362,2789,1458,745,4,274,96,1795,4992,374,185034,230692,155783
2023-03-20,64,1043,6568,483,9082,22851,10117,26466,30956,15283,124,12882,3642,0,513,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,623,775,352,2804,1480,743,3,260,83,1750,5027,346,186784,235719,156129
2023-03-27,65,932,6364,432,8602,22777,9826,26574,31409,15264,111,12078,2951,0,495,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,591,773,342,2816,1503,742,3,246,70,1706,5061,319,188490,240780,156448
2023-04-03,66,833,6165,386,8142,22684,9540,26670,31855,15254,99,11230,2256,0,478,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,559,770,332,2828,1525,741,3,231,56,1661,5094,290,190151,245874,156738
2023-04-10,67,744,5969,345,7701,22573,9258,26757,32297,15252,89,10340,1557,0,460,0.06503482872901996,0.03381745169002552,0.03381745169002552,0.1064182751660604,0.048544394298554464,0.048544394298554464,0.02365138229197953,0.019090509081496582,0.019090509081496582,530,767,323,2838,1546,740,2,214,43,1620,5124,259,191771,250998,156997
