Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-08,71,22214,23869,5745,24642,19962,14864,25316,20144,15015,23968,19781,14713,0,0,0.03086034222192247,0.015529461182932832,0.015529461182932832,0.060659750785266205,0.026031500274115583,0.026031500274115583,0.0010609336585787332,0.005027422091750082,0.005027422091750082,698,269,223,1372,450,374,24,87,72,1190,2196,183,173717,174723,172710
2023-05-15,72,19784,21258,5117,26312,22275,15270,27721,22664,15575,24862,21883,14962,0,0,0.03086034222192247,0.014937533053127647,0.014937533053127647,0.060659750785266205,0.02525239783152302,0.02525239783152302,0.0010609336585787332,0.004622668274732273,0.004622668274732273,760,298,222,1536,509,379,25,91,68,1280,2424,184,174997,177147,172894
2023-05-22,73,17620,18933,4557,27664,24280,15611,29859,24897,16072,25344,23653,15141,0,0,0.03086034222192247,0.014345604923322463,0.014345604923322463,0.060659750785266205,0.02447329538893046,0.02447329538893046,0.0010609336585787332,0.004217914457714467,0.004217914457714467,812,320,219,1682,555,381,26,92,63,1351,2618,181,176348,179765,173075
2023-05-29,74,15693,16862,4059,28737,26017,15894,31759,26878,16512,25460,25134,15258,0,0,0.03086034222192247,0.013753676793517279,0.013753676793517279,0.060659750785266205,0.023694192946337896,0.023694192946337896,0.0010609336585787332,0.003813160640696662,0.003813160640696662,854,334,215,1811,590,381,27,90,58,1403,2782,175,177751,182547,173250
2023-06-05,75,13977,15018,3615,29566,27519,16129,33448,28636,16904,25250,26362,15324,0,0,0.03086034222192247,0.013161748663712093,0.013161748663712093,0.060659750785266205,0.022915090503745333,0.022915090503745333,0.0010609336585787332,0.0034084068236788535,0.0034084068236788535,887,342,209,1926,616,378,27,86,52,1438,2920,165,179189,185467,173415
2023-06-12,76,12448,13375,3220,30183,28816,16321,34950,30200,17253,24750,27371,15345,0,0,0.03086034222192247,0.012569820533906909,0.012569820533906909,0.060659750785266205,0.022135988061152773,0.022135988061152773,0.0010609336585787332,0.003003653006661047,0.003003653006661047,912,346,203,2029,634,374,27,79,46,1461,3037,152,180650,188504,173567
2023-06-19,77,11087,11912,2868,30613,29934,16478,36285,31592,17565,23991,28189,15329,0,0,0.03086034222192247,0.011977892404101725,0.011977892404101725,0.060659750785266205,0.02135688561856021,0.02135688561856021,0.0010609336585787332,0.0025988991896432403,0.0025988991896432403,931,345,195,2120,645,368,26,71,40,1471,3133,137,182121,191637,173704
2023-06-26,78,9874,10609,2554,30881,30896,16604,37473,32833,17845,23003,28842,15282,0,0,0.03086034222192247,0.011385964274296539,0.011385964274296539,0.060659750785266205,0.020577783175967646,0.020577783175967646,0.0010609336585787332,0.0021941453726254338,0.0021941453726254338,945,341,188,2201,650,361,25,62,34,1474,3212,121,183595,194849,173825
2023-07-03,79,8794,9449,2275,31008,31723,16704,38529,33941,18097,21810,29352,15208,0,0,0.03086034222192247,0.010794036144491355,0.010794036144491355,0.060659750785266205,0.019798680733375082,0.019798680733375082,0.0010609336585787332,0.0017893915556076272,0.0017893915556076272,953,333,179,2273,650,353,24,52,27,1465,3276,103,185060,198125,173928
2023-07-10,80,7832,8416,2026,31013,32432,16783,39468,34933,18325,20435,29739,15113,0,0,0.03086034222192247,0.01020210801468617,0.01020210801468617,0.060659750785266205,0.01901957829078252,0.01901957829078252,0.0010609336585787332,0.0013846377385898206,0.0013846377385898206,957,324,170,2337,646,344,23,41,21,1451,3327,85,186511,201452,174013
