Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-02-27,61,20350,19754,5769,23797,20267,15308,24396,20563,15550,23085,19971,15065,717,796,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,599,575,471,1311,871,714,0,279,229,1645,2896,508,165000,166251,163863
2023-03-06,62,18618,18205,5087,25548,21965,15509,26802,22594,16002,24022,21327,15007,674,786,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,655,637,481,1469,979,740,0,304,230,1773,3188,534,166773,169439,164397
2023-03-13,63,17048,16829,4486,27046,23427,15623,29003,24421,16374,24609,22404,14847,631,776,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,703,690,487,1614,1075,761,0,325,229,1880,3450,554,168653,172889,164951
2023-03-20,64,15620,15606,3956,28318,24681,15662,31019,26069,16678,24878,23232,14598,588,767,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,744,736,491,1747,1162,779,0,342,226,1971,3688,568,170624,176577,165519
2023-03-27,65,14318,14518,3488,29386,25751,15638,32866,27560,16923,24857,23836,14272,545,757,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,779,775,492,1868,1241,794,0,354,223,2046,3903,577,172670,180480,166096
2023-04-03,66,13127,13549,3076,30271,26658,15559,34559,28913,17117,24571,24240,13879,502,747,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,808,809,491,1979,1312,805,0,363,218,2108,4096,581,174778,184576,166677
2023-04-10,67,12034,12685,2712,30990,27423,15434,36111,30146,17269,24042,24466,13428,459,738,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,833,837,489,2081,1376,815,0,369,212,2159,4272,581,176937,188848,167258
2023-04-17,68,11026,11913,2391,31561,28062,15270,37534,31273,17385,23290,24531,12927,415,728,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,852,861,485,2175,1435,822,0,373,205,2198,4432,578,179135,193280,167836
2023-04-24,69,10094,11224,2108,31997,28588,15073,38838,32307,17471,22334,24451,12383,372,719,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,868,882,480,2260,1488,827,0,374,197,2230,4575,571,181365,197855,168407
2023-05-01,70,9230,10606,1859,32310,29017,14848,40031,33261,17531,21188,24241,11801,329,709,0.027507581257133113,0.03141513540591893,0.03141513540591893,0.06021803842324046,0.047587227831072706,0.047587227831072706,0,0.015243042980765144,0.015243042980765144,880,898,474,2339,1537,831,0,373,189,2252,4707,562,183617,202562,168969
