Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-29,74,6194,6384,1698,30764,30006,15973,39229,33136,17939,19548,26583,13808,0,0,0.027513179531703107,0.018822224958776747,0.018822224958776747,0.05666464153908435,0.028754269033652056,0.028754269033652056,0,0.00889018088390144,0.00889018088390144,848,560,302,2177,936,513,0,237,125,1710,3626,362,184505,201309,170944
2023-06-05,75,5483,5651,1503,30629,30187,15874,39940,33640,18015,18036,26383,13498,0,0,0.027513179531703107,0.018391617564005817,0.018391617564005817,0.05666464153908435,0.028161815404979376,0.028161815404979376,0,0.008621419723032256,0.008621419723032256,846,552,294,2223,933,505,0,229,119,1692,3661,348,186197,204970,171292
2023-06-12,76,4854,5003,1331,30415,30293,15761,40569,34068,18074,16402,26104,13173,0,0,0.027513179531703107,0.017961010169234886,0.017961010169234886,0.05666464153908435,0.0275693617763067,0.0275693617763067,0,0.008352658562163074,0.008352658562163074,843,542,285,2263,927,497,0,220,113,1670,3687,333,187867,208657,171625
2023-06-19,77,4297,4429,1178,30135,30336,15638,41126,34431,18121,14660,25759,12838,0,0,0.027513179531703107,0.017530402774463955,0.017530402774463955,0.05666464153908435,0.026976908147634017,0.026976908147634017,0,0.008083897401293892,0.008083897401293892,837,531,276,2299,919,488,0,211,106,1644,3706,317,189511,212363,171942
2023-06-26,78,3804,3921,1043,29799,30325,15506,41619,34738,18156,12823,25359,12495,0,0,0.027513179531703107,0.01709979537969302,0.01709979537969302,0.05666464153908435,0.026384454518961334,0.026384454518961334,0,0.007815136240424706,0.007815136240424706,829,519,267,2330,908,478,0,201,100,1615,3716,301,191126,216079,172243
2023-07-03,79,3367,3471,923,29416,30270,15368,42056,34997,18182,10902,24913,12147,0,0,0.027513179531703107,0.01666918798492209,0.01666918798492209,0.05666464153908435,0.025792000890288658,0.025792000890288658,0,0.007546375079555525,0.007546375079555525,820,505,258,2358,896,468,0,191,94,1583,3722,285,192709,219801,172528
2023-07-10,80,2981,3073,817,28993,30176,15224,42442,35214,18200,8905,24429,11795,0,0,0.027513179531703107,0.01623858059015116,0.01623858059015116,0.05666464153908435,0.025199547261615975,0.025199547261615975,0,0.007277613918686343,0.007277613918686343,809,492,250,2383,882,458,0,181,88,1551,3723,269,194260,223524,172797
2023-07-17,81,2639,2720,723,28537,30052,15077,42784,35396,18211,6842,23915,11441,0,0,0.027513179531703107,0.01580797319538023,0.01580797319538023,0.05666464153908435,0.0246070936329433,0.0246070936329433,0,0.007008852757817159,0.007008852757817159,798,477,241,2405,867,448,0,171,83,1516,3720,254,195776,227244,173051
2023-07-24,82,2336,2408,640,28055,29902,14928,43087,35547,18217,4721,23377,11087,0,0,0.027513179531703107,0.015377365800609298,0.015377365800609298,0.05666464153908435,0.024014640004270615,0.024014640004270615,0,0.006740091596947979,0.006740091596947979,785,462,232,2424,850,437,0,161,77,1479,3711,238,197255,230955,173289
2023-07-31,83,2068,2132,567,27551,29731,14778,43355,35672,18218,2547,22820,10733,0,0,0.027513179531703107,0.014946758405838366,0.014946758405838366,0.05666464153908435,0.023422186375597936,0.023422186375597936,0,0.0064713304360787954,0.0064713304360787954,772,447,223,2442,833,427,0,151,72,1442,3702,223,198697,234657,173512
2023-08-07,84,1831,1887,502,27030,29544,14628,43592,35775,18216,327,22251,10382,0,0,0.027513179531703107,0.014516151011067435,0.014516151011067435,0.05666464153908435,0.022829732746925256,0.022829732746925256,0,0.006202569275209614,0.006202569275209614,758,432,215,2457,814,416,0,142,67,1405,3687,209,200102,238344,173721
2023-08-14,85,1621,1670,444,26496,29345,14480,43802,35860,18212,210,21672,10035,0,0,0.027513179531703107,0.014085543616296502,0.014085543616296502,0.05666464153908435,0.022237279118252573,0.022237279118252573,0,0.00593380811434043,0.00593380811434043,744,416,206,2470,796,405,0,132,62,1366,3671,194,201468,242015,173915
2023-08-21,86,1435,1478,393,25953,29136,14333,43988,35929,18206,186,21088,9692,0,0,0.027513179531703107,0.013654936221525572,0.013654936221525572,0.05666464153908435,0.021644825489579897,0.021644825489579897,0,0.005665046953471246,0.005665046953471246,729,401,198,2482,776,394,0,123,57,1328,3652,180,202796,245667,174095
2023-08-28,87,1270,1308,348,25404,28921,14188,44153,35985,18199,165,20502,9354,0,0,0.027513179531703107,0.013224328826754641,0.013224328826754641,0.05666464153908435,0.021052371860907217,0.021052371860907217,0,0.0053962857926020645,0.0053962857926020645,714,385,190,2493,756,383,0,114,52,1289,3632,166,204085,249299,174261
