Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-04-17,68,22441,23740,5745,23796,19904,15015,24369,20005,15100,23224,19802,14930,561,694,0.028630489291662016,0.014459127567814737,0.014459127567814737,0.05501425329197839,0.020330770844475397,0.020330770844475397,0.00224672529134564,0.008587484291154076,0.008587484291154076,622,250,210,1194,352,295,49,149,125,1082,1841,323,171717,172476,170958
2023-04-24,69,20491,21808,5112,25588,22258,15451,26790,22465,15616,24356,22049,15285,523,684,0.028630489291662016,0.013147571112009745,0.013147571112009745,0.05501425329197839,0.018430105204201734,0.018430105204201734,0.00224672529134564,0.007865037019817757,0.007865037019817757,681,262,197,1341,369,278,52,156,117,1140,1988,325,172857,174464,171283
2023-05-01,70,18717,20079,4549,27113,24398,15831,28993,24711,16070,25140,24081,15590,484,674,0.028630489291662016,0.011836014656204756,0.011836014656204756,0.05501425329197839,0.016529439563928074,0.016529439563928074,0.00224672529134564,0.007142589748481439,0.007142589748481439,733,263,183,1474,371,258,55,157,109,1179,2103,321,174036,176567,171604
2023-05-08,71,17101,18531,4048,28399,26353,16165,30999,26768,16471,25607,25932,15856,446,664,0.028630489291662016,0.010524458200399767,0.010524458200399767,0.05501425329197839,0.014628773923654413,0.014628773923654413,0.00224672529134564,0.0064201424771451205,0.0064201424771451205,776,257,167,1595,361,235,56,155,100,1200,2191,311,175236,178758,171915
2023-05-15,72,15625,17144,3602,29470,28152,16462,32825,28662,16827,25786,27633,16092,408,655,0.028630489291662016,0.009212901744594777,0.009212901744594777,0.05501425329197839,0.012728108283380751,0.012728108283380751,0.00224672529134564,0.005697695205808803,0.005697695205808803,813,243,149,1705,341,210,58,148,90,1205,2256,296,176441,181014,172211
2023-05-22,73,14273,15900,3205,30348,29819,16729,34489,30414,17144,25702,29212,16307,370,645,0.028630489291662016,0.007901345288789788,0.007901345288789788,0.05501425329197839,0.01082744264310709,0.01082744264310709,0.00224672529134564,0.004975247934472486,0.004975247934472486,844,222,130,1806,310,182,58,137,80,1196,2298,275,177637,183312,172486
2023-05-29,74,13031,14783,2852,31052,31374,16972,36004,32042,17428,25378,30693,16507,331,635,0.028630489291662016,0.006589788832984797,0.006589788832984797,0.05501425329197839,0.008926777002833425,0.008926777002833425,0.00224672529134564,0.004252800663136168,0.004252800663136168,869,197,110,1897,271,153,58,124,69,1176,2321,251,178813,185633,172737
2023-06-05,75,11888,13779,2538,31599,32837,17196,37383,33566,17686,24833,32093,16696,293,625,0.028630489291662016,0.005278232377179807,0.005278232377179807,0.05501425329197839,0.007147136551043452,0.007147136551043452,0.00224672529134564,0.003409328203316162,0.003409328203316162,889,166,90,1981,229,125,57,105,56,1145,2335,218,179958,187968,172955
2023-06-12,76,10833,12876,2258,32004,34225,17408,38637,35017,17931,24086,33415,16873,255,615,0.028630489291662016,0.003966675921374818,0.003966675921374818,0.05501425329197839,0.005835580095238463,0.005835580095238463,0.00224672529134564,0.0020977717475111728,0.0020977717475111728,905,130,68,2057,196,103,56,67,35,1103,2356,158,181061,190324,173113
2023-06-19,77,9856,12062,2009,32282,35553,17611,39777,36410,18167,23154,34676,17041,217,605,0.028630489291662016,0.0026551194655698275,0.0026551194655698275,0.05501425329197839,0.004524023639433473,0.004524023639433473,0.00224672529134564,7.862152917061823e-4,7.862152917061823e-4,916,91,46,2126,158,81,54,26,13,1053,2365,93,182114,192689,173206
2023-06-26,78,8949,11328,1788,32444,36834,17808,40811,37739,18388,22052,35888,17204,179,595,0.028630489291662016,0.0013435630097648377,0.0013435630097648377,0.05501425329197839,0.003212467183628483,0.003212467183628483,0.00224672529134564,0,0,924,48,24,2188,117,58,52,0,0,996,2363,52,183110,195052,173258
2023-07-03,79,8103,10665,1591,32501,38081,18004,41747,38987,18585,20793,37064,17366,140,585,0.028630489291662016,3.200655395984783e-5,3.200655395984783e-5,0.05501425329197839,0.0019009107278234931,0.0019009107278234931,0.00224672529134564,0,0,929,1,1,2245,72,35,50,0,0,931,2352,50,184041,197404,173308
2023-07-10,80,7312,10065,1416,32463,39256,18179,42593,40162,18760,19389,38216,17530,102,575,0.028630489291662016,0,0,0.05501425329197839,5.893542720185033e-4,5.893542720185033e-4,0.00224672529134564,0,0,931,0,0,2297,23,11,47,0,0,931,2331,47,184972,199735,173355
2023-07-17,81,6570,9521,1260,32340,40365,18335,43355,41271,18916,17852,39325,17686,64,565,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,929,0,0,2343,0,0,44,0,0,929,2343,44,185901,202078,173399
