Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-07-24,82,25371,27444,5748,24935,19304,14510,25434,19429,14618,24437,19178,14402,0,0,0.0276096307901393,0.009388411162776583,0.009388411162776583,0.04972024645375102,0.017136749615808106,0.017136749615808106,0.0054990151265275865,0.001640072709745059,0.001640072709745059,623,152,131,1121,278,239,124,27,23,906,1638,174,182312,183044,181580
2023-07-31,83,22680,24534,5138,26938,22044,14992,27991,22315,15210,25863,21770,14773,0,0,0.0276096307901393,0.008807835729127352,0.008807835729127352,0.04972024645375102,0.01637227318137884,0.01637227318137884,0.0054990151265275865,0.0012433982768758648,0.0012433982768758648,688,170,128,1265,318,239,134,24,18,986,1822,176,183298,184866,181756
2023-08-07,84,20275,21932,4593,28599,24465,15414,30254,24899,15742,26876,24024,15081,0,0,0.0276096307901393,0.008227260295478125,0.008227260295478125,0.04972024645375102,0.015607796746949574,0.015607796746949574,0.0054990151265275865,8.467238440066759e-4,8.467238440066759e-4,744,181,123,1392,348,237,142,18,13,1048,1977,173,184346,186843,181929
2023-08-14,85,18125,19606,4106,29959,26604,15783,32256,27214,16222,27522,25980,15334,0,0,0.0276096307901393,0.007646684861828897,0.007646684861828897,0.04972024645375102,0.014843320312520312,0.014843320312520312,0.0054990151265275865,4.5004941113748354e-4,4.5004941113748354e-4,790,187,118,1504,370,234,148,11,7,1095,2108,166,185441,188951,182095
2023-08-21,86,16203,17527,3671,31054,28495,16106,34027,29292,16656,27840,27676,15541,0,0,0.0276096307901393,0.00706610942817967,0.00706610942817967,0.04972024645375102,0.014078843878091045,0.014078843878091045,0.0054990151265275865,5.337497826829376e-5,5.337497826829376e-5,827,188,112,1604,383,228,151,1,1,1127,2215,153,186568,191166,182248
2023-08-28,87,14485,15668,3282,31915,30169,16391,35592,31151,17045,27866,29145,15708,0,0,0.0276096307901393,0.006485533994530442,0.006485533994530442,0.04972024645375102,0.013314367443661781,0.013314367443661781,0.0054990151265275865,0,0,857,185,104,1692,390,222,153,0,0,1146,2304,153,187714,193470,182401
2023-09-04,88,12949,14006,2934,32570,31653,16642,36975,32813,17393,27632,30416,15842,0,0,0.0276096307901393,0.005904958560881211,0.005904958560881211,0.04972024645375102,0.012549891009232515,0.012549891009232515,0.0054990151265275865,0,0,881,178,97,1770,391,214,153,0,0,1156,2375,153,188870,195845,182554
2023-09-11,89,11576,12521,2623,33044,32969,16864,38196,34298,17704,27167,31514,15948,0,0,0.0276096307901393,0.005324383127231984,0.005324383127231984,0.04972024645375102,0.011785414574803251,0.011785414574803251,0.0054990151265275865,0,0,899,169,89,1838,387,205,152,0,0,1157,2430,152,190027,198275,182706
2023-09-18,90,10348,11193,2345,33360,34141,17062,39275,35626,17982,26496,32464,16031,0,0,0.0276096307901393,0.004743807693582756,0.004743807693582756,0.04972024645375102,0.011020938140373984,0.011020938140373984,0.0054990151265275865,0,0,912,156,80,1899,378,195,149,0,0,1148,2472,149,191175,200747,182855
2023-09-25,91,9251,10006,2096,33536,35186,17240,40226,36813,18231,25640,33286,16096,0,0,0.0276096307901393,0.004163232259933529,0.004163232259933529,0.04972024645375102,0.01025646170594472,0.01025646170594472,0.0054990151265275865,0,0,921,142,71,1953,365,184,146,0,0,1134,2502,146,192309,203249,183001
