Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-19,77,23770,25871,5724,25420,20127,14792,25989,20229,14877,24851,19963,14655,0,0,0.02796577848894598,0.005991800725834083,0.005991800725834083,0.052584371739308786,0.015647118069607432,0.015647118069607432,0.00334718523858318,0,0,646,102,85,1215,266,222,77,0,0,833,1703,77,178085,178955,177329
2023-06-26,78,21133,23001,5089,27346,22899,15355,28543,23099,15512,26121,22545,15078,0,0,0.02796577848894598,0.004848678192794019,0.004848678192794019,0.052584371739308786,0.014217111186742059,0.014217111186742059,0.00334718523858318,0,0,711,98,72,1367,288,212,83,0,0,881,1867,83,178966,180822,177412
2023-07-03,79,18788,20449,4524,28926,25366,15863,30801,25651,16077,26965,24802,15445,0,0,0.02796577848894598,0.0037055556597539556,0.0037055556597539556,0.052584371739308786,0.012787104303876688,0.012787104303876688,0.00334718523858318,0,0,765,85,57,1501,295,198,87,0,0,907,1994,87,179873,182816,177499
2023-07-10,80,16703,18180,4022,30202,27570,16324,32796,27920,16579,27430,26780,15764,0,0,0.02796577848894598,0.002562433126713892,0.002562433126713892,0.052584371739308786,0.011357097421011318,0.011357097421011318,0.00334718523858318,0,0,809,65,41,1620,291,183,90,0,0,915,2094,90,180788,184910,177589
2023-07-17,81,14850,16163,3576,31210,29548,16747,34557,29937,17025,27558,28520,16045,0,0,0.02796577848894598,0.001419310593673828,0.001419310593673828,0.052584371739308786,0.009927090538145944,0.009927090538145944,0.00334718523858318,0,0,845,39,23,1725,277,165,92,0,0,907,2167,92,181695,187077,177681
2023-07-24,82,13202,14370,3179,31985,31333,17139,36113,31730,17422,27389,30059,16297,0,0,0.02796577848894598,2.761880606337642e-4,2.761880606337642e-4,0.052584371739308786,0.008497083655280574,0.008497083655280574,0.00334718523858318,0,0,873,8,5,1817,254,145,92,0,0,886,2216,92,182581,189293,177773
2023-07-31,83,11737,12776,2826,32556,32927,17492,37486,33324,17775,26955,31429,16527,0,0,0.02796577848894598,0,0,0.052584371739308786,0.007067076772415203,0.007067076772415203,0.00334718523858318,0,0,894,0,0,1899,224,123,92,0,0,894,2246,92,183475,191539,177865
2023-08-07,84,10435,11358,2512,32948,34345,17806,38698,34742,18089,26286,32659,16741,0,0,0.02796577848894598,0,0,0.052584371739308786,0.005637069889549833,0.005637069889549833,0.00334718523858318,0,0,910,0,0,1971,188,100,90,0,0,910,2259,90,184385,193798,177955
2023-08-14,85,9277,10098,2233,33185,35605,18085,39768,36002,18368,25409,33773,16944,0,0,0.02796577848894598,0,0,0.052584371739308786,0.004207063006684461,0.004207063006684461,0.00334718523858318,0,0,921,0,0,2035,146,76,88,0,0,921,2257,88,185306,196055,178043
2023-08-21,86,8248,8978,1985,33286,36725,18333,40712,37122,18616,24347,34793,17141,0,0,0.02796577848894598,0,0,0.052584371739308786,0.0027770561238190895,0.0027770561238190895,0.00334718523858318,0,0,928,0,0,2091,100,51,85,0,0,928,2242,85,186234,198297,178128
