Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-11-21,47,9511,16604,4964,21157,18675,14455,21589,18934,14669,20724,18416,14242,398,1154,0.025089654381704435,0.03305201260203443,0.03305201260203443,0.04611937425721613,0.04794533353953588,0.04794533353953588,0.004059934506192738,0.018158691664532975,0.018158691664532975,516,575,474,949,834,687,84,316,260,1565,2470,660,147700,148605,146795
2022-11-28,48,8795,15980,4433,21762,19834,14508,22596,20376,14941,20909,19284,14070,301,1152,0.019496081377661775,0.03305201260203443,0.03305201260203443,0.03852590788200222,0.04794533353953588,0.04794533353953588,4.662548733213312e-4,0.018158691664532975,0.018158691664532975,412,617,478,832,908,703,10,334,259,1507,2443,603,149207,151048,147398
2022-12-05,49,8057,15421,3959,22400,20887,14502,23537,21735,15160,21151,20016,13828,203,1150,0.01390250837361912,0.03305201260203443,0.03305201260203443,0.030932441506788307,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,303,656,480,699,977,716,0,350,255,1439,2392,605,150646,153440,148003
2022-12-12,50,7301,14920,3536,23076,21846,14446,24399,23021,15332,21464,20623,13524,106,1148,0.008308935369576461,0.03305201260203443,0.03305201260203443,0.023338975131574395,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,186,690,479,549,1042,727,0,363,251,1355,2318,614,152001,155758,148617
2022-12-19,51,6529,14470,3158,23794,22720,14347,25180,24243,15464,21861,21115,13167,9,1146,0.0027153623655338036,0.03305201260203443,0.03305201260203443,0.01574550875636048,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,63,722,477,384,1104,735,0,374,246,1262,2223,620,153263,157981,149237
2022-12-26,52,5831,14066,2820,24492,23517,14211,25878,25408,15563,22354,21501,12764,0,1144,0,0.03305201260203443,0.03305201260203443,0.008152042381146567,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,751,474,205,1162,741,0,383,239,1225,2108,622,154488,160089,149859
2023-01-02,53,5207,13703,2518,25116,24245,14043,26502,26523,15633,22964,21788,12320,0,1142,0,0.03305201260203443,0.03305201260203443,5.585760059326535e-4,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,777,470,14,1218,746,0,390,232,1247,1978,622,155735,162067,150481
2023-01-09,54,4650,13377,2249,25673,24910,13848,27059,27593,15678,23521,21982,11839,0,1140,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,801,464,0,1272,750,0,396,224,1265,2022,620,157000,164089,151101
2023-01-16,55,4153,13084,2008,26170,25518,13631,27556,28625,15704,24018,22090,11328,0,1138,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,823,458,0,1323,752,0,399,215,1281,2075,614,158281,166164,151715
2023-01-23,56,3709,12820,1793,26614,26075,13395,28000,29624,15713,24462,22118,10790,0,1136,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,843,451,0,1372,753,0,401,206,1294,2125,607,159575,168289,152322
