Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-11-13,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6645,2807,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-20,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,2246,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1684,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-04,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1363,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-11,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403,1043,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-18,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371,1043,0.10154040140678924,0.06918548269499707,0.05944016702399102,0.11396636622033518,0.07511668996152401,0.06720325406173427,0.0891144365932433,0.06325427542847012,0.05167707998624777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
