Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-04-15,120,30714,31725,5671,26495,18660,13636,26764,18775,13738,26226,18528,13519,0,0,0.01457753370885571,0.007872540538268046,0.007872540538268046,0.026369049695539798,0.01689494853059914,0.01689494853059914,0.0027860177221716246,0,0,332,115,102,601,247,219,63,0,0,549,1067,63,204447,204965,203961
2024-04-22,121,27142,28035,5011,29687,22203,14188,30266,22465,14398,29101,21900,13947,0,0,0.01434347363245106,0.007887087774721833,0.007887087774721833,0.026033040188145784,0.016913511409207146,0.016913511409207146,0.0026539070767563327,0,0,380,147,108,697,318,232,70,0,0,635,1247,70,205082,206212,204031
2024-04-29,122,23985,24774,4428,32425,25289,14659,33350,25726,14981,31480,24781,14286,0,0,0.014109413556046408,0.007901635011175624,0.007901635011175624,0.025697030680751777,0.01693207428781516,0.01693207428781516,0.002521796431341039,0,0,419,175,112,778,380,244,73,0,0,706,1402,73,205788,207614,204104
2024-05-06,123,21195,21893,3913,34765,27970,15058,36065,28607,15496,33424,27226,14547,0,0,0.013875353479641757,0.007916182247629418,0.007916182247629418,0.025361021173357767,0.01695063716642317,0.01695063716642317,0.002389685785925747,0,0,450,200,116,846,436,254,75,0,0,766,1536,75,206554,209150,204179
2024-05-13,124,18730,19347,3458,36756,30294,15394,38455,31153,15951,34986,29287,14739,0,0,0.01364129340323711,0.007930729484083208,0.007930729484083208,0.02502501166596376,0.016969200045031184,0.016969200045031184,0.0022575751405104587,0,0,474,222,119,903,485,263,75,0,0,815,1651,75,207369,210801,204254
2024-05-20,125,16552,17097,3056,38441,32303,15674,40559,33403,16353,36215,31008,14870,0,0,0.013407233326832458,0.007945276720537003,0.007945276720537003,0.02468900215856975,0.016987762923639203,0.016987762923639203,0.002125464495095165,0,0,493,241,122,949,529,271,74,0,0,856,1749,74,208225,212550,204328
2024-05-27,126,14627,15108,2701,39860,34035,15904,42412,35392,16708,37152,32429,14947,0,0,0.013173173250427807,0.007959823956990793,0.007959823956990793,0.024352992651175742,0.017006325802247216,0.017006325802247216,0.001993353849679873,0,0,506,257,125,988,568,278,72,0,0,888,1834,72,209113,214384,204400
2024-06-03,127,12926,13351,2387,41045,35521,16091,44044,37149,17022,37834,33583,14977,0,0,0.012939113174023156,0.00797437119344458,0.00797437119344458,0.02401698314378173,0.01702488868085522,0.01702488868085522,0.0018612432042645812,0,0,516,271,127,1019,603,284,69,0,0,914,1906,69,210027,216290,204469
2024-06-10,128,11423,11798,2109,42027,36790,16240,45482,38702,17300,38294,34503,14965,0,0,0.012705053097618504,0.007988918429898371,0.007988918429898371,0.02368097363638772,0.017043451559463234,0.017043451559463234,0.0017291325588492893,0,0,521,284,129,1043,633,290,65,0,0,934,1966,65,210961,218256,204534
2024-06-17,129,10094,10426,1864,42832,37868,16355,46750,40074,17545,38561,35215,14915,0,0,0.012470993021213853,0.008003465666352166,0.008003465666352166,0.02334496412899371,0.01706201443807125,0.01706201443807125,0.0015970219134339957,0,0,524,294,130,1062,660,295,61,0,0,948,2017,61,211909,220273,204595
2024-06-24,130,8920,9213,1647,43482,38777,16441,47868,41287,17762,38659,35744,14832,0,0,0.012236932944809206,0.008018012902805956,0.008018012902805956,0.023008954621599707,0.01708057731667926,0.01708057731667926,0.0014649112680187055,0,0,524,304,131,1076,684,300,56,0,0,959,2060,56,212868,222333,204651
2024-07-01,131,7883,8141,1455,43997,39538,16501,48853,42359,17954,38611,36110,14720,0,0,0.012002872868404554,0.00803256013925975,0.00803256013925975,0.022672945114205693,0.017099140195287278,0.017099140195287278,0.0013328006226034136,0,0,522,311,132,1085,706,304,52,0,0,965,2095,52,213833,224428,204703
2024-07-08,132,6966,7194,1286,44396,40167,16537,49724,43306,18123,38437,36332,14582,0,0,0.011768812791999903,0.008047107375713541,0.008047107375713541,0.022336935606811686,0.01711770307389529,0.01711770307389529,0.0012006899771881217,0,0,518,318,133,1091,725,307,46,0,0,969,2123,46,214802,226551,204749
2024-07-15,133,6156,6357,1136,44694,40680,16554,50493,44143,18273,38153,36427,14421,0,0,0.011534752715595252,0.008061654612167336,0.008061654612167336,0.022000926099417676,0.017136265952503303,0.017136265952503303,0.001068579331772828,0,0,512,324,133,1094,742,311,41,0,0,969,2147,41,215771,228698,204790
2024-07-22,134,5440,5618,1004,44905,41090,16552,51173,44882,18405,37775,36409,14240,0,0,0.0113006926391906,0.008076201848621123,0.008076201848621123,0.021664916592023666,0.017154828831111316,0.017154828831111316,9.364686863575361e-4,0,0,505,329,134,1094,757,313,36,0,0,968,2164,36,216739,230862,204826
2024-07-29,135,4807,4965,887,45041,41411,16535,51776,45535,18522,37317,36291,14041,0,0,0.01106663256278595,0.008090749085074914,0.008090749085074914,0.021328907084629655,0.017173391709719325,0.017173391709719325,8.043580409422442e-4,0,0,497,332,134,1091,771,316,30,0,0,963,2178,30,217702,233040,204856
2024-08-05,136,4248,4388,784,45112,41652,16504,52310,46112,18625,36789,36085,13826,0,0,0.010832572486381302,0.008105296321528708,0.008105296321528708,0.02099289757723565,0.01719195458832734,0.01719195458832734,6.72247395526954e-4,0,0,488,336,134,1087,783,318,25,0,0,958,2188,25,218660,235228,204881
2024-08-12,137,3754,3878,693,45128,41824,16461,52784,46622,18716,36202,35801,13596,0,0,0.01059851240997665,0.008119843557982499,0.008119843557982499,0.020656888069841638,0.017210517466935353,0.017210517466935353,5.401367501116621e-4,0,0,478,338,134,1081,794,321,20,0,0,950,2196,20,219610,237424,204901
2024-08-19,138,3317,3427,612,45097,41935,16408,53206,47073,18797,35566,35449,13355,0,0,0.010364452333572,0.008134390794436293,0.008134390794436293,0.02032087856244763,0.017229080345543366,0.017229080345543366,4.080261046963702e-4,0,0,468,340,134,1073,803,322,15,0,0,942,2198,15,220552,239622,204916
2024-08-26,139,2931,3028,541,45026,41992,16345,53582,47472,18868,34889,35036,13102,0,0,0.010130392257167348,0.008148938030890084,0.008148938030890084,0.01998486905505362,0.017247643224151378,0.017247643224151378,2.7591545928107655e-4,0,0,457,342,134,1063,812,324,10,0,0,933,2199,10,221485,241821,204926
2024-09-02,140,2590,2676,478,44921,42001,16275,53918,47824,18931,34177,34568,12839,0,0,0.009896332180762697,0.008163485267343867,0.008163485267343867,0.01964885954765961,0.017266206102759384,0.017266206102759384,1.4380481386578638e-4,0,0,446,343,133,1053,820,326,5,0,0,922,2199,5,222407,244020,204931
2024-09-09,141,2289,2365,422,44788,41969,16198,54219,48135,18987,33437,34052,12568,0,0,0.009662272104358046,0.008178032503797665,0.008178032503797665,0.019312850040265596,0.017284768981367403,0.017284768981367403,1.1694168450494466e-5,0,0,434,343,133,1041,827,327,0,0,0,910,2195,0,223317,246215,204931
