Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-26,78,24236,26365,5736,25284,19855,14666,25831,20009,14795,24736,19701,14536,0,0,0.02794392248581538,0.010719852913715067,0.010719852913715067,0.051806600931492225,0.019888533549865778,0.019888533549865778,0.004081244040138536,0.0015511722775643551,0.0015511722775643551,641,180,151,1189,334,281,94,26,22,972,1804,142,179100,179932,178270
2023-07-03,79,21588,23484,5109,27225,22535,15145,28378,22868,15406,26046,22200,14881,0,0,0.02794392248581538,0.010108025702221336,0.010108025702221336,0.051806600931492225,0.019093136285052877,0.019093136285052877,0.004081244040138536,0.0011229151193897953,0.0011229151193897953,707,201,148,1338,382,282,101,22,16,1056,2002,139,180156,181934,178409
2023-07-10,80,19229,20918,4551,28823,24887,15559,30631,25419,15954,26935,24348,15157,0,0,0.02794392248581538,0.009496198490727605,0.009496198490727605,0.051806600931492225,0.018297739020239977,0.018297739020239977,0.004081244040138536,6.946579612152354e-4,6.946579612152354e-4,761,214,144,1470,418,282,106,15,10,1119,2170,131,181275,184104,178540
2023-07-17,81,17128,18632,4054,30119,26952,15918,32622,27699,16447,27449,26189,15375,0,0,0.02794392248581538,0.008884371279233872,0.008884371279233872,0.051806600931492225,0.017502341755427073,0.017502341755427073,0.004081244040138536,2.6640080304067386e-4,2.6640080304067386e-4,805,221,138,1587,445,279,110,6,4,1164,2311,120,182439,186415,178660
2023-07-24,82,15256,16596,3611,31149,28765,16229,34382,29735,16890,27631,27762,15543,0,0,0.02794392248581538,0.008272544067740141,0.008272544067740141,0.051806600931492225,0.01670694449061417,0.01670694449061417,0.004081244040138536,0,0,842,223,132,1690,463,275,112,0,0,1197,2428,112,183636,188843,178772
2023-07-31,83,13589,14782,3216,31946,30359,16500,35936,31549,17285,27517,29103,15669,0,0,0.02794392248581538,0.007660716856246409,0.007660716856246409,0.051806600931492225,0.015911547225801265,0.015911547225801265,0.004081244040138536,0,0,870,220,124,1781,473,269,113,0,0,1214,2523,113,184850,191366,178885
2023-08-07,84,12104,13167,2865,32538,31760,16735,37309,33164,17636,27140,30241,15759,0,0,0.02794392248581538,0.007048889644752678,0.007048889644752678,0.051806600931492225,0.015116149960988364,0.015116149960988364,0.004081244040138536,0,0,893,214,116,1862,477,261,112,0,0,1223,2600,112,186073,193966,178997
2023-08-14,85,10781,11728,2552,32952,32995,16940,38521,34603,17949,26530,31205,15819,0,0,0.02794392248581538,0.006437062433258946,0.006437062433258946,0.051806600931492225,0.014320752696175462,0.014320752696175462,0.004081244040138536,0,0,909,204,108,1933,475,253,111,0,0,1221,2661,111,187294,196627,179108
2023-08-21,86,9603,10446,2273,33209,34085,17120,39591,35885,18228,25712,32019,15855,0,0,0.02794392248581538,0.005825235221765215,0.005825235221765215,0.051806600931492225,0.01352535543136256,0.01352535543136256,0.004081244040138536,0,0,921,192,99,1996,468,243,108,0,0,1212,2707,108,188506,199334,179216
2023-08-28,87,8554,9304,2025,33330,35049,17279,40535,37027,18476,24710,32704,15871,0,0,0.02794392248581538,0.005213408010271483,0.005213408010271483,0.051806600931492225,0.012729958166549656,0.012729958166549656,0.004081244040138536,0,0,928,178,89,2051,457,232,105,0,0,1195,2740,105,189701,202074,179321
2023-09-04,88,7619,8287,1804,33334,35905,17420,41369,38044,18697,23545,33279,15871,0,0,0.02794392248581538,0.0046015807987777515,0.0046015807987777515,0.051806600931492225,0.011934560901736752,0.011934560901736752,0.004081244040138536,0,0,931,161,80,2100,442,221,101,0,0,1172,2763,101,190873,204837,179422
2023-09-11,89,6786,7381,1607,33236,36668,17547,42106,38950,18894,22235,33761,15860,0,0,0.02794392248581538,0.00398975358728402,0.00398975358728402,0.051806600931492225,0.011139163636923851,0.011139163636923851,0.004081244040138536,0,0,931,143,70,2143,424,208,96,0,0,1144,2775,96,192017,207612,179518
2023-09-18,90,6044,6574,1431,33049,37351,17664,42757,39757,19070,20796,34165,15841,0,0,0.02794392248581538,0.0033779263757902885,0.0033779263757902885,0.051806600931492225,0.010343766372110947,0.010343766372110947,0.004081244040138536,0,0,929,124,59,2181,403,195,91,0,0,1112,2779,91,193129,210391,179609
2023-09-25,91,5384,5856,1275,32785,37966,17771,43332,40475,19226,19241,34503,15815,0,0,0.02794392248581538,0.002766099164296557,0.002766099164296557,0.051806600931492225,0.009548369107298045,0.009548369107298045,0.004081244040138536,0,0,924,103,49,2215,380,182,85,0,0,1076,2777,85,194205,213168,179694
2023-10-02,92,4796,5216,1136,32457,38524,17872,43841,41115,19365,17584,34789,15786,0,0,0.02794392248581538,0.0021542719528028255,0.0021542719528028255,0.051806600931492225,0.008752971842485142,0.008752971842485142,0.004081244040138536,0,0,916,82,38,2245,354,168,79,0,0,1036,2767,79,195241,215935,179773
2023-10-09,93,4272,4646,1012,32074,39035,17968,44293,41685,19489,15837,35032,15756,0,0,0.02794392248581538,0.0015424447413090936,0.0015424447413090936,0.051806600931492225,0.00795757457767224,0.00795757457767224,0.004081244040138536,0,0,907,59,28,2271,327,154,72,0,0,994,2752,72,196235,218687,179845
2023-10-16,94,3805,4138,901,31645,39507,18062,44695,42193,19600,14009,35241,15727,0,0,0.02794392248581538,9.306175298153621e-4,9.306175298153621e-4,0.051806600931492225,0.007162177312859336,0.007162177312859336,0.004081244040138536,0,0,896,36,17,2295,299,140,65,0,0,949,2734,65,197184,221421,179910
2023-10-23,95,3389,3686,803,31177,39946,18154,45054,42645,19698,12110,35424,15700,0,0,0.02794392248581538,3.1879031832163045e-4,3.1879031832163045e-4,0.051806600931492225,0.006366780048046435,0.006366780048046435,0.004081244040138536,0,0,884,13,6,2315,269,125,57,0,0,903,2709,57,198087,224130,179967
2023-10-30,96,3019,3283,715,30676,40349,18242,45375,43048,19786,10146,35589,15678,0,0,0.02794392248581538,0,0,0.051806600931492225,0.005571382783233531,0.005571382783233531,0.004081244040138536,0,0,871,0,0,2334,238,110,49,0,0,871,2682,49,198958,226812,180016
2023-11-06,97,2689,2924,637,30149,40708,18320,45664,43407,19864,8125,35742,15662,0,0,0.02794392248581538,0,0,0.051806600931492225,0.004775985518420629,0.004775985518420629,0.004081244040138536,0,0,857,0,0,2351,206,94,41,0,0,857,2651,41,199815,229463,180057
2023-11-13,98,2395,2604,567,29601,41028,18390,45925,43727,19934,6053,35889,15653,0,0,0.02794392248581538,0,0,0.051806600931492225,0.003980588253607726,0.003980588253607726,0.004081244040138536,0,0,842,0,0,2366,173,79,33,0,0,842,2618,33,200657,232081,180090
2023-11-20,99,2133,2319,505,29036,41313,18452,46162,44012,19996,3936,36035,15652,0,0,0.02794392248581538,0,0,0.051806600931492225,0.0031851909887948243,0.0031851909887948243,0.004081244040138536,0,0,827,0,0,2379,139,63,25,0,0,827,2581,25,201484,234662,180115
2023-11-27,100,1900,2066,450,28458,41566,18507,46379,44265,20051,1778,36183,15659,0,0,0.02794392248581538,0,0,0.051806600931492225,0.0023897937239819207,0.0023897937239819207,0.004081244040138536,0,0,811,0,0,2391,105,48,16,0,0,811,2544,16,202295,237206,180131
2023-12-04,101,1692,1840,401,27871,41792,18556,46580,44491,20100,208,36338,15676,0,0,0.02794392248581538,0,0,0.051806600931492225,0.0015943964591690184,0.0015943964591690184,0.004081244040138536,0,0,795,0,0,2403,71,32,7,0,0,795,2506,7,203090,239712,180138
