Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-12-19,51,18788,16603,7273,24073,19872,14866,24511,20146,15080,23336,19598,14653,1353,989,0.019660513395678408,0.033205525178692685,0.033205525178692685,0.05271607024509238,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,438,614,479,1175,888,692,0,340,265,1531,2755,605,152045,153269,151119
2022-12-26,52,17987,15711,6452,25796,21086,15193,26631,21659,15631,24253,20505,14750,1319,982,0.016494514613030288,0.033205525178692685,0.033205525178692685,0.04906408893174158,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,397,660,494,1203,967,724,0,361,270,1551,2894,631,153596,156163,151750
2023-01-02,53,17241,14913,5724,27482,22159,15417,28661,23055,16088,25074,21238,14728,1284,975,0.013328515830382167,0.033205525178692685,0.033205525178692685,0.04541210761839079,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,344,700,504,1209,1040,750,0,377,271,1548,2999,648,155144,159162,152398
2023-01-09,54,16544,14198,5078,29149,23106,15551,30607,24347,16463,25823,21814,14602,1249,968,0.010162517047734045,0.033205525178692685,0.033205525178692685,0.04176012630504,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,279,736,512,1197,1107,772,0,391,271,1527,3076,662,156671,162238,153060
2023-01-16,55,15891,13556,4505,30812,23941,15608,32474,25548,16767,26524,22247,14385,1214,960,0.006996518265085925,0.033205525178692685,0.033205525178692685,0.0381081449916892,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,204,767,516,1166,1169,790,0,401,269,1487,3125,670,158158,165363,153730
2023-01-23,56,15278,12979,3997,32487,24676,15598,34267,26669,17010,27198,22550,14088,1180,953,0.003830519482437804,0.033205525178692685,0.033205525178692685,0.03445616367833841,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,118,795,518,1119,1227,805,0,409,265,1431,3151,674,159589,168514,154404
2023-01-30,57,14699,12460,3546,34189,25322,15531,35991,27719,17202,27866,22735,13722,1145,946,6.645206997896828e-4,0.033205525178692685,0.033205525178692685,0.030804182364987616,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,22,819,518,1056,1280,817,0,415,259,1359,3153,674,160948,171667,155078
2023-02-06,58,14150,11993,3146,35848,25887,15415,37650,28707,17349,28548,22810,13296,1110,939,0,0.033205525178692685,0.033205525178692685,0.027152201051636828,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,841,516,977,1331,826,0,418,253,1357,3134,671,162305,174801,155749
2023-02-13,59,13628,11570,2791,37445,26381,15258,39247,29641,17459,29260,22786,12818,1075,931,0,0.033205525178692685,0.033205525178692685,0.02350021973828603,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,860,512,885,1378,833,0,420,245,1372,3096,665,163677,177897,156414
2023-02-20,60,13130,11188,2476,38983,26811,15066,40785,30528,17538,30019,22669,12295,1040,924,0,0.033205525178692685,0.033205525178692685,0.01984823842493524,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,876,507,779,1423,838,0,419,236,1383,3040,655,165060,180937,157069
2023-02-27,61,12654,10842,2197,40465,27184,14845,42267,31374,17591,30840,22466,11732,1006,917,0,0.033205525178692685,0.033205525178692685,0.01619625711158445,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,890,500,661,1466,842,0,417,226,1390,2969,643,166450,183906,157712
2023-03-06,62,12197,10528,1949,41893,27505,14600,43695,32185,17623,31738,22184,11135,971,910,0,0.033205525178692685,0.033205525178692685,0.012544275798233653,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,903,493,530,1506,845,0,413,216,1396,2881,629,167846,186787,158341
2023-03-13,63,11756,10242,1729,43270,27780,14335,45072,32965,17638,32726,21827,10509,936,902,0,0.033205525178692685,0.033205525178692685,0.008892294484882862,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,913,485,389,1545,846,0,408,205,1398,2780,613,169244,189567,158954
2023-03-20,64,11330,9981,1534,44597,28014,14054,46399,33719,17640,33817,21400,9857,901,895,0,0.033205525178692685,0.033205525178692685,0.00524031317153207,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,922,476,236,1583,847,0,402,193,1398,2666,595,170642,192233,159549
2023-03-27,65,10918,9743,1361,45876,28210,13760,47678,34451,17632,35022,20907,9183,867,888,0,0.033205525178692685,0.033205525178692685,0.001588331858181271,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,930,467,74,1619,847,0,394,181,1397,2540,575,172039,194773,160124
2023-04-03,66,10518,9524,1207,47108,28373,13457,48910,35166,17617,36254,20353,8490,832,881,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,937,457,0,1654,847,0,385,169,1394,2501,554,173433,197274,160678
2023-04-10,67,10128,9322,1071,48295,28506,13146,50097,35866,17597,37441,19740,7780,797,873,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,942,447,0,1688,846,0,375,156,1389,2534,531,174822,199808,161209
2023-04-17,68,9747,9136,950,49438,28611,12830,51240,36555,17575,38584,19070,7056,762,866,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,947,437,0,1722,845,0,363,143,1384,2567,506,176206,202375,161715
2023-04-24,69,9375,8964,843,50538,28692,12511,52340,37235,17552,39684,18346,6319,728,859,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,950,426,0,1755,844,0,351,130,1376,2599,481,177582,204974,162196
2023-05-01,70,9010,8804,748,51596,28751,12191,53398,37909,17531,40742,17570,5571,693,852,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,953,415,0,1788,843,0,338,116,1368,2631,454,178950,207605,162650
2023-05-08,71,8651,8654,664,52613,28790,11870,54415,38580,17512,41759,16744,4813,658,844,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,955,405,0,1820,842,0,323,103,1360,2662,426,180310,210267,163076
2023-05-15,72,8298,8514,589,53589,28811,11551,55391,39249,17498,42735,15869,4047,623,837,0,0.033205525178692685,0.033205525178692685,0,0.04800973570666185,0.04800973570666185,0,0.01840131465072352,0.01840131465072352,0,956,394,0,1852,841,0,308,89,1350,2693,397,181660,212960,163473
