Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-05-23,21,11640,5541,1238,24905,17274,5495,25586,17426,5544,24224,17122,5447,3390,1327,0.1584232928138265,0.07886905741910144,0.07886905741910144,0.18294539294728937,0.08736543235392323,0.08736543235392323,0.13390119268036363,0.07037268248427965,0.07037268248427965,4399,1412,451,5080,1564,499,3718,1260,402,6262,7143,5380,60019,60900,59137
2022-05-30,22,13035,5937,1043,22955,16839,5275,24265,17138,5370,21614,16537,5179,3225,1267,0.1517916285961462,0.07560313451443858,0.07560313451443858,0.17351752064429266,0.08353619606837676,0.08353619606837676,0.13006573654799974,0.0676700729605004,0.0676700729605004,3780,1306,415,4440,1456,463,3151,1159,369,5501,6359,4679,65520,67259,63816
2022-06-06,23,14045,6211,879,21672,16554,5057,23591,17000,5199,19675,16100,4914,3059,1207,0.14515996437846587,0.07233721160977571,0.07233721160977571,0.1643578595118762,0.07991220420184303,0.07991220420184303,0.12596206924505554,0.0647622190177084,0.0647622190177084,3332,1218,382,3988,1370,429,2723,1071,335,4932,5787,4129,70452,73046,67945
2022-06-13,24,14731,6382,741,20878,16387,4846,23409,16984,5034,18213,15775,4654,2894,1147,0.13852830016078554,0.06907128870511287,0.06907128870511287,0.15558607761720405,0.07652310247673756,0.07652310247673756,0.12147052270436702,0.06161947493348817,0.06161947493348817,3002,1143,349,3670,1301,398,2390,992,303,4494,5369,3685,74946,78415,71630
2022-06-20,25,15145,6465,625,20439,16312,4643,23603,17068,4879,17078,15532,4401,2729,1086,0.13189663594310524,0.06580536580045,0.06580536580045,0.14736402641097518,0.07338035839251732,0.07338035839251732,0.11642924547523532,0.05823037320838269,0.05823037320838269,2754,1078,319,3450,1246,369,2121,919,271,4151,5065,3311,79097,83480,74941
2022-06-27,26,15329,6475,527,20259,16308,4451,24093,17236,4737,16157,15345,4155,2564,1026,0.12526497172542492,0.06253944289578715,0.06253944289578715,0.13987237963894536,0.07047250444972535,0.07047250444972535,0.11065756381190446,0.05460638134184896,0.05460638134184896,2560,1020,290,3301,1203,344,1890,848,240,3870,4848,2978,82967,88328,77919
2022-07-04,27,15319,6423,444,20265,16359,4270,24821,17475,4609,15356,15195,3917,2399,966,0.11863330750774462,0.05927351999112429,0.05927351999112429,0.1332407154212651,0.0677698949259461,0.0677698949259461,0.10402589959422416,0.05077714505630249,0.05077714505630249,2403,967,264,3210,1168,321,1681,779,211,3634,4699,2671,86601,93027,80590
2022-07-11,28,15144,6319,374,20403,16453,4101,25747,17774,4496,14600,15065,3686,2233,906,0.11200164329006429,0.05600759708646143,0.05600759708646143,0.12746903375793422,0.06523501693240766,0.06523501693240766,0.09653425282219436,0.04678017724051519,0.04678017724051519,2270,916,239,3164,1140,301,1482,711,183,3425,4605,2376,90026,97632,82966
2022-07-18,29,14832,6172,315,20633,16578,3944,26838,18124,4398,13828,14941,3463,2068,846,0.10536997907238399,0.05274167418179858,0.05274167418179858,0.12242775652880253,0.06283147772594427,0.06283147772594427,0.08831220161596545,0.04265187063765288,0.04265187063765288,2150,868,216,3152,1117,282,1289,643,157,3234,4551,2089,93260,102183,85055
2022-07-25,30,14404,5987,265,20927,16728,3799,28069,18520,4315,12994,14814,3247,1903,785,0.09873831485470366,0.049475751277135716,0.049475751277135716,0.11793620998811401,0.060528577280984056,0.060528577280984056,0.07954041972129332,0.038422925273287376,0.038422925273287376,2037,820,195,3165,1097,266,1100,574,133,3052,4528,1807,96312,106711,86862
