Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-03-13,63,20252,20059,5735,23844,20214,15290,24473,20428,15467,23175,19999,15112,0,0,0.028836661575610642,0.02373544948150695,0.02373544948150695,0.05950797856700586,0.035662625073369814,0.035662625073369814,0,0.01180827388964409,0.01180827388964409,629,427,353,1298,642,531,0,213,176,1409,2471,389,166921,167983,165901
2023-03-20,64,17896,17725,5068,25512,22077,15601,26829,22531,15960,24075,21616,15236,0,0,0.028836661575610642,0.023312948661339334,0.023312948661339334,0.05950797856700586,0.03508323099575789,0.03508323099575789,0,0.011542666326920773,0.011542666326920773,688,471,356,1456,717,543,0,231,174,1515,2716,405,168436,170699,166306
2023-03-27,65,15814,15663,4478,26858,23634,15834,28911,24349,16378,24560,22901,15275,0,0,0.028836661575610642,0.022890447841171713,0.022890447841171713,0.05950797856700586,0.03450383691814597,0.03450383691814597,0,0.011277058764197457,0.011277058764197457,736,505,357,1597,777,551,0,244,172,1598,2925,416,170034,173624,166722
2023-04-03,66,13974,13841,3957,27924,24925,15999,30751,25919,16731,24680,23897,15240,0,0,0.028836661575610642,0.022467947021004096,0.022467947021004096,0.05950797856700586,0.03392444284053405,0.03392444284053405,0,0.011011451201474141,0.011011451201474141,774,531,356,1720,826,556,0,252,168,1661,3102,420,171695,176726,167142
2023-04-10,67,12348,12231,3497,28745,25986,16106,32377,27272,17027,24476,24643,15142,0,0,0.028836661575610642,0.022045446200836476,0.022045446200836476,0.05950797856700586,0.03334504876292212,0.03334504876292212,0,0.010745843638750826,0.010745843638750826,805,549,353,1830,864,558,0,257,164,1707,3252,421,173402,179978,167563
2023-04-17,68,10911,10808,3090,29353,26847,16165,33814,28437,17275,23986,25172,14991,0,0,0.028836661575610642,0.021622945380668855,0.021622945380668855,0.05950797856700586,0.0327656546853102,0.0327656546853102,0,0.010480236076027506,0.010480236076027506,829,562,348,1927,894,558,0,258,159,1739,3379,417,175141,183357,167980
2023-04-24,69,9642,9551,2730,29776,27535,16182,35083,29437,17482,23243,25514,14795,0,0,0.028836661575610642,0.021200444560501238,0.021200444560501238,0.05950797856700586,0.03218626060769828,0.03218626060769828,0,0.010214628513304192,0.010214628513304192,846,569,343,2012,915,556,0,257,153,1758,3483,410,176899,186840,168390
2023-05-01,70,8520,8440,2412,30039,28074,16164,36205,30294,17653,22277,25695,14560,0,0,0.028836661575610642,0.020777943740333617,0.020777943740333617,0.05950797856700586,0.03160686653008636,0.03160686653008636,0,0.009949020950580874,0.009949020950580874,859,572,336,2088,930,553,0,254,147,1767,3571,401,178666,190411,168791
2023-05-08,71,7529,7458,2131,30164,28485,16116,37196,31027,17793,21114,25737,14293,0,0,0.028836661575610642,0.020355442920166,0.020355442920166,0.05950797856700586,0.03102747245247444,0.03102747245247444,0,0.009683413387857559,0.009683413387857559,866,571,329,2154,940,548,0,249,141,1766,3642,390,180432,194053,169181
2023-05-15,72,6653,6590,1883,30170,28785,16043,38072,31653,17906,19777,25660,13999,0,0,0.028836661575610642,0.01993294209999838,0.01993294209999838,0.05950797856700586,0.03044807837486252,0.03044807837486252,0,0.009417805825134242,0.009417805825134242,870,568,321,2213,945,542,0,242,135,1759,3700,377,182191,197753,169558
2023-05-22,73,5879,5823,1664,30074,28990,15949,38846,32185,17997,18285,25482,13683,0,0,0.028836661575610642,0.01951044127983076,0.01951044127983076,0.05950797856700586,0.02986868429725059,0.02986868429725059,0,0.009152198262410925,0.009152198262410925,870,562,313,2266,945,535,0,235,128,1745,3746,363,183936,201499,169921
