Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-08-21,86,26040,28361,5749,25136,19222,14369,25606,19335,14466,24666,19110,14273,0,0,0.027367868007717414,0.007288554988710431,0.007288554988710431,0.0480700011547574,0.01431579064411935,0.01431579064411935,0.006665734860677421,2.6131933330151343e-4,2.6131933330151343e-4,621,117,101,1091,229,197,151,4,4,839,1517,159,185230,185908,184550
2023-08-28,87,23297,25374,5143,27191,22080,14879,28185,22322,15072,26178,21835,14683,0,0,0.027367868007717414,0.006713846193079129,0.006713846193079129,0.0480700011547574,0.013559729593732158,0.013559729593732158,0.006665734860677421,0,0,688,129,96,1231,262,196,164,0,0,913,1689,164,186143,187597,184714
2023-09-04,88,20843,22702,4601,28901,24616,15330,30465,24994,15614,27277,24221,15032,0,0,0.027367868007717414,0.006139137397447826,0.006139137397447826,0.0480700011547574,0.012803668543344967,0.012803668543344967,0.006665734860677421,0,0,744,136,91,1355,286,193,174,0,0,971,1834,174,187114,189431,184888
2023-09-11,89,18648,20311,4116,30305,26870,15730,32478,27385,16099,28008,26311,15329,0,0,0.027367868007717414,0.0055644286018165234,0.0055644286018165234,0.0480700011547574,0.012047607492957777,0.012047607492957777,0.006665734860677421,0,0,791,137,85,1464,301,188,182,0,0,1013,1953,182,188127,191384,185070
2023-09-18,90,16684,18172,3682,31440,28875,16086,34255,29524,16533,28411,28141,15581,0,0,0.027367868007717414,0.004989719806185221,0.004989719806185221,0.0480700011547574,0.011291546442570587,0.011291546442570587,0.006665734860677421,0,0,829,134,78,1561,309,182,187,0,0,1041,2052,187,189168,193436,185257
2023-09-25,91,14927,16258,3294,32337,30662,16403,35823,31438,16921,28521,29744,15795,0,0,0.027367868007717414,0.004415011010553919,0.004415011010553919,0.0480700011547574,0.010535485392183398,0.010535485392183398,0.006665734860677421,0,0,860,127,71,1647,311,174,189,0,0,1058,2132,189,190226,195568,185446
2023-10-02,92,13355,14546,2947,33024,32256,16687,37205,33150,17268,28371,31149,15977,0,0,0.027367868007717414,0.003840302214922616,0.003840302214922616,0.0480700011547574,0.009779424341796206,0.009779424341796206,0.006665734860677421,0,0,885,118,63,1722,307,165,190,0,0,1066,2194,190,191292,197762,185636
2023-10-09,93,11948,13014,2637,33527,33683,16943,38423,34682,17578,27990,32382,16131,0,0,0.027367868007717414,0.0032655934192913133,0.0032655934192913133,0.0480700011547574,0.009023363291409016,0.009023363291409016,0.006665734860677421,0,0,904,105,54,1788,299,156,189,0,0,1063,2243,189,192355,200005,185825
2023-10-16,94,10690,11643,2359,33867,34963,17175,39494,36053,17856,27401,33466,16264,0,0,0.027367868007717414,0.002690884623660011,0.002690884623660011,0.0480700011547574,0.008267302241021825,0.008267302241021825,0.006665734860677421,0,0,918,91,46,1847,287,145,187,0,0,1055,2279,187,193410,202284,186012
2023-10-23,95,9564,10417,2111,34066,36115,17387,40437,37279,18104,26629,34421,16378,0,0,0.027367868007717414,0.0021161758280287086,0.0021161758280287086,0.0480700011547574,0.007511241190634636,0.007511241190634636,0.006665734860677421,0,0,927,74,36,1898,271,134,183,0,0,1037,2303,183,194447,204587,186195
