Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-12-26,52,9104,5808,934,10495,21306,17971,26581,24942,21432,264,9536,6885,7168,3300,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1981,2249,1648,4819,2786,2201,42,1019,616,5878,9806,1677,158988,206733,135805
2023-01-02,53,10106,7751,822,9885,19939,16563,27637,24828,21071,1093,7521,4845,2095,2640,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1703,2064,1520,4859,2712,2152,37,811,473,5287,9723,1321,164275,216456,137126
2023-01-09,54,10874,8801,723,9494,18937,15261,28695,25118,20837,1213,5751,2828,1981,1980,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1604,1932,1401,5052,2700,2116,155,640,333,4937,9868,1128,169212,226324,138254
2023-01-16,55,11747,9348,636,9259,18158,14057,29828,25685,20730,1305,4075,823,2178,1603,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1540,1835,1291,5246,2732,2092,172,489,194,4666,10070,855,173878,236394,139109
2023-01-23,56,11851,9452,560,9167,17521,12944,31053,26460,20749,1410,2404,76,1514,1226,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1502,1759,1189,5453,2793,2081,185,347,57,4450,10327,589,178328,246721,139698
2023-01-30,57,11908,9543,493,9102,16958,11916,32275,27391,20811,1422,1135,67,1479,1226,0.16223623724241767,0.096894524808114,0.0845725819392824,0.18281163565072356,0.10875034541732406,0.10039922403814167,0.1416608388341118,0.08503870419890394,0.06874593984042313,1487,1698,1095,5677,2878,2083,200,204,5,4280,10638,409,182608,257359,140107
