Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-03-25,117,30458,31807,5686,26260,19025,13718,26524,19093,13777,25997,18924,13630,0,0,0.015758110477384887,0.0045552968691951815,0.0045552968691951815,0.027362233093586347,0.01129739065243909,0.01129739065243909,0.004153987861183426,0,0,358,68,59,621,169,147,94,0,0,485,937,94,202720,203172,202329
2024-04-01,118,26986,28181,5038,29324,22568,14306,29891,22719,14425,28751,22339,14125,0,0,0.015546985829237121,0.004387611219387633,0.004387611219387633,0.027052504901921556,0.011077074742719156,0.011077074742719156,0.004041466756552686,0,0,408,83,60,718,211,153,105,0,0,551,1082,105,203271,204254,202434
2024-04-08,119,23910,24968,4464,31950,25686,14820,32854,25932,14999,31028,25305,14542,0,0,0.015335861181089355,0.004219925569580098,0.004219925569580098,0.026742776710256762,0.010856758832999242,0.010856758832999242,0.003928945651921947,0,0,450,95,60,799,247,157,113,0,0,605,1203,113,203876,205457,202547
2024-04-15,120,21184,22122,3955,34193,28428,15269,35462,28778,15508,32886,27875,14891,0,0,0.015124736532941586,0.00405223991977257,0.00405223991977257,0.02643304851859197,0.010636442923279338,0.010636442923279338,0.0038164245472912025,0,0,483,104,60,868,276,160,118,0,0,647,1304,118,204523,206761,202665
2024-04-22,121,18769,19600,3504,36098,30840,15661,37755,31300,15959,34375,30097,15180,0,0,0.014913611884793818,0.003884554269965035,0.003884554269965035,0.026123320326927175,0.010416127013559423,0.010416127013559423,0.003703903442660462,0,0,510,110,59,926,300,162,122,0,0,679,1388,122,205202,208149,202787
2024-04-29,122,16629,17366,3105,37707,32959,16002,39772,33534,16358,35540,32012,15416,0,0,0.01470248723664605,0.0037168686201575,0.0037168686201575,0.02581359213526238,0.010195811103839509,0.010195811103839509,0.0035913823380297194,0,0,531,115,58,975,319,163,123,0,0,704,1457,123,205906,209606,202910
2024-05-06,123,14733,15386,2751,39057,34822,16299,41544,35514,16712,36422,33657,15607,0,0,0.014491362588498282,0.003549182970349958,0.003549182970349958,0.025503863943597584,0.009975495194119586,0.009975495194119586,0.0034788612333989787,0,0,546,117,57,1014,335,163,124,0,0,720,1512,124,206626,211118,203034
2024-05-13,124,13053,13632,2437,40179,36458,16558,43101,37268,17026,37055,35065,15758,0,0,0.014280237940350514,0.003381497320542423,0.003381497320542423,0.02519413575193279,0.009755179284399673,0.009755179284399673,0.003366340128768238,0,0,558,118,55,1047,346,163,123,0,0,731,1556,123,207357,212674,203157
2024-05-20,125,11565,12078,2159,41102,37895,16783,44468,38822,17304,37470,36264,15874,0,0,0.01406911329220275,0.003213811670734888,0.003213811670734888,0.024884407560268003,0.009534863374679757,0.009534863374679757,0.0032538190241374974,0,0,565,117,53,1073,355,162,121,0,0,735,1590,121,208092,214264,203278
2024-05-27,126,10247,10701,1913,41850,39157,16978,45668,40199,17550,37695,37279,15959,0,0,0.013857988644054981,0.0030461260209273602,0.0030461260209273602,0.024574679368603206,0.009314547464959853,0.009314547464959853,0.0031412979195067584,0,0,570,115,51,1093,362,161,118,0,0,736,1616,118,208828,215880,203396
2024-06-03,127,9079,9481,1695,42447,40264,17147,46722,41419,17768,37755,38133,16017,0,0,0.013646863995907213,0.0028784403711198253,0.0028784403711198253,0.02426495117693841,0.009094231555239939,0.009094231555239939,0.0030287768148760143,0,0,571,113,49,1108,366,160,114,0,0,733,1634,114,209561,217514,203510
2024-06-10,128,8044,8400,1502,42912,41236,17294,47647,42500,17961,37671,38846,16052,0,0,0.013435739347759445,0.0027107547213122904,0.0027107547213122904,0.023955222985273618,0.008873915645520026,0.008873915645520026,0.0029162557102452736,0,0,570,109,46,1119,368,158,110,0,0,725,1645,110,210286,219159,203620
2024-06-17,129,7127,7442,1331,43262,42089,17421,48458,43458,18132,37461,39436,16068,0,0,0.013224614699611677,0.0025430690715047485,0.0025430690715047485,0.02364549479360882,0.008653599735800101,0.008653599735800101,0.002803734605614533,0,0,567,105,44,1127,368,155,106,0,0,716,1650,106,211002,220809,203726
2024-06-24,130,6314,6594,1179,43512,42837,17532,49170,44306,18284,37143,39918,16067,0,0,0.013013490051463909,0.0023753834216972136,0.0023753834216972136,0.023335766601944027,0.008433283826080187,0.008433283826080187,0.0026912135009837905,0,0,563,100,41,1131,366,153,101,0,0,704,1650,101,211706,222459,203827
2024-07-01,131,5594,5842,1045,43675,43494,17627,49794,45058,18418,36731,40306,16051,0,0,0.012802365403316144,0.0022076977718896856,0.0022076977718896856,0.023026038410279236,0.008212967916360281,0.008212967916360281,0.0025786923963530516,0,0,557,95,39,1132,364,150,96,0,0,691,1646,96,212397,224105,203923
2024-07-08,132,4956,5176,926,43763,44071,17710,50341,45724,18537,36238,40612,16023,0,0,0.012591240755168376,0.0020400121220821507,0.0020400121220821507,0.022716310218614442,0.007992652006640368,0.007992652006640368,0.002466171291722309,0,0,550,89,36,1131,360,147,91,0,0,675,1638,91,213072,225743,204014
2024-07-15,133,4391,4586,820,43786,44578,17783,50821,46314,18643,35675,40847,15985,0,0,0.012380116107020608,0.0018723264722746158,0.0018723264722746158,0.022406582026949645,0.007772336096920454,0.007772336096920454,0.0023536501870915685,0,0,542,83,33,1128,355,144,85,0,0,658,1627,85,213730,227370,204099
2024-07-22,134,3890,4063,727,43754,45025,17846,51242,46837,18736,35053,41020,15937,0,0,0.01216899145887284,0.001704640822467074,0.001704640822467074,0.02209685383528485,0.007552020187200531,0.007552020187200531,0.002241129082460828,0,0,533,76,30,1123,350,141,80,0,0,639,1614,80,214369,228984,204179
2024-07-29,135,3447,3600,644,43674,45419,17902,51610,47300,18819,34380,41140,15883,0,0,0.011957866810725071,0.001536955172659539,0.001536955172659539,0.021787125643620057,0.007331704277480617,0.007331704277480617,0.0021286079778300854,0,0,523,69,27,1116,343,137,75,0,0,619,1596,75,214988,230580,204254
2024-08-05,136,3054,3190,571,43554,45767,17950,51934,47710,18892,33665,41214,15822,0,0,0.011746742162577303,0.001369269522852004,0.001369269522852004,0.02147739745195526,0.007111388367760703,0.007111388367760703,0.0020160868731993447,0,0,513,62,25,1108,336,134,69,0,0,600,1578,69,215588,232158,204323
2024-08-12,137,2706,2826,506,43400,46076,17993,52218,48074,18957,32914,41249,15757,0,0,0.011535617514429539,0.0012015838730444761,0.0012015838730444761,0.021167669260290473,0.006891072458040798,0.006891072458040798,0.001903565768568604,0,0,502,55,22,1099,329,130,64,0,0,579,1558,64,216167,233716,204387
