Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-07-31,83,25912,27721,5750,24734,19340,14481,25250,19464,14587,24217,19217,14375,0,0,0.02830808256704981,0.008561729238023391,0.008561729238023391,0.05146683590891457,0.016174383745280508,0.016174383745280508,0.005149329225185049,9.49074730766275e-4,9.49074730766275e-4,631,139,119,1148,262,225,115,15,13,889,1635,143,182969,183715,182223
2023-08-07,84,23172,24789,5142,26774,22118,14974,27865,22386,15187,25657,21849,14758,0,0,0.02830808256704981,0.007974262284271038,0.007974262284271038,0.05146683590891457,0.01540266020635957,0.01540266020635957,0.005149329225185049,5.458643621825063e-4,5.458643621825063e-4,700,154,115,1300,300,225,125,10,8,969,1825,143,183938,185540,182366
2023-08-14,85,20721,22167,4598,28467,24577,15407,30184,25005,15729,26674,24143,15080,0,0,0.02830808256704981,0.007386795330518687,0.007386795330518687,0.05146683590891457,0.014630936667438636,0.014630936667438636,0.005149329225185049,1.4265399359873667e-4,1.4265399359873667e-4,758,163,111,1434,328,222,132,3,2,1032,1984,137,184970,187524,182503
2023-08-21,86,18530,19823,4112,29852,26754,15788,32238,27349,16215,27312,26140,15348,0,0,0.02830808256704981,0.006799328376766335,0.006799328376766335,0.05146683590891457,0.013859213128517702,0.013859213128517702,0.005149329225185049,0,0,806,167,105,1553,347,218,137,0,0,1078,2118,137,186048,189642,182640
2023-08-28,87,16570,17726,3677,30967,28685,16125,34057,29446,16650,27613,27879,15571,0,0,0.02830808256704981,0.006211861423013982,0.006211861423013982,0.05146683590891457,0.013087489589596765,0.013087489589596765,0.005149329225185049,0,0,845,166,98,1659,358,212,141,0,0,1109,2229,141,187157,191871,182781
2023-09-04,88,14818,15851,3288,31842,30399,16423,35667,31321,17039,27612,29391,15755,0,0,0.02830808256704981,0.005624394469261631,0.005624394469261631,0.05146683590891457,0.01231576605067583,0.01231576605067583,0.005149329225185049,0,0,877,161,91,1753,363,205,142,0,0,1129,2321,142,188286,194192,182923
2023-09-11,89,13251,14175,2940,32508,31922,16688,37092,32997,17387,27343,30705,15906,0,0,0.02830808256704981,0.0050369275155092786,0.0050369275155092786,0.05146683590891457,0.011544042511754896,0.011544042511754896,0.005149329225185049,0,0,901,153,83,1836,362,197,142,0,0,1137,2395,142,189423,196587,183065
2023-09-18,90,11850,12676,2629,32989,33279,16925,38352,34496,17698,26835,31849,16030,0,0,0.02830808256704981,0.004449460561756926,0.004449460561756926,0.05146683590891457,0.010772318972833959,0.010772318972833959,0.005149329225185049,0,0,920,142,74,1909,355,187,141,0,0,1136,2451,141,190559,199038,183206
2023-09-25,91,10597,11335,2351,33308,34491,17138,39467,35837,17976,26114,32845,16131,0,0,0.02830808256704981,0.003861993608004574,0.003861993608004574,0.05146683590891457,0.010000595433913025,0.010000595433913025,0.005149329225185049,0,0,934,129,65,1974,345,177,138,0,0,1128,2496,138,191687,201534,183344
2023-10-02,92,9476,10136,2102,33486,35577,17331,40454,37036,18225,25204,33713,16214,0,0,0.02830808256704981,0.003274526654252222,0.003274526654252222,0.05146683590891457,0.009228871894992089,0.009228871894992089,0.005149329225185049,0,0,943,113,56,2031,331,166,134,0,0,1112,2528,134,192799,204062,183478
2023-10-09,93,8474,9064,1880,33540,36553,17506,41326,38108,18447,24124,34472,16282,0,0,0.02830808256704981,0.0026870597004998702,0.0026870597004998702,0.05146683590891457,0.008457148356071153,0.008457148356071153,0.005149329225185049,0,0,948,96,47,2082,313,154,130,0,0,1091,2549,130,193890,206611,183608
2023-10-16,94,7578,8105,1681,33487,37435,17668,42098,39067,18646,22893,35138,16339,0,0,0.02830808256704981,0.002099592746747518,0.002099592746747518,0.05146683590891457,0.007685424817150217,0.007685424817150217,0.005149329225185049,0,0,949,77,37,2127,293,142,124,0,0,1063,2562,124,194953,209173,183732
2023-10-23,95,6777,7248,1503,33340,38235,17819,42781,39924,18824,21527,35725,16388,0,0,0.02830808256704981,0.0015121257929951659,0.0015121257929951659,0.05146683590891457,0.006913701278229282,0.006913701278229282,0.005149329225185049,0,0,948,57,27,2167,270,129,118,0,0,1032,2566,118,195985,211739,183850
2023-10-30,96,6060,6481,1344,33113,38967,17962,43387,40691,18983,20042,36247,16431,0,0,0.02830808256704981,9.246588392428138e-4,9.246588392428138e-4,0.05146683590891457,0.006141977739308347,0.006141977739308347,0.005149329225185049,0,0,944,35,16,2202,245,116,111,0,0,995,2563,111,196980,214302,183961
2023-11-06,97,5419,5796,1202,32817,39639,18098,43925,41376,19125,18450,36713,16471,0,0,0.02830808256704981,3.371918854904617e-4,3.371918854904617e-4,0.05146683590891457,0.005370254200387411,0.005370254200387411,0.005149329225185049,0,0,937,13,6,2233,219,102,103,0,0,956,2554,103,197936,216856,184064
2023-11-13,98,4846,5183,1075,32461,40252,18225,44403,41989,19252,16762,37136,16510,0,0,0.02830808256704981,0,0,0.05146683590891457,0.004598530661466475,0.004598530661466475,0.005149329225185049,0,0,929,0,0,2261,190,88,95,0,0,929,2539,95,198865,219395,184159
2023-11-20,99,4333,4635,961,32055,40800,18339,44830,42537,19366,14990,37523,16550,0,0,0.02830808256704981,0,0,0.05146683590891457,0.0038268071225455403,0.0038268071225455403,0.005149329225185049,0,0,919,0,0,2285,161,74,86,0,0,919,2520,86,199784,221915,184245
2023-11-27,100,3875,4145,859,31606,41290,18441,45211,43027,19468,13141,37883,16593,0,0,0.02830808256704981,0,0,0.05146683590891457,0.003055083583624605,0.003055083583624605,0.005149329225185049,0,0,907,0,0,2307,130,59,77,0,0,907,2496,77,200691,224411,184322
