Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-11-07,45,9113,15088,4565,19996,18434,14825,20884,18673,15031,19108,18194,14619,0,0,0.063385487379308,0.022259967838184673,0.022259967838184673,0.10739217558163683,0.036366535385355225,0.036366535385355225,0.019378799176979176,0.008153400291014119,0.008153400291014119,1279,378,325,2167,618,531,391,139,119,1982,3316,649,145074,146408,143741
2022-11-14,46,8136,13470,4076,19706,19679,15014,21491,20168,15421,17842,19182,14601,0,0,0.063385487379308,0.02025668343301417,0.02025668343301417,0.10739217558163683,0.033730236683412095,0.033730236683412095,0.019378799176979176,0.006783130182616245,0.006783130182616245,1267,373,300,2243,630,507,370,123,99,1940,3380,592,147014,149788,144333
2022-11-21,47,7264,12026,3639,19329,20764,15177,22017,21508,15779,16406,19999,14559,0,0,0.063385487379308,0.01825339902784366,0.01825339902784366,0.10739217558163683,0.031093937981468957,0.031093937981468957,0.019378799176979176,0.005412860074218366,0.005412860074218366,1249,359,274,2308,627,479,346,104,79,1882,3414,529,148896,153202,144862
2022-11-28,48,6485,10736,3249,18883,21717,15320,22478,22717,16110,14821,20677,14500,0,0,0.063385487379308,0.016250114622673152,0.016250114622673152,0.10739217558163683,0.02845763927952582,0.02845763927952582,0.019378799176979176,0.004042589965820487,0.004042589965820487,1225,337,247,2364,612,449,318,81,59,1809,3425,458,150705,156627,145320
2022-12-05,49,5790,9585,2901,18381,22559,15450,22886,23813,16419,13102,21241,14432,0,0,0.063385487379308,0.01424683021750265,0.01424683021750265,0.10739217558163683,0.025821340577582688,0.025821340577582688,0.019378799176979176,0.002672319857422613,0.002672319857422613,1197,309,218,2414,587,416,287,55,39,1724,3417,381,152429,160044,145701
2022-12-12,50,5169,8557,2590,17837,23311,15572,23253,24813,16711,11265,21717,14362,0,0,0.063385487379308,0.012243545812332148,0.012243545812332148,0.10739217558163683,0.023185041875639557,0.023185041875639557,0.019378799176979176,0.0013020497490247394,0.0013020497490247394,1165,276,189,2458,552,381,254,28,19,1630,3391,301,154059,163435,146002
2022-12-19,51,4615,7639,2312,17260,23990,15691,23589,25731,16989,9322,22125,14297,0,0,0.063385487379308,0.010240261407161638,0.010240261407161638,0.10739217558163683,0.02054874317369642,0.02054874317369642,0.019378799176979176,0,0,1131,239,159,2497,510,343,218,0,0,1529,3350,218,155588,166785,146220
2022-12-26,52,4120,6820,2064,16661,24611,15810,23903,26550,17237,7284,22483,14241,0,0,0.063385487379308,0.008236977001991129,0.008236977001991129,0.10739217558163683,0.017912444471753275,0.017912444471753275,0.019378799176979176,0,0,1094,198,129,2533,461,304,181,0,0,1421,3298,181,157009,170083,146401
2023-01-02,53,3678,6089,1843,16047,25189,15932,24204,27281,17458,5159,22808,14199,0,0,0.063385487379308,0.006233692596820627,0.006233692596820627,0.10739217558163683,0.015276145769810148,0.015276145769810148,0.019378799176979176,0,0,1056,153,99,2567,406,263,141,0,0,1308,3236,141,158317,173319,146542
2023-01-09,54,3284,5436,1645,15424,25735,16063,24498,27934,17656,2954,23116,14176,0,0,0.063385487379308,0.004230408191650124,0.004230408191650124,0.10739217558163683,0.012639847067867017,0.012639847067867017,0.019378799176979176,0,0,1017,107,67,2599,345,221,100,0,0,1191,3165,100,159508,176484,146642
