Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-04-17,68,21880,23046,5745,23796,19904,15015,24369,20005,15100,23224,19802,14930,0,0,0.028630489291662016,0.014459127567814737,0.014459127567814737,0.05501425329197839,0.020330770844475397,0.020330770844475397,0.00224672529134564,0.008587484291154076,0.008587484291154076,622,250,210,1194,352,295,49,149,125,1082,1841,323,171717,172476,170958
2023-04-24,69,19469,20507,5112,25526,22181,15451,26728,22388,15616,24294,21972,15285,0,0,0.028630489291662016,0.013147571112009745,0.013147571112009745,0.05501425329197839,0.018430105204201734,0.018430105204201734,0.00224672529134564,0.007865037019817757,0.007865037019817757,681,262,197,1341,369,278,52,156,117,1140,1988,325,172857,174464,171283
2023-05-01,70,17324,18247,4549,26940,24178,15831,28818,24491,16070,24969,23862,15590,0,0,0.028630489291662016,0.011836014656204756,0.011836014656204756,0.05501425329197839,0.016529439563928074,0.016529439563928074,0.00224672529134564,0.007142589748481439,0.007142589748481439,731,263,183,1470,370,258,55,157,109,1177,2098,321,174034,176562,171604
2023-05-08,71,15415,16236,4048,28078,25935,16165,30671,26349,16471,25293,25515,15856,0,0,0.028630489291662016,0.010524458200399767,0.010524458200399767,0.05501425329197839,0.014628773923654413,0.014628773923654413,0.00224672529134564,0.0064201424771451205,0.0064201424771451205,771,254,167,1585,358,235,56,153,100,1192,2178,309,175226,178740,171913
2023-05-15,72,13716,14447,3602,28973,27485,16462,32313,27993,16827,25305,26969,16092,0,0,0.028630489291662016,0.009212901744594777,0.009212901744594777,0.05501425329197839,0.012728108283380751,0.012728108283380751,0.00224672529134564,0.005697695205808803,0.005697695205808803,804,239,149,1687,335,210,57,145,90,1192,2232,292,176418,180972,172205
2023-05-22,73,12205,12855,3205,29654,28860,16729,33767,29451,17144,25038,28258,16307,0,0,0.028630489291662016,0.007901345288789788,0.007901345288789788,0.05501425329197839,0.01082744264310709,0.01082744264310709,0.00224672529134564,0.004975247934472486,0.004975247934472486,830,217,130,1778,303,182,57,134,80,1177,2263,271,177595,183235,172476
2023-05-29,74,10860,11439,2852,30150,30086,16972,35056,30747,17428,24525,29411,16507,0,0,0.028630489291662016,0.006589788832984797,0.006589788832984797,0.05501425329197839,0.008926777002833425,0.008926777002833425,0.00224672529134564,0.004252800663136168,0.004252800663136168,849,190,110,1858,263,153,56,120,69,1149,2274,245,178744,185509,172721
2023-06-05,75,9663,10179,2538,30484,31187,17196,36198,31907,17686,23793,30451,16696,0,0,0.028630489291662016,0.005278232377179807,0.005278232377179807,0.05501425329197839,0.007147136551043452,0.007147136551043452,0.00224672529134564,0.003409328203316162,0.003409328203316162,863,159,90,1929,220,125,55,100,56,1112,2274,211,179856,187783,172932
2023-06-12,76,8598,9057,2258,30676,32185,17408,37210,32965,17931,22867,31387,16873,0,0,0.028630489291662016,0.003966675921374818,0.003966675921374818,0.05501425329197839,0.005835580095238463,0.005835580095238463,0.00224672529134564,0.0020977717475111728,0.0020977717475111728,873,124,68,1991,186,103,53,64,35,1065,2280,152,180921,190063,173084
2023-06-19,77,7651,8059,2009,30745,33098,17611,38106,33938,18167,21767,32236,17041,0,0,0.028630489291662016,0.0026551194655698275,0.0026551194655698275,0.05501425329197839,0.004524023639433473,0.004524023639433473,0.00224672529134564,7.862152917061823e-4,7.862152917061823e-4,878,85,46,2047,149,81,51,25,13,1009,2277,89,181930,192340,173173
2023-06-26,78,6808,7171,1788,30708,33942,17808,38900,34826,18388,20514,33015,17204,0,0,0.028630489291662016,0.0013435630097648377,0.0013435630097648377,0.05501425329197839,0.003212467183628483,0.003212467183628483,0.00224672529134564,0,0,880,44,24,2096,109,58,49,0,0,948,2263,49,182878,194603,173222
2023-07-03,79,6058,6381,1591,30579,34731,18004,39604,35616,18585,19124,33739,17366,0,0,0.028630489291662016,3.200655395984783e-5,3.200655395984783e-5,0.05501425329197839,0.0019009107278234931,0.0019009107278234931,0.00224672529134564,0,0,879,1,1,2140,66,35,46,0,0,881,2241,46,183759,196844,173268
2023-07-10,80,5390,5678,1416,30372,35434,18179,40229,36319,18760,17613,34421,17530,0,0,0.028630489291662016,0,0,0.05501425329197839,5.893542720185033e-4,5.893542720185033e-4,0.00224672529134564,0,0,875,0,0,2179,21,11,43,0,0,875,2211,43,184634,199055,173311
2023-07-17,81,4796,5052,1260,30096,36060,18335,40783,36945,18916,15994,35047,17686,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,870,0,0,2213,0,0,40,0,0,870,2213,40,185504,201268,173351
2023-07-24,82,4268,4495,1121,29762,36617,18474,41275,37502,19055,14278,35604,17825,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,862,0,0,2244,0,0,36,0,0,862,2244,36,186366,203512,173387
2023-07-31,83,3798,4000,997,29380,37112,18598,41713,37997,19179,12477,36099,17949,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,852,0,0,2271,0,0,32,0,0,852,2271,32,187218,205783,173419
2023-08-07,84,3380,3559,887,28957,37553,18708,42103,38438,19289,10600,36540,18059,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,841,0,0,2295,0,0,28,0,0,841,2295,28,188059,208078,173447
2023-08-14,85,3008,3167,789,28500,37945,18806,42451,38830,19387,8656,36932,18157,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,829,0,0,2316,0,0,24,0,0,829,2316,24,188888,210394,173471
2023-08-21,86,2677,2818,702,28015,38294,18893,42763,39179,19474,6652,37281,18244,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,816,0,0,2335,0,0,19,0,0,816,2335,19,189704,212729,173490
2023-08-28,87,2382,2507,625,27508,38605,18970,43043,39490,19551,4594,37592,18321,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,802,0,0,2353,0,0,15,0,0,802,2353,15,190506,215082,173505
2023-09-04,88,2120,2231,556,26982,38881,19039,43295,39766,19620,2488,37868,18390,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,788,0,0,2368,0,0,10,0,0,788,2368,10,191294,217450,173515
2023-09-11,89,1886,1985,495,26443,39127,19100,43523,40012,19681,340,38114,18451,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,773,0,0,2382,0,0,6,0,0,773,2382,6,192067,219832,173521
2023-09-18,90,1678,1766,440,25894,39346,19155,43730,40231,19736,208,38333,18506,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,757,0,0,2394,0,0,1,0,0,757,2394,1,192824,222226,173522
2023-09-25,91,1493,1571,392,25338,39541,19203,43915,40426,19784,185,38528,18554,0,0,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,741,0,0,2406,0,0,0,0,0,741,2406,0,193565,224632,173522
