Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-10-30,96,28607,30652,5758,25417,18882,14020,25892,18948,14077,24943,18766,13919,0,0,0.027002800888441435,0.004259992512963846,0.004259992512963846,0.047871643853600467,0.011786050386865867,0.011786050386865867,0.006133957923282404,0,0,614,66,57,1088,182,158,139,0,0,737,1428,139,191828,192519,191230
2023-11-06,97,25639,27472,5161,27699,21991,14564,28707,22128,14674,26672,21735,14359,0,0,0.027002800888441435,0.003753771341614698,0.003753771341614698,0.047871643853600467,0.011140820170477057,0.011140820170477057,0.006133957923282404,0,0,686,71,53,1239,211,157,153,0,0,810,1607,153,192638,194126,191383
2023-11-13,98,22979,24622,4626,29611,24770,15052,31203,24978,15209,27958,24353,14740,0,0,0.027002800888441435,0.0032475501702655535,0.0032475501702655535,0.047871643853600467,0.010495589954088252,0.010495589954088252,0.006133957923282404,0,0,748,71,47,1374,232,154,164,0,0,866,1760,164,193504,195886,191547
2023-11-20,99,20595,22068,4146,31195,27256,15491,33416,27532,15689,28848,26661,15070,0,0,0.027002800888441435,0.002741328998916409,0.002741328998916409,0.047871643853600467,0.00985035973769945,0.00985035973769945,0.006133957923282404,0,0,800,68,41,1494,246,150,171,0,0,909,1890,171,194413,197776,191718
2023-11-27,100,18459,19779,3716,32489,29484,15886,35375,29821,16119,29384,28697,15356,0,0,0.027002800888441435,0.0022351078275672648,0.0022351078275672648,0.047871643853600467,0.009205129521310643,0.009205129521310643,0.006133957923282404,0,0,842,61,35,1600,253,144,177,0,0,938,1997,177,195351,199773,191895
2023-12-04,101,16544,17727,3331,33527,31485,16244,37110,31873,16504,29606,30494,15603,0,0,0.027002800888441435,0.0017288866562181204,0.0017288866562181204,0.047871643853600467,0.00855989930492184,0.00855989930492184,0.006133957923282404,0,0,877,51,27,1693,255,138,180,0,0,955,2086,180,196306,201859,192075
2023-12-11,102,14828,15888,2985,34338,33286,16570,38644,33712,16850,29545,32081,15818,0,0,0.027002800888441435,0.0012226654848689691,0.0012226654848689691,0.047871643853600467,0.007914669088533027,0.007914669088533027,0.006133957923282404,0,0,905,38,20,1777,252,131,182,0,0,963,2160,182,197269,204019,192257
2023-12-18,103,13290,14240,2675,34949,34910,16868,40001,35360,17160,29233,33484,16006,0,0,0.027002800888441435,7.164443135198248e-4,7.164443135198248e-4,0.047871643853600467,0.007269438872144222,0.007269438872144222,0.006133957923282404,0,0,927,24,12,1850,245,122,181,0,0,963,2217,181,198232,206236,192438
2023-12-25,104,11911,12763,2398,35384,36380,17141,41201,36837,17437,28697,34727,16169,0,0,0.027002800888441435,2.1022314217068044e-4,2.1022314217068044e-4,0.047871643853600467,0.006624208655755418,0.006624208655755418,0.006133957923282404,0,0,944,7,4,1915,234,114,179,0,0,955,2263,179,199187,208499,192617
2024-01-01,105,10675,11439,2149,35665,37704,17390,42261,38161,17686,27961,35831,16314,0,0,0.027002800888441435,0,0,0.047871643853600467,0.005978978439366614,0.005978978439366614,0.006133957923282404,0,0,955,0,0,1972,220,104,176,0,0,955,2296,176,200142,210795,192793
2024-01-08,106,9568,10252,1926,35809,38891,17613,43196,39348,17909,27045,36814,16443,0,0,0.027002800888441435,0,0,0.047871643853600467,0.00533374822297781,0.00533374822297781,0.006133957923282404,0,0,963,0,0,2023,204,94,172,0,0,963,2321,172,201105,213116,192965
2024-01-15,107,8575,9189,1726,35835,39954,17813,44023,40411,18109,25970,37693,16559,0,0,0.027002800888441435,0,0,0.047871643853600467,0.004688518006588997,0.004688518006588997,0.006133957923282404,0,0,967,0,0,2068,184,84,166,0,0,967,2336,166,202072,215452,193131
