Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-10-17,42,8381,9710,4694,20124,16576,15562,20982,16833,15813,19266,16319,15312,0,0,0.06831198816631404,0.02617534607256669,0.02617534607256669,0.11018036336666492,0.04244351593277734,0.04244351593277734,0.026443612965963155,0.009907176212356043,0.009907176212356043,1400,414,403,2258,671,653,542,157,152,2217,3582,851,140393,141758,139027
2022-10-24,43,7466,8650,4181,19664,17238,15701,21388,17756,16197,17869,16712,15198,0,0,0.06831198816631404,0.024012207958251732,0.024012207958251732,0.11018036336666492,0.039628384763450555,0.039628384763450555,0.026443612965963155,0.008396031153052907,0.008396031153052907,1375,398,374,2312,667,627,509,137,129,2147,3606,775,142540,145364,139802
2022-10-31,44,6651,7705,3724,19136,17806,15815,21730,18586,16549,16327,17003,15059,0,0,0.06831198816631404,0.02184906984393677,0.02184906984393677,0.11018036336666492,0.03681325359412377,0.03681325359412377,0.026443612965963155,0.006884886093749768,0.006884886093749768,1343,377,343,2357,654,596,473,115,105,2063,3607,693,144603,148971,140495
2022-11-07,45,5925,6864,3317,18555,18296,15911,22024,19336,16875,14659,17212,14903,0,0,0.06831198816631404,0.01968593172962181,0.01968593172962181,0.11018036336666492,0.033998122424796995,0.033998122424796995,0.026443612965963155,0.005373741034446631,0.005373741034446631,1307,351,311,2394,632,563,432,91,81,1969,3589,604,146572,152560,141099
2022-11-14,46,5278,6114,2955,17934,18725,15994,22283,20020,17179,12879,17359,14739,0,0,0.06831198816631404,0.01752279361530685,0.01752279361530685,0.11018036336666492,0.031182991255470208,0.031182991255470208,0.026443612965963155,0.003862595975143492,0.003862595975143492,1268,321,279,2427,603,526,388,66,58,1868,3556,512,148440,156116,141611
2022-11-21,47,4702,5446,2632,17285,19105,16071,22518,20647,17467,11000,17459,14575,0,0,0.06831198816631404,0.015359655500991887,0.015359655500991887,0.11018036336666492,0.02836786008614342,0.02836786008614342,0.026443612965963155,0.002351450915840353,0.002351450915840353,1225,288,246,2455,568,487,341,41,35,1759,3510,417,150199,159626,142028
2022-11-28,48,4189,4851,2345,16617,19448,16146,22740,21227,17742,9032,17526,14416,0,0,0.06831198816631404,0.013196517386676926,0.013196517386676926,0.11018036336666492,0.02555272891681664,0.02555272891681664,0.026443612965963155,8.403058565372139e-4,8.403058565372139e-4,1181,252,212,2481,528,446,291,15,12,1645,3455,318,151844,163081,142346
2022-12-05,49,3732,4321,2089,15939,19763,16224,22958,21757,17998,6983,17573,14269,0,0,0.06831198816631404,0.011033379272361966,0.011033379272361966,0.11018036336666492,0.022737597747489856,0.022737597747489856,0.026443612965963155,0,0,1135,215,178,2506,483,403,239,0,0,1528,3392,239,153372,166473,142585
2022-12-12,50,3324,3849,1861,15258,20060,16308,23181,22229,18226,4861,17612,14138,0,0,0.06831198816631404,0.008870241158047005,0.008870241158047005,0.11018036336666492,0.019922466578163073,0.019922466578163073,0.026443612965963155,0,0,1089,175,144,2530,433,359,185,0,0,1408,3322,185,154780,169795,142770
2022-12-19,51,2961,3429,1658,14579,20345,16402,23415,22649,18429,2670,17652,14029,0,0,0.06831198816631404,0.006707103043732044,0.006707103043732044,0.11018036336666492,0.017107335408836286,0.017107335408836286,0.026443612965963155,0,0,1042,135,109,2554,380,312,129,0,0,1286,3246,129,156066,173041,142899
