Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-12,76,24264,25664,5737,24588,20143,14834,25166,20236,14911,24009,19990,14707,0,0,0.02898494417618328,0.005436487446041052,0.005436487446041052,0.05496199669132437,0.01436683609439838,0.01436683609439838,0.003007891661042185,0,0,645,93,77,1224,246,204,67,0,0,815,1674,67,177182,178041,176434
2023-06-19,77,21622,22869,5112,26517,22853,15397,27736,23031,15536,25268,22526,15141,0,0,0.02898494417618328,0.004203700071118047,0.004203700071118047,0.05496199669132437,0.012805123258642144,0.012805123258642144,0.003007891661042185,0,0,713,85,62,1383,259,191,72,0,0,860,1833,72,178042,179874,176506
2023-06-26,78,19267,20379,4555,28103,25275,15908,30015,25521,16093,26099,24757,15523,0,0,0.02898494417618328,0.0029709126961950418,0.0029709126961950418,0.05496199669132437,0.011243410422885907,0.011243410422885907,0.003007891661042185,0,0,769,68,46,1524,259,175,76,0,0,883,1958,76,178925,181832,176582
2023-07-03,79,17169,18160,4059,29386,27450,16376,32034,27740,16589,26547,26729,15863,0,0,0.02898494417618328,0.0017381253212720368,0.0017381253212720368,0.05496199669132437,0.009681697587129669,0.009681697587129669,0.003007891661042185,0,0,815,44,28,1650,247,156,79,0,0,887,2053,79,179812,183885,176661
2023-07-10,80,15299,16182,3617,30404,29414,16810,33824,29718,17031,26656,28482,16170,0,0,0.02898494417618328,5.053379463490319e-4,5.053379463490319e-4,0.05496199669132437,0.008119984751373432,0.008119984751373432,0.003007891661042185,0,0,852,14,8,1761,225,135,80,0,0,874,2121,80,180686,186006,176741
2023-07-17,81,13633,14420,3223,31189,31176,17204,35410,31480,17425,26463,30049,16452,0,0,0.02898494417618328,0,0,0.05496199669132437,0.006558271915617196,0.006558271915617196,0.003007891661042185,0,0,881,0,0,1859,195,112,80,0,0,881,2166,80,181567,188172,176821
2023-07-24,82,12148,12850,2872,31770,32746,17555,36815,33050,17776,26002,31462,16716,0,0,0.02898494417618328,0,0,0.05496199669132437,0.00499655907986096,0.00499655907986096,0.003007891661042185,0,0,904,0,0,1946,157,87,80,0,0,904,2190,80,182471,190362,176901
2023-07-31,83,10825,11451,2559,32172,34145,17868,38060,34449,18089,25302,32747,16968,0,0,0.02898494417618328,0,0,0.05496199669132437,0.0034348462441047226,0.0034348462441047226,0.003007891661042185,0,0,921,0,0,2023,114,61,78,0,0,921,2198,78,183392,192560,176979
2023-08-07,84,9646,10204,2280,32418,35392,18147,39163,35696,18368,24389,33929,17213,0,0,0.02898494417618328,0,0,0.05496199669132437,0.001873133408348486,0.001873133408348486,0.003007891661042185,0,0,933,0,0,2092,65,34,76,0,0,933,2191,76,184325,194751,177055
2023-08-14,85,8596,9093,2032,32528,36503,18395,40140,36807,18616,23287,35029,17455,0,0,0.02898494417618328,0,0,0.05496199669132437,3.1142057259224854e-4,3.1142057259224854e-4,0.003007891661042185,0,0,940,0,0,2152,11,6,73,0,0,940,2169,73,185265,196920,177128
2023-08-21,86,7660,8103,1811,32521,37493,18616,41006,37797,18837,22017,36019,17676,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,943,0,0,2206,0,0,70,0,0,943,2206,70,186208,199126,177198
2023-08-28,87,6826,7221,1614,32412,38375,18813,41774,38679,19034,20597,36901,17873,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,943,0,0,2254,0,0,66,0,0,943,2254,66,187151,201380,177264
2023-09-04,88,6083,6435,1438,32216,39161,18989,42455,39465,19210,19044,37687,18049,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,939,0,0,2296,0,0,62,0,0,939,2296,62,188090,203676,177326
2023-09-11,89,5421,5734,1281,31944,39862,19146,43060,40166,19367,17373,38388,18206,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,934,0,0,2333,0,0,57,0,0,934,2333,57,189024,206009,177383
2023-09-18,90,4831,5110,1142,31608,40486,19285,43598,40790,19506,15596,39012,18345,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,926,0,0,2367,0,0,52,0,0,926,2367,52,189950,208376,177435
2023-09-25,91,4305,4554,1018,31218,41042,19409,44077,41346,19630,13726,39568,18469,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,916,0,0,2396,0,0,47,0,0,916,2396,47,190866,210772,177482
2023-10-02,92,3836,4058,907,30782,41538,19520,44505,41842,19741,11772,40064,18580,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,905,0,0,2423,0,0,41,0,0,905,2423,41,191771,213195,177523
2023-10-09,93,3418,3616,808,30308,41980,19619,44888,42284,19840,9744,40506,18679,0,0,0.02898494417618328,0,0,0.05496199669132437,0,0,0.003007891661042185,0,0,892,0,0,2446,0,0,35,0,0,892,2446,35,192663,215641,177558
