Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-22,73,23482,25360,5742,24737,19971,14878,25322,20107,14991,24153,19836,14765,496,570,0.02862051293216646,0.008118299129905592,0.008118299129905592,0.05447483408819979,0.016034281605194416,0.016034281605194416,0.002766191776133131,2.0231665461676804e-4,2.0231665461676804e-4,647,139,116,1231,274,229,62,3,3,902,1734,68,175213,176045,174379
2023-05-29,74,21402,23174,5120,26571,22580,15398,27797,22852,15613,25316,22293,15172,462,559,0.02862051293216646,0.006823979723247508,0.006823979723247508,0.05447483408819979,0.01433157113326966,0.01433157113326966,0.002766191776133131,0,0,708,136,102,1379,288,215,67,0,0,946,1882,67,176159,177927,174446
2023-06-05,75,19513,21212,4566,28128,24964,15867,30044,25361,16167,26119,24513,15529,428,547,0.02862051293216646,0.0055296603165894236,0.0055296603165894236,0.05447483408819979,0.012628860661344905,0.012628860661344905,0.002766191776133131,0,0,760,125,85,1514,289,197,70,0,0,970,2000,70,177129,179927,174516
2023-06-12,76,17794,19452,4072,29435,27154,16294,32084,27657,16661,26594,26532,15846,393,536,0.02862051293216646,0.004235340909931339,0.004235340909931339,0.05447483408819979,0.010926150189420149,0.010926150189420149,0.002766191776133131,0,0,805,106,67,1637,277,177,72,0,0,978,2091,72,178107,182018,174588
2023-06-19,77,16227,17870,3631,30519,29180,16687,33936,29763,17102,26772,28383,16133,359,524,0.02862051293216646,0.002941021503273255,0.002941021503273255,0.05447483408819979,0.009223439717495393,0.009223439717495393,0.002766191776133131,0,0,842,80,48,1748,255,154,74,0,0,970,2157,74,179077,184175,174662
2023-06-26,78,14794,16448,3238,31403,31067,17053,35619,31698,17495,26680,30094,16397,324,513,0.02862051293216646,0.0016467020966151706,0.0016467020966151706,0.05447483408819979,0.007520729245570636,0.007520729245570636,0.002766191776133131,0,0,873,48,27,1849,224,129,74,0,0,948,2202,74,180025,186377,174736
2023-07-03,79,13482,15169,2887,32106,32837,17398,37147,33479,17846,26342,31691,16646,290,502,0.02862051293216646,3.5238268995708283e-4,3.5238268995708283e-4,0.05447483408819979,0.005818018773645875,0.005818018773645875,0.002766191776133131,0,0,899,11,6,1940,184,102,74,0,0,916,2226,74,180941,188603,174810
2023-07-10,80,12278,14017,2574,32647,34479,17711,38534,35121,18159,25778,33195,16886,256,490,0.02862051293216646,0,0,0.05447483408819979,0.004115308301721119,0.004115308301721119,0.002766191776133131,0,0,919,0,0,2024,138,73,73,0,0,919,2235,73,181860,190838,174883
2023-07-17,81,11170,12979,2295,33042,35996,17990,39792,36638,18438,25008,34627,17121,221,479,0.02862051293216646,0,0,0.05447483408819979,0.0024125978297963625,0.0024125978297963625,0.002766191776133131,0,0,934,0,0,2099,85,44,71,0,0,934,2228,71,182794,193066,174954
2023-07-24,82,10148,12042,2047,33305,37401,18238,40932,38043,18686,24049,36006,17356,187,468,0.02862051293216646,0,0,0.05447483408819979,7.098873578716075e-4,7.098873578716075e-4,0.002766191776133131,0,0,946,0,0,2168,26,13,69,0,0,946,2207,69,183740,195273,175023
2023-07-31,83,9201,11194,1825,33451,38705,18460,41964,39347,18908,22918,37310,17578,152,456,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,953,0,0,2230,0,0,67,0,0,953,2230,67,184693,197503,175090
2023-08-07,84,8323,10427,1627,33490,39917,18658,42897,40559,19106,21628,38522,17776,118,445,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,957,0,0,2286,0,0,63,0,0,957,2286,63,185650,199789,175153
2023-08-14,85,7506,9731,1451,33432,41046,18834,43738,41688,19282,20192,39651,17952,84,433,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,959,0,0,2337,0,0,60,0,0,959,2337,60,186609,202126,175213
2023-08-21,86,6742,9100,1294,33288,42099,18991,44495,42741,19439,18622,40704,18109,49,422,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,957,0,0,2383,0,0,56,0,0,957,2383,56,187566,204509,175269
2023-08-28,87,6027,8526,1154,33065,43084,19131,45173,43726,19579,16928,41689,18249,15,411,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,953,0,0,2424,0,0,52,0,0,953,2424,52,188519,206933,175321
2023-09-04,88,5375,8002,1029,32771,44007,19256,45778,44649,19704,15119,42612,18374,0,399,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,946,0,0,2461,0,0,47,0,0,946,2461,47,189465,209394,175368
2023-09-11,89,4793,7524,918,32415,44873,19367,46318,45515,19815,13207,43478,18485,0,388,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,938,0,0,2494,0,0,42,0,0,938,2494,42,190403,211888,175410
2023-09-18,90,4274,7086,819,32006,45688,19466,46800,46330,19914,11203,44293,18584,0,377,0.02862051293216646,0,0,0.05447483408819979,0,0,0.002766191776133131,0,0,928,0,0,2523,0,0,37,0,0,928,2523,37,191331,214411,175447
