Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2024-11-11,150,36522,32765,5849,24827,16934,13059,24968,16935,13060,24686,16870,13001,520,0,0.012647991170786806,7.787085223150136e-5,7.787085223150136e-5,0.01916497274498968,0.0046832365088948285,0.0046832365088948285,0.0061310095965839305,0,0,274,1,1,415,65,59,133,0,0,276,539,133,216511,216774,216368
2024-11-18,151,33846,29903,5338,27707,19796,13570,28008,19797,13571,27404,19657,13454,514,0,0.01248478286821323,0,0,0.018900991706823623,0.004456453313218345,0.004456453313218345,0.006068574029602838,0,0,310,0,0,472,75,58,150,0,0,310,605,150,216821,217379,216518
2024-11-25,152,31399,27291,4872,30322,22408,14036,30799,22409,14037,29838,22185,13863,509,0,0.012321574565639658,0,0,0.01863701066865757,0.004229670117541862,0.004229670117541862,0.006006138462621746,0,0,341,0,0,522,84,57,165,0,0,341,663,165,217162,218042,216683
2024-12-02,153,29161,24907,4446,32695,24792,14462,33364,24793,14463,32014,24479,14233,504,0,0.012158366263066087,0,0,0.01837302963049152,0.004002886921865379,0.004002886921865379,0.005943702895640653,0,0,369,0,0,566,90,56,177,0,0,369,712,177,217531,218754,216860
2024-12-09,154,27112,22732,4058,34850,26967,14850,35723,26968,14851,33957,26560,14566,498,0,0.011995157960492511,0,0,0.018109048592325462,0.0037761037261888966,0.0037761037261888966,0.00588126732865956,0,0,392,0,0,604,94,55,188,0,0,392,753,188,217923,219507,217048
2024-12-16,155,25237,20747,3704,36806,28952,15204,37893,28953,15205,35688,28449,14867,493,0,0.01183194965791894,0,0,0.017845067554159412,0.0035493205305124134,0.0035493205305124134,0.005818831761678468,0,0,412,0,0,637,96,53,198,0,0,412,786,198,218335,220293,217246
2024-12-23,156,23521,18935,3381,38581,30764,15527,39892,30765,15528,37226,30165,15139,488,0,0.011668741355345368,0,0,0.01758108651599336,0.0033225373348359302,0.0033225373348359302,0.005756396194697377,0,0,429,0,0,666,96,51,205,0,0,429,813,205,218764,221106,217451
2024-12-30,157,21949,17281,3086,40191,32418,15822,41734,32419,15823,38589,31724,15386,482,0,0.011505533052771796,0,0,0.01731710547782731,0.003095754139159448,0.003095754139159448,0.005693960627716284,0,0,444,0,0,691,95,48,212,0,0,444,834,212,219208,221940,217663
2025-01-06,158,20509,15772,2816,41652,33927,16092,43434,33928,16093,39794,33140,15611,477,0,0.01134232475019822,0,0,0.01705312443966125,0.0028689709434829647,0.0028689709434829647,0.00563152506073519,0,0,456,0,0,712,93,45,217,0,0,456,850,217,219664,222790,217880
2025-01-13,159,19190,14395,2570,42977,35304,16338,45003,35305,16339,40856,34427,15814,472,0,0.011179116447624649,0,0,0.016789143401495198,0.0026421877478064815,0.0026421877478064815,0.0055690894937540985,0,0,466,0,0,729,90,43,222,0,0,466,862,222,220130,223652,218102
2025-01-20,160,17980,13138,2346,44180,36561,16562,46454,36562,16563,41788,35599,15999,466,0,0.011015908145051077,0,0,0.016525162363329148,0.0024154045521299983,0.0024154045521299983,0.005506653926773006,0,0,473,0,0,744,85,39,225,0,0,473,868,225,220603,224520,218327
2025-01-27,161,16871,11991,2141,45271,37708,16767,47796,37709,16768,42603,36666,16168,461,0,0.010852699842477501,0,0,0.01626118132516309,0.002188621356453515,0.002188621356453515,0.005444218359791913,0,0,479,0,0,755,80,36,228,0,0,479,871,228,221082,225391,218555
2025-02-03,162,15854,10944,1954,46260,38755,16954,49040,38756,16955,43311,37639,16322,456,0,0.01068949153990393,0,0,0.015997200286997037,0.0019618381607770323,0.0019618381607770323,0.005381782792810821,0,0,484,0,0,765,74,33,229,0,0,484,872,229,221566,226263,218784
2025-02-10,163,14919,9988,1783,47158,39711,17125,50195,39712,17126,43924,38528,16464,450,0,0.010526283237330358,0,0,0.015733219248830987,0.0017350549651005492,0.0017350549651005492,0.0053193472258297285,0,0,487,0,0,772,67,29,230,0,0,487,868,230,222053,227131,219014
2025-02-17,164,14061,9116,1627,47972,40583,17281,51267,40584,17282,44451,39340,16594,445,0,0.010363074934756782,0,0,0.01546923821066493,0.0015082717694240664,0.0015082717694240664,0.005256911658848635,0,0,489,0,0,776,60,26,231,0,0,489,862,231,222542,227993,219245
2025-02-24,165,13272,8320,1485,48711,41379,17423,52264,41380,17424,44899,40084,16714,439,0,0.01019986663218321,0,0,0.015205257172498876,0.0012814885737475832,0.0012814885737475832,0.005194476091867544,0,0,489,0,0,780,52,22,231,0,0,489,854,231,223031,228847,219476
2025-03-03,166,12547,7593,1355,49381,42106,17553,53193,42107,17554,45277,40767,16826,434,0,0.010036658329609639,0,0,0.014941276134332826,0.0010547053780710974,0.0010547053780710974,0.005132040524886451,0,0,489,0,0,781,44,18,230,0,0,489,843,230,223520,229690,219706
2025-03-10,167,11880,6930,1237,49989,42769,17671,54059,42770,17672,45592,41395,16929,429,0,0.009873450027036067,0,0,0.014677295096166772,8.279221823946146e-4,8.279221823946146e-4,0.00506960495790536,0,0,488,0,0,781,35,15,230,0,0,488,831,230,224008,230521,219936
2025-03-17,168,11265,6325,1129,50542,43374,17779,54869,43375,17780,45851,41974,17026,423,0,0.009710241724462491,0,0,0.014413314058000717,6.011389867181319e-4,6.011389867181319e-4,0.005007169390924266,0,0,485,0,0,779,26,11,228,0,0,485,816,228,224493,231337,220164
2025-03-24,169,10699,5773,1030,51043,43926,17878,55626,43927,17879,46059,42510,17118,418,0,0.00954703342188892,0,0,0.014149333019834665,3.7435579104164824e-4,3.7435579104164824e-4,0.004944733823943174,0,0,483,0,0,776,16,7,227,0,0,483,799,227,224976,232136,220391
2025-03-31,170,10178,5269,940,51498,44430,17968,56335,44431,17969,46221,43008,17205,413,0,0.009383825119315348,0,0,0.013885351981668612,1.4757259536516548e-4,1.4757259536516548e-4,0.004882298256962083,0,0,479,0,0,772,6,3,225,0,0,479,781,225,225455,232917,220616
2025-04-07,171,9696,4809,858,51912,44890,18050,57001,44891,18051,46343,43468,17287,407,0,0.009220616816741772,0,0,0.013621370943502556,0,0,0.004819862689980988,0,0,475,0,0,767,0,0,223,0,0,475,767,223,225930,233684,220839
2025-04-14,172,9251,4389,783,52289,45310,18125,57628,45311,18126,46429,43888,17362,402,0,0.0090574085141682,0,0,0.013357389905336504,0,0,0.0047574271229998966,0,0,470,0,0,761,0,0,220,0,0,470,761,220,226400,234445,221059
2025-04-21,173,8840,4006,715,52632,45693,18193,58218,45694,18194,46482,44271,17430,397,0,0.008894200211594629,0,0,0.013093408867170454,0,0,0.004694991556018804,0,0,465,0,0,755,0,0,218,0,0,465,755,218,226865,235200,221277
