Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-15,72,23033,24830,5747,24661,19893,14918,25244,20042,15042,24078,19744,14793,491,576,0.02771824118368424,0.008948320305647706,0.008948320305647706,0.053554769123280985,0.017647167302958365,0.017647167302958365,0.0018817132440874934,2.494733083370452e-4,2.494733083370452e-4,625,153,128,1208,302,253,42,4,4,906,1763,50,174386,175243,173530
2023-05-22,73,20993,22706,5125,26472,22430,15426,27694,22731,15664,25221,22114,15176,455,565,0.02771824118368424,0.007624186358340817,0.007624186358340817,0.053554769123280985,0.015919662753688047,0.015919662753688047,0.0018817132440874934,0,0,684,152,114,1352,319,239,45,0,0,950,1910,45,175336,177153,173575
2023-05-29,74,19139,20800,4570,28012,24748,15884,29921,25190,16219,26012,24250,15509,420,553,0.02771824118368424,0.006300052411033928,0.006300052411033928,0.053554769123280985,0.014192158204417726,0.014192158204417726,0.0018817132440874934,0,0,734,141,97,1483,323,222,47,0,0,972,2028,47,176308,179181,173622
2023-06-05,75,17450,19088,4075,29309,26878,16300,31945,27443,16714,26483,26189,15802,384,541,0.02771824118368424,0.004975918463727039,0.004975918463727039,0.053554769123280985,0.012464653655147402,0.012464653655147402,0.0018817132440874934,0,0,776,123,79,1602,314,202,49,0,0,978,2118,49,177286,181299,173671
2023-06-12,76,15908,17550,3634,30387,28848,16681,33785,29511,17155,26662,27962,16064,348,530,0.02771824118368424,0.0036517845164201496,0.0036517845164201496,0.053554769123280985,0.010737149105877083,0.010737149105877083,0.0018817132440874934,0,0,812,98,60,1711,295,179,50,0,0,970,2185,50,178256,183484,173721
2023-06-19,77,14498,16167,3240,31268,30682,17036,35458,31412,17549,26576,29597,16303,313,518,0.02771824118368424,0.0023276505691132605,0.0023276505691132605,0.053554769123280985,0.009009644556606761,0.009009644556606761,0.0018817132440874934,0,0,842,67,39,1809,266,155,50,0,0,948,2230,50,179204,185714,173771
2023-06-26,78,13205,14923,2889,31971,32402,17370,36978,33163,17900,26247,31119,16526,277,507,0.02771824118368424,0.0010035166218063715,0.0010035166218063715,0.053554769123280985,0.007282140007336438,0.007282140007336438,0.0018817132440874934,0,0,867,31,17,1899,229,128,50,0,0,915,2256,50,180119,187970,173821
2023-07-03,79,12017,13802,2576,32515,34018,17683,38359,34779,18213,25697,32551,16740,242,495,0.02771824118368424,0,0,0.053554769123280985,0.005554635458066117,0.005554635458066117,0.0018817132440874934,0,0,886,0,0,1980,184,99,49,0,0,886,2263,49,181005,190233,173870
2023-07-10,80,10921,12790,2297,32916,35513,17962,39613,36274,18492,24945,33913,16949,206,483,0.02771824118368424,0,0,0.053554769123280985,0.003827130908795796,0.003827130908795796,0.0018817132440874934,0,0,901,0,0,2054,133,70,48,0,0,901,2257,48,181906,192490,173918
2023-07-17,81,9908,11877,2048,33187,36898,18211,40749,37659,18741,24007,35222,17159,170,472,0.02771824118368424,0,0,0.053554769123280985,0.002099626359525474,0.002099626359525474,0.0018817132440874934,0,0,912,0,0,2121,76,39,47,0,0,912,2236,47,182818,194726,173965
2023-07-24,82,8970,11051,1826,33340,38184,18433,41777,38945,18963,22898,36494,17374,135,460,0.02771824118368424,0,0,0.053554769123280985,3.721218102551516e-4,3.721218102551516e-4,0.0018817132440874934,0,0,920,0,0,2182,14,7,45,0,0,920,2203,45,183738,196929,174010
2023-07-31,83,8097,10303,1628,33388,39381,18631,42706,40142,19161,21633,37691,17572,99,449,0.02771824118368424,0,0,0.053554769123280985,0,0,0.0018817132440874934,0,0,924,0,0,2237,0,0,43,0,0,924,2237,43,184662,199166,174053
2023-08-07,84,7284,9624,1452,33340,40497,18807,43542,41258,19337,20223,38807,17748,64,437,0.02771824118368424,0,0,0.053554769123280985,0,0,0.0018817132440874934,0,0,925,0,0,2287,0,0,41,0,0,925,2287,41,185587,201453,174094
2023-08-14,85,6523,9008,1295,33205,41539,18964,44293,42300,19494,18680,39849,17905,28,426,0.02771824118368424,0,0,0.053554769123280985,0,0,0.0018817132440874934,0,0,924,0,0,2332,0,0,38,0,0,924,2332,38,186511,203785,174132
