Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-05-22,73,22986,24790,5742,24737,19971,14878,25322,20107,14991,24153,19836,14765,0,0,0.02862051293216646,0.008118299129905592,0.008118299129905592,0.05447483408819979,0.016034281605194416,0.016034281605194416,0.002766191776133131,2.0231665461676804e-4,2.0231665461676804e-4,647,139,116,1231,274,229,62,3,3,902,1734,68,175213,176045,174379
2023-05-29,74,20498,22106,5120,26517,22519,15398,27743,22791,15613,25262,22232,15172,0,0,0.02862051293216646,0.006823979723247508,0.006823979723247508,0.05447483408819979,0.01433157113326966,0.01433157113326966,0.002766191776133131,0,0,708,136,102,1379,288,215,67,0,0,946,1882,67,176159,177927,174446
2023-06-05,75,18279,19713,4566,27977,24787,15867,29892,25184,16167,25970,24337,15529,0,0,0.02862051293216646,0.0055296603165894236,0.0055296603165894236,0.05447483408819979,0.012628860661344905,0.012628860661344905,0.002766191776133131,0,0,759,125,85,1511,288,197,70,0,0,969,1996,70,177128,179923,174516
2023-06-12,76,16300,17579,4072,29155,26816,16294,31799,27318,16661,26321,26196,15846,0,0,0.02862051293216646,0.004235340909931339,0.004235340909931339,0.05447483408819979,0.010926150189420149,0.010926150189420149,0.002766191776133131,0,0,801,105,67,1628,275,177,72,0,0,973,2080,72,178101,182003,174588
2023-06-19,77,14535,15676,3631,30086,28640,16687,33491,29221,17102,26354,27847,16133,0,0,0.02862051293216646,0.002941021503273255,0.002941021503273255,0.05447483408819979,0.009223439717495393,0.009223439717495393,0.002766191776133131,0,0,834,79,48,1732,252,154,73,0,0,961,2138,73,179062,184141,174661
2023-06-26,78,12961,13979,3238,30799,30290,17053,34992,30918,17495,26104,29324,16397,0,0,0.02862051293216646,0.0016467020966151706,0.0016467020966151706,0.05447483408819979,0.007520729245570636,0.007520729245570636,0.002766191776133131,0,0,861,47,27,1824,220,129,73,0,0,935,2173,73,179997,186314,174734
2023-07-03,79,11558,12466,2887,31321,31792,17398,36323,32431,17846,25601,30657,16646,0,0,0.02862051293216646,3.5238268995708283e-4,3.5238268995708283e-4,0.05447483408819979,0.005818018773645875,0.005818018773645875,0.002766191776133131,0,0,881,11,6,1906,180,102,72,0,0,898,2188,72,180895,188502,174806
2023-07-10,80,10307,11116,2574,31676,33142,17711,37503,33781,18159,24873,31874,16886,0,0,0.02862051293216646,0,0,0.05447483408819979,0.004115308301721119,0.004115308301721119,0.002766191776133131,0,0,896,0,0,1979,133,73,71,0,0,896,2185,71,181791,190687,174877
2023-07-17,81,9191,9913,2295,31885,34345,17990,38550,34984,18438,23946,32996,17121,0,0,0.02862051293216646,0,0,0.05447483408819979,0.0024125978297963625,0.0024125978297963625,0.002766191776133131,0,0,907,0,0,2043,81,44,69,0,0,907,2168,69,182698,192855,174946
2023-07-24,82,8196,8840,2047,31967,35418,18238,39479,36057,18686,22841,34044,17356,0,0,0.02862051293216646,0,0,0.05447483408819979,7.098873578716075e-4,7.098873578716075e-4,0.002766191776133131,0,0,913,0,0,2100,25,13,66,0,0,913,2138,66,183611,194993,175012
