Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-11-06,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,173,0.027002800888441435,0.0028553794629835594,0.0028553794629835594,0.04771083356125434,0.009601820426084241,0.009601820426084241,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-13,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,160,0.027002800888441435,0.0023211591810763724,0.0023211591810763724,0.04771083356125434,0.008916368164311966,0.008916368164311966,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-20,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,148,0.027002800888441435,0.0017869388991691854,0.0017869388991691854,0.04771083356125434,0.008230915902539694,0.008230915902539694,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-27,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,135,0.027002800888441435,0.0012527186172619983,0.0012527186172619983,0.04771083356125434,0.0075454636407674205,0.0075454636407674205,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-04,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,123,0.027002800888441435,7.184983353548113e-4,7.184983353548113e-4,0.04771083356125434,0.006860011378995149,0.006860011378995149,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-11,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,110,0.027002800888441435,1.8427805344762432e-4,1.8427805344762432e-4,0.04771083356125434,0.006174559117222876,0.006174559117222876,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-18,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,98,0.027002800888441435,0,0,0.04771083356125434,0.005489106855450603,0.005489106855450603,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-12-25,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,85,0.027002800888441435,0,0,0.04771083356125434,0.004803654593678329,0.004803654593678329,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,73,0.027002800888441435,0,0,0.04771083356125434,0.004118202331906057,0.004118202331906057,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-08,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,60,0.027002800888441435,0,0,0.04771083356125434,0.0034327500701337834,0.0034327500701337834,0.006294768215628528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
